"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACAUÃ";"AÉCIO NEVES";"544"
"ACAUÃ";"BRANCO";"30"
"ACAUÃ";"DILMA";"3767"
"ACAUÃ";"NULO";"148"
"AGRICOLÂNDIA";"AÉCIO NEVES";"562"
"AGRICOLÂNDIA";"BRANCO";"27"
"AGRICOLÂNDIA";"DILMA";"2882"
"AGRICOLÂNDIA";"NULO";"134"
"ALAGOINHA DO PIAUÍ";"AÉCIO NEVES";"749"
"ALAGOINHA DO PIAUÍ";"BRANCO";"35"
"ALAGOINHA DO PIAUÍ";"DILMA";"3958"
"ALAGOINHA DO PIAUÍ";"NULO";"158"
"ALEGRETE DO PIAUÍ";"AÉCIO NEVES";"557"
"ALEGRETE DO PIAUÍ";"BRANCO";"26"
"ALEGRETE DO PIAUÍ";"DILMA";"2520"
"ALEGRETE DO PIAUÍ";"NULO";"112"
"ALTO LONGÁ";"AÉCIO NEVES";"1563"
"ALTO LONGÁ";"BRANCO";"55"
"ALTO LONGÁ";"DILMA";"6726"
"ALTO LONGÁ";"NULO";"324"
"ALTOS";"AÉCIO NEVES";"3880"
"ALTOS";"BRANCO";"197"
"ALTOS";"DILMA";"19514"
"ALTOS";"NULO";"776"
"ALVORADA DO GURGUÉIA";"AÉCIO NEVES";"237"
"ALVORADA DO GURGUÉIA";"BRANCO";"13"
"ALVORADA DO GURGUÉIA";"DILMA";"2569"
"ALVORADA DO GURGUÉIA";"NULO";"81"
"AMARANTE";"AÉCIO NEVES";"1554"
"AMARANTE";"BRANCO";"90"
"AMARANTE";"DILMA";"8400"
"AMARANTE";"NULO";"340"
"ANGICAL DO PIAUÍ";"AÉCIO NEVES";"924"
"ANGICAL DO PIAUÍ";"BRANCO";"30"
"ANGICAL DO PIAUÍ";"DILMA";"3969"
"ANGICAL DO PIAUÍ";"NULO";"140"
"ANTÔNIO ALMEIDA";"AÉCIO NEVES";"692"
"ANTÔNIO ALMEIDA";"BRANCO";"19"
"ANTÔNIO ALMEIDA";"DILMA";"1318"
"ANTÔNIO ALMEIDA";"NULO";"66"
"ANÍSIO DE ABREU";"AÉCIO NEVES";"862"
"ANÍSIO DE ABREU";"BRANCO";"22"
"ANÍSIO DE ABREU";"DILMA";"3979"
"ANÍSIO DE ABREU";"NULO";"156"
"AROAZES";"AÉCIO NEVES";"457"
"AROAZES";"BRANCO";"28"
"AROAZES";"DILMA";"3276"
"AROAZES";"NULO";"121"
"AROEIRAS DO ITAIM";"AÉCIO NEVES";"293"
"AROEIRAS DO ITAIM";"BRANCO";"22"
"AROEIRAS DO ITAIM";"DILMA";"2238"
"AROEIRAS DO ITAIM";"NULO";"82"
"ARRAIAL";"AÉCIO NEVES";"328"
"ARRAIAL";"BRANCO";"22"
"ARRAIAL";"DILMA";"2389"
"ARRAIAL";"NULO";"104"
"ASSUNÇÃO DO PIAUÍ";"AÉCIO NEVES";"895"
"ASSUNÇÃO DO PIAUÍ";"BRANCO";"36"
"ASSUNÇÃO DO PIAUÍ";"DILMA";"2947"
"ASSUNÇÃO DO PIAUÍ";"NULO";"204"
"AVELINO LOPES";"AÉCIO NEVES";"917"
"AVELINO LOPES";"BRANCO";"65"
"AVELINO LOPES";"DILMA";"4822"
"AVELINO LOPES";"NULO";"206"
"BAIXA GRANDE DO RIBEIRO";"AÉCIO NEVES";"1224"
"BAIXA GRANDE DO RIBEIRO";"BRANCO";"30"
"BAIXA GRANDE DO RIBEIRO";"DILMA";"4518"
"BAIXA GRANDE DO RIBEIRO";"NULO";"171"
"BARRA D'ALCÂNTARA";"AÉCIO NEVES";"469"
"BARRA D'ALCÂNTARA";"BRANCO";"14"
"BARRA D'ALCÂNTARA";"DILMA";"1803"
"BARRA D'ALCÂNTARA";"NULO";"76"
"BARRAS";"AÉCIO NEVES";"5263"
"BARRAS";"BRANCO";"225"
"BARRAS";"DILMA";"18124"
"BARRAS";"NULO";"914"
"BARREIRAS DO PIAUÍ";"AÉCIO NEVES";"380"
"BARREIRAS DO PIAUÍ";"BRANCO";"27"
"BARREIRAS DO PIAUÍ";"DILMA";"1555"
"BARREIRAS DO PIAUÍ";"NULO";"67"
"BARRO DURO";"AÉCIO NEVES";"874"
"BARRO DURO";"BRANCO";"35"
"BARRO DURO";"DILMA";"3138"
"BARRO DURO";"NULO";"102"
"BATALHA";"AÉCIO NEVES";"3920"
"BATALHA";"BRANCO";"134"
"BATALHA";"DILMA";"10581"
"BATALHA";"NULO";"506"
"BELA VISTA DO PIAUÍ";"AÉCIO NEVES";"171"
"BELA VISTA DO PIAUÍ";"BRANCO";"17"
"BELA VISTA DO PIAUÍ";"DILMA";"2361"
"BELA VISTA DO PIAUÍ";"NULO";"70"
"BELÉM DO PIAUÍ";"AÉCIO NEVES";"214"
"BELÉM DO PIAUÍ";"BRANCO";"15"
"BELÉM DO PIAUÍ";"DILMA";"1885"
"BELÉM DO PIAUÍ";"NULO";"70"
"BENEDITINOS";"AÉCIO NEVES";"1031"
"BENEDITINOS";"BRANCO";"54"
"BENEDITINOS";"DILMA";"5498"
"BENEDITINOS";"NULO";"276"
"BERTOLÍNIA";"AÉCIO NEVES";"482"
"BERTOLÍNIA";"BRANCO";"23"
"BERTOLÍNIA";"DILMA";"2544"
"BERTOLÍNIA";"NULO";"100"
"BETÂNIA DO PIAUÍ";"AÉCIO NEVES";"382"
"BETÂNIA DO PIAUÍ";"BRANCO";"35"
"BETÂNIA DO PIAUÍ";"DILMA";"3308"
"BETÂNIA DO PIAUÍ";"NULO";"149"
"BOA HORA";"AÉCIO NEVES";"644"
"BOA HORA";"BRANCO";"48"
"BOA HORA";"DILMA";"3231"
"BOA HORA";"NULO";"137"
"BOCAINA";"AÉCIO NEVES";"1098"
"BOCAINA";"BRANCO";"17"
"BOCAINA";"DILMA";"2978"
"BOCAINA";"NULO";"78"
"BOM JESUS";"AÉCIO NEVES";"3121"
"BOM JESUS";"BRANCO";"92"
"BOM JESUS";"DILMA";"8341"
"BOM JESUS";"NULO";"348"
"BOM PRINCÍPIO DO PIAUÍ";"AÉCIO NEVES";"800"
"BOM PRINCÍPIO DO PIAUÍ";"BRANCO";"39"
"BOM PRINCÍPIO DO PIAUÍ";"DILMA";"3218"
"BOM PRINCÍPIO DO PIAUÍ";"NULO";"151"
"BONFIM DO PIAUÍ";"AÉCIO NEVES";"338"
"BONFIM DO PIAUÍ";"BRANCO";"19"
"BONFIM DO PIAUÍ";"DILMA";"2992"
"BONFIM DO PIAUÍ";"NULO";"131"
"BOQUEIRÃO DO PIAUÍ";"AÉCIO NEVES";"441"
"BOQUEIRÃO DO PIAUÍ";"BRANCO";"27"
"BOQUEIRÃO DO PIAUÍ";"DILMA";"3002"
"BOQUEIRÃO DO PIAUÍ";"NULO";"118"
"BRASILEIRA";"AÉCIO NEVES";"701"
"BRASILEIRA";"BRANCO";"50"
"BRASILEIRA";"DILMA";"4267"
"BRASILEIRA";"NULO";"173"
"BREJO DO PIAUÍ";"AÉCIO NEVES";"226"
"BREJO DO PIAUÍ";"BRANCO";"18"
"BREJO DO PIAUÍ";"DILMA";"2383"
"BREJO DO PIAUÍ";"NULO";"96"
"BURITI DOS LOPES";"AÉCIO NEVES";"2259"
"BURITI DOS LOPES";"BRANCO";"118"
"BURITI DOS LOPES";"DILMA";"8769"
"BURITI DOS LOPES";"NULO";"346"
"BURITI DOS MONTES";"AÉCIO NEVES";"664"
"BURITI DOS MONTES";"BRANCO";"32"
"BURITI DOS MONTES";"DILMA";"3680"
"BURITI DOS MONTES";"NULO";"153"
"CABECEIRAS DO PIAUÍ";"AÉCIO NEVES";"782"
"CABECEIRAS DO PIAUÍ";"BRANCO";"60"
"CABECEIRAS DO PIAUÍ";"DILMA";"5249"
"CABECEIRAS DO PIAUÍ";"NULO";"243"
"CAJAZEIRAS DO PIAUÍ";"AÉCIO NEVES";"192"
"CAJAZEIRAS DO PIAUÍ";"BRANCO";"13"
"CAJAZEIRAS DO PIAUÍ";"DILMA";"1921"
"CAJAZEIRAS DO PIAUÍ";"NULO";"62"
"CAJUEIRO DA PRAIA";"AÉCIO NEVES";"791"
"CAJUEIRO DA PRAIA";"BRANCO";"33"
"CAJUEIRO DA PRAIA";"DILMA";"3759"
"CAJUEIRO DA PRAIA";"NULO";"131"
"CALDEIRÃO GRANDE DO PIAUÍ";"AÉCIO NEVES";"616"
"CALDEIRÃO GRANDE DO PIAUÍ";"BRANCO";"16"
