"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABADIA DE GOIÁS";"AÉCIO NEVES";"2457"
"ABADIA DE GOIÁS";"BRANCO";"174"
"ABADIA DE GOIÁS";"DILMA";"1486"
"ABADIA DE GOIÁS";"EDUARDO JORGE";"25"
"ABADIA DE GOIÁS";"EYMAEL";"3"
"ABADIA DE GOIÁS";"LEVY FIDELIX";"7"
"ABADIA DE GOIÁS";"LUCIANA GENRO";"33"
"ABADIA DE GOIÁS";"MARINA SILVA";"1107"
"ABADIA DE GOIÁS";"MAURO IASI";"5"
"ABADIA DE GOIÁS";"NULO";"241"
"ABADIA DE GOIÁS";"PASTOR EVERALDO";"60"
"ABADIA DE GOIÁS";"RUI COSTA PIMENTA";"1"
"ABADIÂNIA";"AÉCIO NEVES";"4197"
"ABADIÂNIA";"BRANCO";"264"
"ABADIÂNIA";"DILMA";"1741"
"ABADIÂNIA";"EDUARDO JORGE";"12"
"ABADIÂNIA";"EYMAEL";"3"
"ABADIÂNIA";"LEVY FIDELIX";"21"
"ABADIÂNIA";"LUCIANA GENRO";"35"
"ABADIÂNIA";"MARINA SILVA";"1160"
"ABADIÂNIA";"MAURO IASI";"1"
"ABADIÂNIA";"NULO";"282"
"ABADIÂNIA";"PASTOR EVERALDO";"36"
"ABADIÂNIA";"ZÉ MARIA";"1"
"ACREÚNA";"AÉCIO NEVES";"4968"
"ACREÚNA";"BRANCO";"470"
"ACREÚNA";"DILMA";"4318"
"ACREÚNA";"EDUARDO JORGE";"10"
"ACREÚNA";"EYMAEL";"3"
"ACREÚNA";"LEVY FIDELIX";"18"
"ACREÚNA";"LUCIANA GENRO";"54"
"ACREÚNA";"MARINA SILVA";"1648"
"ACREÚNA";"MAURO IASI";"2"
"ACREÚNA";"NULO";"690"
"ACREÚNA";"PASTOR EVERALDO";"44"
"ACREÚNA";"RUI COSTA PIMENTA";"2"
"ACREÚNA";"ZÉ MARIA";"3"
"ADELÂNDIA";"AÉCIO NEVES";"1045"
"ADELÂNDIA";"BRANCO";"22"
"ADELÂNDIA";"DILMA";"693"
"ADELÂNDIA";"EDUARDO JORGE";"6"
"ADELÂNDIA";"EYMAEL";"1"
"ADELÂNDIA";"LEVY FIDELIX";"5"
"ADELÂNDIA";"LUCIANA GENRO";"6"
"ADELÂNDIA";"MARINA SILVA";"296"
"ADELÂNDIA";"MAURO IASI";"1"
"ADELÂNDIA";"NULO";"92"
"ADELÂNDIA";"PASTOR EVERALDO";"27"
"ALEXÂNIA";"AÉCIO NEVES";"7010"
"ALEXÂNIA";"BRANCO";"493"
"ALEXÂNIA";"DILMA";"3174"
"ALEXÂNIA";"EDUARDO JORGE";"23"
"ALEXÂNIA";"EYMAEL";"7"
"ALEXÂNIA";"LEVY FIDELIX";"61"
"ALEXÂNIA";"LUCIANA GENRO";"71"
"ALEXÂNIA";"MARINA SILVA";"2671"
"ALEXÂNIA";"MAURO IASI";"2"
"ALEXÂNIA";"NULO";"698"
"ALEXÂNIA";"PASTOR EVERALDO";"71"
"ALEXÂNIA";"RUI COSTA PIMENTA";"1"
"ALEXÂNIA";"ZÉ MARIA";"5"
"ALOÂNDIA";"AÉCIO NEVES";"620"
"ALOÂNDIA";"BRANCO";"50"
"ALOÂNDIA";"DILMA";"699"
"ALOÂNDIA";"LEVY FIDELIX";"1"
"ALOÂNDIA";"LUCIANA GENRO";"12"
"ALOÂNDIA";"MARINA SILVA";"161"
"ALOÂNDIA";"NULO";"104"
"ALOÂNDIA";"PASTOR EVERALDO";"3"
