"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ANGRA DOS REIS";"AÉCIO NEVES";"26982"
"ANGRA DOS REIS";"BRANCO";"4766"
"ANGRA DOS REIS";"DILMA";"32103"
"ANGRA DOS REIS";"EDUARDO JORGE";"348"
"ANGRA DOS REIS";"EYMAEL";"52"
"ANGRA DOS REIS";"LEVY FIDELIX";"505"
"ANGRA DOS REIS";"LUCIANA GENRO";"1142"
"ANGRA DOS REIS";"MARINA SILVA";"20517"
"ANGRA DOS REIS";"MAURO IASI";"37"
"ANGRA DOS REIS";"NULO";"6860"
"ANGRA DOS REIS";"PASTOR EVERALDO";"2205"
"ANGRA DOS REIS";"RUI COSTA PIMENTA";"3"
"ANGRA DOS REIS";"ZÉ MARIA";"83"
"APERIBÉ";"AÉCIO NEVES";"2384"
"APERIBÉ";"BRANCO";"239"
"APERIBÉ";"DILMA";"2370"
"APERIBÉ";"EDUARDO JORGE";"23"
"APERIBÉ";"EYMAEL";"5"
"APERIBÉ";"LEVY FIDELIX";"45"
"APERIBÉ";"LUCIANA GENRO";"43"
"APERIBÉ";"MARINA SILVA";"1492"
"APERIBÉ";"MAURO IASI";"5"
"APERIBÉ";"NULO";"535"
"APERIBÉ";"PASTOR EVERALDO";"71"
"APERIBÉ";"RUI COSTA PIMENTA";"1"
"APERIBÉ";"ZÉ MARIA";"4"
"ARARUAMA";"AÉCIO NEVES";"17126"
"ARARUAMA";"BRANCO";"3255"
"ARARUAMA";"DILMA";"19372"
"ARARUAMA";"EDUARDO JORGE";"335"
"ARARUAMA";"EYMAEL";"47"
"ARARUAMA";"LEVY FIDELIX";"324"
"ARARUAMA";"LUCIANA GENRO";"822"
"ARARUAMA";"MARINA SILVA";"21880"
"ARARUAMA";"MAURO IASI";"51"
"ARARUAMA";"NULO";"5945"
"ARARUAMA";"PASTOR EVERALDO";"1194"
"ARARUAMA";"RUI COSTA PIMENTA";"10"
"ARARUAMA";"ZÉ MARIA";"61"
"AREAL";"AÉCIO NEVES";"2934"
"AREAL";"BRANCO";"267"
"AREAL";"DILMA";"2407"
"AREAL";"EDUARDO JORGE";"37"
"AREAL";"EYMAEL";"3"
"AREAL";"LEVY FIDELIX";"24"
"AREAL";"LUCIANA GENRO";"60"
"AREAL";"MARINA SILVA";"1421"
"AREAL";"MAURO IASI";"5"
"AREAL";"NULO";"488"
"AREAL";"PASTOR EVERALDO";"77"
"AREAL";"RUI COSTA PIMENTA";"2"
"AREAL";"ZÉ MARIA";"10"
"ARMAÇÃO DOS BÚZIOS";"AÉCIO NEVES";"4493"
"ARMAÇÃO DOS BÚZIOS";"BRANCO";"596"
"ARMAÇÃO DOS BÚZIOS";"DILMA";"4547"
"ARMAÇÃO DOS BÚZIOS";"EDUARDO JORGE";"117"
"ARMAÇÃO DOS BÚZIOS";"EYMAEL";"9"
"ARMAÇÃO DOS BÚZIOS";"LEVY FIDELIX";"89"
"ARMAÇÃO DOS BÚZIOS";"LUCIANA GENRO";"279"
"ARMAÇÃO DOS BÚZIOS";"MARINA SILVA";"6935"
"ARMAÇÃO DOS BÚZIOS";"MAURO IASI";"6"
"ARMAÇÃO DOS BÚZIOS";"NULO";"1042"
"ARMAÇÃO DOS BÚZIOS";"PASTOR EVERALDO";"277"
"ARMAÇÃO DOS BÚZIOS";"ZÉ MARIA";"11"
"ARRAIAL DO CABO";"AÉCIO NEVES";"4438"
"ARRAIAL DO CABO";"BRANCO";"752"
"ARRAIAL DO CABO";"DILMA";"5282"
"ARRAIAL DO CABO";"EDUARDO JORGE";"177"
"ARRAIAL DO CABO";"EYMAEL";"11"
"ARRAIAL DO CABO";"LEVY FIDELIX";"122"
"ARRAIAL DO CABO";"LUCIANA GENRO";"307"
"ARRAIAL DO CABO";"MARINA SILVA";"7793"
"ARRAIAL DO CABO";"MAURO IASI";"11"
"ARRAIAL DO CABO";"NULO";"1305"
"ARRAIAL DO CABO";"PASTOR EVERALDO";"262"
"ARRAIAL DO CABO";"RUI COSTA PIMENTA";"4"
"ARRAIAL DO CABO";"ZÉ MARIA";"9"
"BARRA DO PIRAÍ";"AÉCIO NEVES";"15934"
"BARRA DO PIRAÍ";"BRANCO";"2308"
"BARRA DO PIRAÍ";"DILMA";"18419"
"BARRA DO PIRAÍ";"EDUARDO JORGE";"333"
