"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALTO ALEGRE";"AÉCIO NEVES";"2985"
"ALTO ALEGRE";"BRANCO";"115"
"ALTO ALEGRE";"DILMA";"3485"
"ALTO ALEGRE";"EDUARDO JORGE";"12"
"ALTO ALEGRE";"EYMAEL";"9"
"ALTO ALEGRE";"LEVY FIDELIX";"31"
"ALTO ALEGRE";"LUCIANA GENRO";"37"
"ALTO ALEGRE";"MARINA SILVA";"875"
"ALTO ALEGRE";"NULO";"293"
"ALTO ALEGRE";"PASTOR EVERALDO";"121"
"ALTO ALEGRE";"ZÉ MARIA";"3"
"AMAJARI";"AÉCIO NEVES";"1887"
"AMAJARI";"BRANCO";"36"
"AMAJARI";"DILMA";"1796"
"AMAJARI";"EDUARDO JORGE";"3"
"AMAJARI";"EYMAEL";"1"
"AMAJARI";"LEVY FIDELIX";"17"
"AMAJARI";"LUCIANA GENRO";"20"
"AMAJARI";"MARINA SILVA";"538"
"AMAJARI";"MAURO IASI";"2"
"AMAJARI";"NULO";"183"
"AMAJARI";"PASTOR EVERALDO";"113"
"AMAJARI";"RUI COSTA PIMENTA";"2"
"AMAJARI";"ZÉ MARIA";"1"
"BOA VISTA";"AÉCIO NEVES";"76117"
"BOA VISTA";"BRANCO";"2673"
"BOA VISTA";"DILMA";"40745"
"BOA VISTA";"EDUARDO JORGE";"632"
"BOA VISTA";"EYMAEL";"272"
"BOA VISTA";"LEVY FIDELIX";"997"
"BOA VISTA";"LUCIANA GENRO";"2478"
"BOA VISTA";"MARINA SILVA";"37097"
"BOA VISTA";"MAURO IASI";"48"
"BOA VISTA";"NULO";"5247"
"BOA VISTA";"PASTOR EVERALDO";"3442"
"BOA VISTA";"RUI COSTA PIMENTA";"34"
"BOA VISTA";"ZÉ MARIA";"174"
"BONFIM";"AÉCIO NEVES";"2207"
"BONFIM";"BRANCO";"47"
"BONFIM";"DILMA";"2651"
"BONFIM";"EDUARDO JORGE";"11"
"BONFIM";"EYMAEL";"11"
"BONFIM";"LEVY FIDELIX";"24"
"BONFIM";"LUCIANA GENRO";"16"
"BONFIM";"MARINA SILVA";"1130"
"BONFIM";"MAURO IASI";"1"
"BONFIM";"NULO";"239"
"BONFIM";"PASTOR EVERALDO";"104"
"BONFIM";"RUI COSTA PIMENTA";"1"
"BONFIM";"ZÉ MARIA";"7"
"CANTÁ";"AÉCIO NEVES";"3420"
"CANTÁ";"BRANCO";"98"
"CANTÁ";"DILMA";"3600"
"CANTÁ";"EDUARDO JORGE";"23"
"CANTÁ";"EYMAEL";"15"
"CANTÁ";"LEVY FIDELIX";"19"
"CANTÁ";"LUCIANA GENRO";"47"
"CANTÁ";"MARINA SILVA";"1075"
"CANTÁ";"NULO";"317"
"CANTÁ";"PASTOR EVERALDO";"198"
"CANTÁ";"ZÉ MARIA";"4"
