"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AFONSO CUNHA";"AÉCIO NEVES";"287"
"AFONSO CUNHA";"BRANCO";"25"
"AFONSO CUNHA";"DILMA";"3617"
"AFONSO CUNHA";"NULO";"108"
"ALCÂNTARA";"AÉCIO NEVES";"1083"
"ALCÂNTARA";"BRANCO";"92"
"ALCÂNTARA";"DILMA";"9286"
"ALCÂNTARA";"NULO";"286"
"ALDEIAS ALTAS";"AÉCIO NEVES";"1902"
"ALDEIAS ALTAS";"BRANCO";"85"
"ALDEIAS ALTAS";"DILMA";"8975"
"ALDEIAS ALTAS";"NULO";"484"
"ALTAMIRA DO MARANHÃO";"AÉCIO NEVES";"596"
"ALTAMIRA DO MARANHÃO";"BRANCO";"30"
"ALTAMIRA DO MARANHÃO";"DILMA";"2741"
"ALTAMIRA DO MARANHÃO";"NULO";"115"
"ALTO ALEGRE DO MARANHÃO";"AÉCIO NEVES";"1510"
"ALTO ALEGRE DO MARANHÃO";"BRANCO";"80"
"ALTO ALEGRE DO MARANHÃO";"DILMA";"8860"
"ALTO ALEGRE DO MARANHÃO";"NULO";"410"
"ALTO ALEGRE DO PINDARÉ";"AÉCIO NEVES";"1647"
"ALTO ALEGRE DO PINDARÉ";"BRANCO";"114"
"ALTO ALEGRE DO PINDARÉ";"DILMA";"10937"
"ALTO ALEGRE DO PINDARÉ";"NULO";"419"
"ALTO PARNAÍBA";"AÉCIO NEVES";"1553"
"ALTO PARNAÍBA";"BRANCO";"36"
"ALTO PARNAÍBA";"DILMA";"3444"
"ALTO PARNAÍBA";"NULO";"166"
"AMAPÁ DO MARANHÃO";"AÉCIO NEVES";"883"
"AMAPÁ DO MARANHÃO";"BRANCO";"25"
"AMAPÁ DO MARANHÃO";"DILMA";"2242"
"AMAPÁ DO MARANHÃO";"NULO";"126"
"AMARANTE DO MARANHÃO";"AÉCIO NEVES";"3629"
"AMARANTE DO MARANHÃO";"BRANCO";"143"
"AMARANTE DO MARANHÃO";"DILMA";"13199"
"AMARANTE DO MARANHÃO";"NULO";"440"
"ANAJATUBA";"AÉCIO NEVES";"1274"
"ANAJATUBA";"BRANCO";"110"
"ANAJATUBA";"DILMA";"11157"
"ANAJATUBA";"NULO";"390"
"ANAPURUS";"AÉCIO NEVES";"1163"
"ANAPURUS";"BRANCO";"58"
"ANAPURUS";"DILMA";"7503"
"ANAPURUS";"NULO";"236"
"APICUM-AÇU";"AÉCIO NEVES";"1302"
"APICUM-AÇU";"BRANCO";"26"
"APICUM-AÇU";"DILMA";"5490"
"APICUM-AÇU";"NULO";"123"
"ARAGUANÃ";"AÉCIO NEVES";"414"
"ARAGUANÃ";"BRANCO";"19"
"ARAGUANÃ";"DILMA";"4191"
"ARAGUANÃ";"NULO";"107"
"ARAIOSES";"AÉCIO NEVES";"2739"
"ARAIOSES";"BRANCO";"205"
"ARAIOSES";"DILMA";"17711"
"ARAIOSES";"NULO";"631"
"ARAME";"AÉCIO NEVES";"3688"
"ARAME";"BRANCO";"61"
"ARAME";"DILMA";"9518"
"ARAME";"NULO";"334"
"ARARI";"AÉCIO NEVES";"2512"
"ARARI";"BRANCO";"175"
"ARARI";"DILMA";"11925"
"ARARI";"NULO";"404"
"AXIXÁ";"AÉCIO NEVES";"727"
"AXIXÁ";"BRANCO";"53"
"AXIXÁ";"DILMA";"5634"
"AXIXÁ";"NULO";"143"
"AÇAILÂNDIA";"AÉCIO NEVES";"18768"
"AÇAILÂNDIA";"BRANCO";"699"
"AÇAILÂNDIA";"DILMA";"35386"
"AÇAILÂNDIA";"NULO";"935"
"BACABAL";"AÉCIO NEVES";"10215"
"BACABAL";"BRANCO";"507"
"BACABAL";"DILMA";"34918"
"BACABAL";"NULO";"1223"
"BACABEIRA";"AÉCIO NEVES";"1076"
"BACABEIRA";"BRANCO";"87"
"BACABEIRA";"DILMA";"8222"
"BACABEIRA";"NULO";"211"
"BACURI";"AÉCIO NEVES";"1562"
"BACURI";"BRANCO";"53"
"BACURI";"DILMA";"6513"
"BACURI";"NULO";"200"
"BACURITUBA";"AÉCIO NEVES";"362"
"BACURITUBA";"BRANCO";"23"
"BACURITUBA";"DILMA";"2502"
"BACURITUBA";"NULO";"56"
"BALSAS";"AÉCIO NEVES";"14155"
"BALSAS";"BRANCO";"372"
"BALSAS";"DILMA";"26570"
"BALSAS";"NULO";"752"
"BARRA DO CORDA";"AÉCIO NEVES";"9471"
"BARRA DO CORDA";"BRANCO";"374"
"BARRA DO CORDA";"DILMA";"28734"
"BARRA DO CORDA";"NULO";"956"
"BARREIRINHAS";"AÉCIO NEVES";"3493"
"BARREIRINHAS";"BRANCO";"160"
"BARREIRINHAS";"DILMA";"23672"
"BARREIRINHAS";"NULO";"544"
"BARÃO DE GRAJAÚ";"AÉCIO NEVES";"1504"
"BARÃO DE GRAJAÚ";"BRANCO";"77"
"BARÃO DE GRAJAÚ";"DILMA";"7821"
"BARÃO DE GRAJAÚ";"NULO";"355"
"BELA VISTA DO MARANHÃO";"AÉCIO NEVES";"652"
"BELA VISTA DO MARANHÃO";"BRANCO";"44"
"BELA VISTA DO MARANHÃO";"DILMA";"5168"
"BELA VISTA DO MARANHÃO";"NULO";"139"
"BELÁGUA";"AÉCIO NEVES";"230"
"BELÁGUA";"BRANCO";"26"
"BELÁGUA";"DILMA";"3558"
"BELÁGUA";"NULO";"116"
