"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALCINÓPOLIS";"AÉCIO NEVES";"1102"
"ALCINÓPOLIS";"BRANCO";"48"
"ALCINÓPOLIS";"DILMA";"938"
"ALCINÓPOLIS";"EDUARDO JORGE";"2"
"ALCINÓPOLIS";"LEVY FIDELIX";"4"
"ALCINÓPOLIS";"LUCIANA GENRO";"5"
"ALCINÓPOLIS";"MARINA SILVA";"306"
"ALCINÓPOLIS";"NULO";"103"
"ALCINÓPOLIS";"PASTOR EVERALDO";"9"
"ALCINÓPOLIS";"ZÉ MARIA";"1"
"AMAMBAI";"AÉCIO NEVES";"7136"
"AMAMBAI";"BRANCO";"351"
"AMAMBAI";"DILMA";"8105"
"AMAMBAI";"EDUARDO JORGE";"26"
"AMAMBAI";"EYMAEL";"7"
"AMAMBAI";"LEVY FIDELIX";"47"
"AMAMBAI";"LUCIANA GENRO";"51"
"AMAMBAI";"MARINA SILVA";"1871"
"AMAMBAI";"MAURO IASI";"4"
"AMAMBAI";"NULO";"632"
"AMAMBAI";"PASTOR EVERALDO";"91"
"AMAMBAI";"RUI COSTA PIMENTA";"4"
"AMAMBAI";"ZÉ MARIA";"1"
"ANASTÁCIO";"AÉCIO NEVES";"3637"
"ANASTÁCIO";"BRANCO";"257"
"ANASTÁCIO";"DILMA";"6152"
"ANASTÁCIO";"EDUARDO JORGE";"18"
"ANASTÁCIO";"EYMAEL";"5"
"ANASTÁCIO";"LEVY FIDELIX";"32"
"ANASTÁCIO";"LUCIANA GENRO";"52"
"ANASTÁCIO";"MARINA SILVA";"3171"
"ANASTÁCIO";"MAURO IASI";"3"
"ANASTÁCIO";"NULO";"407"
"ANASTÁCIO";"PASTOR EVERALDO";"61"
"ANASTÁCIO";"RUI COSTA PIMENTA";"2"
"ANASTÁCIO";"ZÉ MARIA";"2"
"ANAURILÂNDIA";"AÉCIO NEVES";"1881"
"ANAURILÂNDIA";"BRANCO";"69"
"ANAURILÂNDIA";"DILMA";"2138"
"ANAURILÂNDIA";"EDUARDO JORGE";"5"
"ANAURILÂNDIA";"LEVY FIDELIX";"12"
"ANAURILÂNDIA";"LUCIANA GENRO";"9"
"ANAURILÂNDIA";"MARINA SILVA";"683"
"ANAURILÂNDIA";"NULO";"171"
"ANAURILÂNDIA";"PASTOR EVERALDO";"23"
"ANAURILÂNDIA";"ZÉ MARIA";"1"
"ANGÉLICA";"AÉCIO NEVES";"1884"
"ANGÉLICA";"BRANCO";"209"
"ANGÉLICA";"DILMA";"2725"
"ANGÉLICA";"EDUARDO JORGE";"5"
"ANGÉLICA";"EYMAEL";"3"
"ANGÉLICA";"LEVY FIDELIX";"7"
"ANGÉLICA";"LUCIANA GENRO";"7"
"ANGÉLICA";"MARINA SILVA";"901"
"ANGÉLICA";"MAURO IASI";"3"
