"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACORIZAL";"AÉCIO NEVES";"1219"
"ACORIZAL";"BRANCO";"20"
"ACORIZAL";"DILMA";"2917"
"ACORIZAL";"NULO";"94"
"ALTA FLORESTA";"AÉCIO NEVES";"14935"
"ALTA FLORESTA";"BRANCO";"185"
"ALTA FLORESTA";"DILMA";"11457"
"ALTA FLORESTA";"NULO";"561"
"ALTO ARAGUAIA";"AÉCIO NEVES";"5180"
"ALTO ARAGUAIA";"BRANCO";"89"
"ALTO ARAGUAIA";"DILMA";"3225"
"ALTO ARAGUAIA";"NULO";"227"
"ALTO BOA VISTA";"AÉCIO NEVES";"1758"
"ALTO BOA VISTA";"BRANCO";"15"
"ALTO BOA VISTA";"DILMA";"327"
"ALTO BOA VISTA";"NULO";"24"
"ALTO GARÇAS";"AÉCIO NEVES";"2890"
"ALTO GARÇAS";"BRANCO";"50"
"ALTO GARÇAS";"DILMA";"2177"
"ALTO GARÇAS";"NULO";"138"
"ALTO PARAGUAI";"AÉCIO NEVES";"1752"
"ALTO PARAGUAI";"BRANCO";"42"
"ALTO PARAGUAI";"DILMA";"2462"
"ALTO PARAGUAI";"NULO";"98"
"ALTO TAQUARI";"AÉCIO NEVES";"2788"
"ALTO TAQUARI";"BRANCO";"38"
"ALTO TAQUARI";"DILMA";"1353"
"ALTO TAQUARI";"NULO";"81"
"APIACÁS";"AÉCIO NEVES";"1732"
"APIACÁS";"BRANCO";"36"
"APIACÁS";"DILMA";"1842"
"APIACÁS";"NULO";"74"
"ARAGUAIANA";"AÉCIO NEVES";"712"
"ARAGUAIANA";"BRANCO";"15"
"ARAGUAIANA";"DILMA";"895"
"ARAGUAIANA";"NULO";"26"
"ARAGUAINHA";"AÉCIO NEVES";"242"
"ARAGUAINHA";"BRANCO";"10"
"ARAGUAINHA";"DILMA";"360"
"ARAGUAINHA";"NULO";"17"
"ARAPUTANGA";"AÉCIO NEVES";"5380"
"ARAPUTANGA";"BRANCO";"73"
"ARAPUTANGA";"DILMA";"2929"
"ARAPUTANGA";"NULO";"189"
"ARENÁPOLIS";"AÉCIO NEVES";"3033"
"ARENÁPOLIS";"BRANCO";"56"
"ARENÁPOLIS";"DILMA";"2186"
"ARENÁPOLIS";"NULO";"141"
"ARIPUANÃ";"AÉCIO NEVES";"4890"
"ARIPUANÃ";"BRANCO";"54"
"ARIPUANÃ";"DILMA";"3144"
"ARIPUANÃ";"NULO";"132"
"BARRA DO BUGRES";"AÉCIO NEVES";"6956"
"BARRA DO BUGRES";"BRANCO";"142"
"BARRA DO BUGRES";"DILMA";"8875"
"BARRA DO BUGRES";"NULO";"364"
"BARRA DO GARÇAS";"AÉCIO NEVES";"14503"
"BARRA DO GARÇAS";"BRANCO";"346"
"BARRA DO GARÇAS";"DILMA";"14551"
"BARRA DO GARÇAS";"NULO";"703"
"BARÃO DE MELGAÇO";"AÉCIO NEVES";"925"
"BARÃO DE MELGAÇO";"BRANCO";"12"
"BARÃO DE MELGAÇO";"DILMA";"3030"
"BARÃO DE MELGAÇO";"NULO";"98"
"BOM JESUS DO ARAGUAIA";"AÉCIO NEVES";"1303"
"BOM JESUS DO ARAGUAIA";"BRANCO";"22"
"BOM JESUS DO ARAGUAIA";"DILMA";"1275"
"BOM JESUS DO ARAGUAIA";"NULO";"65"
"BRASNORTE";"AÉCIO NEVES";"4003"
"BRASNORTE";"BRANCO";"52"
"BRASNORTE";"DILMA";"2679"
"BRASNORTE";"NULO";"128"
"CAMPINÁPOLIS";"AÉCIO NEVES";"3228"
"CAMPINÁPOLIS";"BRANCO";"27"
"CAMPINÁPOLIS";"DILMA";"2689"
"CAMPINÁPOLIS";"NULO";"127"
"CAMPO NOVO DO PARECIS";"AÉCIO NEVES";"8454"
"CAMPO NOVO DO PARECIS";"BRANCO";"131"
"CAMPO NOVO DO PARECIS";"DILMA";"4551"
"CAMPO NOVO DO PARECIS";"NULO";"236"
"CAMPO VERDE";"AÉCIO NEVES";"10450"
"CAMPO VERDE";"BRANCO";"160"
"CAMPO VERDE";"DILMA";"8016"
"CAMPO VERDE";"NULO";"283"
"CAMPOS DE JÚLIO";"AÉCIO NEVES";"1607"
"CAMPOS DE JÚLIO";"BRANCO";"36"
"CAMPOS DE JÚLIO";"DILMA";"1053"
"CAMPOS DE JÚLIO";"NULO";"51"
"CANABRAVA DO NORTE";"AÉCIO NEVES";"1725"
"CANABRAVA DO NORTE";"BRANCO";"12"
"CANABRAVA DO NORTE";"DILMA";"656"
"CANABRAVA DO NORTE";"NULO";"45"
"CANARANA";"AÉCIO NEVES";"6622"
"CANARANA";"BRANCO";"74"
"CANARANA";"DILMA";"2337"
"CANARANA";"NULO";"182"
"CARLINDA";"AÉCIO NEVES";"2744"
"CARLINDA";"BRANCO";"29"
"CARLINDA";"DILMA";"2400"
"CARLINDA";"NULO";"105"
"CASTANHEIRA";"AÉCIO NEVES";"2301"
"CASTANHEIRA";"BRANCO";"33"
"CASTANHEIRA";"DILMA";"1742"
"CASTANHEIRA";"NULO";"82"
"CHAPADA DOS GUIMARÃES";"AÉCIO NEVES";"3897"
"CHAPADA DOS GUIMARÃES";"BRANCO";"60"
"CHAPADA DOS GUIMARÃES";"DILMA";"6136"
"CHAPADA DOS GUIMARÃES";"NULO";"216"
"CLÁUDIA";"AÉCIO NEVES";"3566"
"CLÁUDIA";"BRANCO";"32"
"CLÁUDIA";"DILMA";"1714"
"CLÁUDIA";"NULO";"103"
"COCALINHO";"AÉCIO NEVES";"1174"
"COCALINHO";"BRANCO";"17"
"COCALINHO";"DILMA";"1438"
"COCALINHO";"NULO";"56"
"COLNIZA";"AÉCIO NEVES";"5408"
"COLNIZA";"BRANCO";"141"
"COLNIZA";"DILMA";"6121"
"COLNIZA";"NULO";"187"
"COLÍDER";"AÉCIO NEVES";"12420"
"COLÍDER";"BRANCO";"150"
"COLÍDER";"DILMA";"3567"
"COLÍDER";"NULO";"286"
"COMODORO";"AÉCIO NEVES";"5851"
"COMODORO";"BRANCO";"66"
"COMODORO";"DILMA";"3064"
"COMODORO";"NULO";"202"
"CONFRESA";"AÉCIO NEVES";"7467"
"CONFRESA";"BRANCO";"88"
"CONFRESA";"DILMA";"3830"
"CONFRESA";"NULO";"203"
"CONQUISTA D'OESTE";"AÉCIO NEVES";"1067"
"CONQUISTA D'OESTE";"BRANCO";"14"
"CONQUISTA D'OESTE";"DILMA";"634"
"CONQUISTA D'OESTE";"NULO";"48"
"COTRIGUAÇU";"AÉCIO NEVES";"3037"
"COTRIGUAÇU";"BRANCO";"40"
"COTRIGUAÇU";"DILMA";"2604"
"COTRIGUAÇU";"NULO";"123"
"CUIABÁ";"AÉCIO NEVES";"164820"
"CUIABÁ";"BRANCO";"3162"
"CUIABÁ";"DILMA";"150605"
"CUIABÁ";"NULO";"8563"
"CURVELÂNDIA";"AÉCIO NEVES";"1640"
"CURVELÂNDIA";"BRANCO";"25"
"CURVELÂNDIA";"DILMA";"1186"
"CURVELÂNDIA";"NULO";"41"
"CÁCERES";"AÉCIO NEVES";"18822"
"CÁCERES";"BRANCO";"332"
"CÁCERES";"DILMA";"23537"
"CÁCERES";"NULO";"674"
"DENISE";"AÉCIO NEVES";"1991"
"DENISE";"BRANCO";"39"
"DENISE";"DILMA";"2080"
"DENISE";"NULO";"81"
"DIAMANTINO";"AÉCIO NEVES";"5956"
"DIAMANTINO";"BRANCO";"80"
"DIAMANTINO";"DILMA";"4449"
"DIAMANTINO";"NULO";"148"
"DOM AQUINO";"AÉCIO NEVES";"2370"
"DOM AQUINO";"BRANCO";"34"
"DOM AQUINO";"DILMA";"2021"
"DOM AQUINO";"NULO";"102"
