"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACORIZAL";"AÉCIO NEVES";"938"
"ACORIZAL";"BRANCO";"62"
"ACORIZAL";"DILMA";"2683"
"ACORIZAL";"EDUARDO JORGE";"7"
"ACORIZAL";"EYMAEL";"2"
"ACORIZAL";"LEVY FIDELIX";"2"
"ACORIZAL";"LUCIANA GENRO";"16"
"ACORIZAL";"MARINA SILVA";"658"
"ACORIZAL";"MAURO IASI";"2"
"ACORIZAL";"NULO";"267"
"ACORIZAL";"PASTOR EVERALDO";"11"
"ACORIZAL";"ZÉ MARIA";"3"
"ALTA FLORESTA";"AÉCIO NEVES";"13420"
"ALTA FLORESTA";"BRANCO";"782"
"ALTA FLORESTA";"DILMA";"10629"
"ALTA FLORESTA";"EDUARDO JORGE";"48"
"ALTA FLORESTA";"EYMAEL";"2"
"ALTA FLORESTA";"LEVY FIDELIX";"44"
"ALTA FLORESTA";"LUCIANA GENRO";"110"
"ALTA FLORESTA";"MARINA SILVA";"1235"
"ALTA FLORESTA";"MAURO IASI";"9"
"ALTA FLORESTA";"NULO";"1502"
"ALTA FLORESTA";"PASTOR EVERALDO";"141"
"ALTA FLORESTA";"RUI COSTA PIMENTA";"3"
"ALTA FLORESTA";"ZÉ MARIA";"6"
"ALTO ARAGUAIA";"AÉCIO NEVES";"3571"
"ALTO ARAGUAIA";"BRANCO";"259"
"ALTO ARAGUAIA";"DILMA";"2719"
"ALTO ARAGUAIA";"EDUARDO JORGE";"28"
"ALTO ARAGUAIA";"EYMAEL";"6"
"ALTO ARAGUAIA";"LEVY FIDELIX";"10"
"ALTO ARAGUAIA";"LUCIANA GENRO";"52"
"ALTO ARAGUAIA";"MARINA SILVA";"1824"
"ALTO ARAGUAIA";"MAURO IASI";"3"
"ALTO ARAGUAIA";"NULO";"563"
"ALTO ARAGUAIA";"PASTOR EVERALDO";"51"
"ALTO ARAGUAIA";"ZÉ MARIA";"3"
"ALTO BOA VISTA";"AÉCIO NEVES";"1766"
"ALTO BOA VISTA";"BRANCO";"34"
"ALTO BOA VISTA";"DILMA";"303"
"ALTO BOA VISTA";"LEVY FIDELIX";"4"
"ALTO BOA VISTA";"LUCIANA GENRO";"2"
"ALTO BOA VISTA";"MARINA SILVA";"41"
"ALTO BOA VISTA";"NULO";"93"
"ALTO BOA VISTA";"PASTOR EVERALDO";"21"
"ALTO BOA VISTA";"ZÉ MARIA";"2"
"ALTO GARÇAS";"AÉCIO NEVES";"2458"
"ALTO GARÇAS";"BRANCO";"149"
"ALTO GARÇAS";"DILMA";"1785"
"ALTO GARÇAS";"EDUARDO JORGE";"3"
"ALTO GARÇAS";"EYMAEL";"2"
"ALTO GARÇAS";"LEVY FIDELIX";"5"
"ALTO GARÇAS";"LUCIANA GENRO";"12"
"ALTO GARÇAS";"MARINA SILVA";"562"
"ALTO GARÇAS";"MAURO IASI";"1"
"ALTO GARÇAS";"NULO";"333"
"ALTO GARÇAS";"PASTOR EVERALDO";"30"
"ALTO PARAGUAI";"AÉCIO NEVES";"1382"
"ALTO PARAGUAI";"BRANCO";"103"
"ALTO PARAGUAI";"DILMA";"2405"
"ALTO PARAGUAI";"EDUARDO JORGE";"10"
"ALTO PARAGUAI";"EYMAEL";"1"
"ALTO PARAGUAI";"LEVY FIDELIX";"4"
"ALTO PARAGUAI";"LUCIANA GENRO";"9"
"ALTO PARAGUAI";"MARINA SILVA";"578"
"ALTO PARAGUAI";"MAURO IASI";"3"
"ALTO PARAGUAI";"NULO";"198"
"ALTO PARAGUAI";"PASTOR EVERALDO";"21"
"ALTO PARAGUAI";"ZÉ MARIA";"4"
"ALTO TAQUARI";"AÉCIO NEVES";"2105"
"ALTO TAQUARI";"BRANCO";"121"
"ALTO TAQUARI";"DILMA";"1054"
"ALTO TAQUARI";"EDUARDO JORGE";"9"
"ALTO TAQUARI";"EYMAEL";"1"
"ALTO TAQUARI";"LEVY FIDELIX";"6"
"ALTO TAQUARI";"LUCIANA GENRO";"14"
"ALTO TAQUARI";"MARINA SILVA";"916"
"ALTO TAQUARI";"MAURO IASI";"1"
"ALTO TAQUARI";"NULO";"215"
"ALTO TAQUARI";"PASTOR EVERALDO";"9"
"APIACÁS";"AÉCIO NEVES";"1686"
"APIACÁS";"BRANCO";"78"
"APIACÁS";"DILMA";"1824"
"APIACÁS";"EDUARDO JORGE";"1"
"APIACÁS";"LEVY FIDELIX";"4"
"APIACÁS";"LUCIANA GENRO";"1"
"APIACÁS";"MARINA SILVA";"79"
"APIACÁS";"MAURO IASI";"1"
"APIACÁS";"NULO";"187"
"APIACÁS";"PASTOR EVERALDO";"8"
"ARAGUAIANA";"AÉCIO NEVES";"581"
"ARAGUAIANA";"BRANCO";"18"
"ARAGUAIANA";"DILMA";"855"
"ARAGUAIANA";"EDUARDO JORGE";"3"
"ARAGUAIANA";"LEVY FIDELIX";"2"
"ARAGUAIANA";"MARINA SILVA";"188"
"ARAGUAIANA";"NULO";"83"
"ARAGUAIANA";"PASTOR EVERALDO";"9"
"ARAGUAIANA";"ZÉ MARIA";"3"
"ARAGUAINHA";"AÉCIO NEVES";"204"
"ARAGUAINHA";"BRANCO";"14"
"ARAGUAINHA";"DILMA";"343"
"ARAGUAINHA";"LEVY FIDELIX";"2"
"ARAGUAINHA";"LUCIANA GENRO";"4"
"ARAGUAINHA";"MARINA SILVA";"66"
"ARAGUAINHA";"NULO";"37"
"ARAGUAINHA";"PASTOR EVERALDO";"2"
"ARAGUAINHA";"RUI COSTA PIMENTA";"1"
"ARAGUAINHA";"ZÉ MARIA";"2"
"ARAPUTANGA";"AÉCIO NEVES";"3931"
"ARAPUTANGA";"BRANCO";"262"
"ARAPUTANGA";"DILMA";"2619"
"ARAPUTANGA";"EDUARDO JORGE";"10"
"ARAPUTANGA";"EYMAEL";"1"
"ARAPUTANGA";"LEVY FIDELIX";"22"
"ARAPUTANGA";"LUCIANA GENRO";"21"
"ARAPUTANGA";"MARINA SILVA";"1391"
"ARAPUTANGA";"MAURO IASI";"3"
"ARAPUTANGA";"NULO";"555"
"ARAPUTANGA";"PASTOR EVERALDO";"31"
"ARAPUTANGA";"RUI COSTA PIMENTA";"1"
"ARAPUTANGA";"ZÉ MARIA";"3"
"ARENÁPOLIS";"AÉCIO NEVES";"2388"
"ARENÁPOLIS";"BRANCO";"149"
"ARENÁPOLIS";"DILMA";"2048"
"ARENÁPOLIS";"EDUARDO JORGE";"14"
"ARENÁPOLIS";"EYMAEL";"1"
"ARENÁPOLIS";"LEVY FIDELIX";"8"
"ARENÁPOLIS";"LUCIANA GENRO";"17"
"ARENÁPOLIS";"MARINA SILVA";"748"
"ARENÁPOLIS";"MAURO IASI";"1"
"ARENÁPOLIS";"NULO";"283"
"ARENÁPOLIS";"PASTOR EVERALDO";"33"
