"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABADIA DE GOIÁS";"AÉCIO NEVES";"3131"
"ABADIA DE GOIÁS";"BRANCO";"63"
"ABADIA DE GOIÁS";"DILMA";"1958"
"ABADIA DE GOIÁS";"NULO";"204"
"ABADIÂNIA";"AÉCIO NEVES";"5063"
"ABADIÂNIA";"BRANCO";"117"
"ABADIÂNIA";"DILMA";"2060"
"ABADIÂNIA";"NULO";"248"
"ACREÚNA";"AÉCIO NEVES";"5655"
"ACREÚNA";"BRANCO";"207"
"ACREÚNA";"DILMA";"5365"
"ACREÚNA";"NULO";"469"
"ADELÂNDIA";"AÉCIO NEVES";"1160"
"ADELÂNDIA";"BRANCO";"18"
"ADELÂNDIA";"DILMA";"818"
"ADELÂNDIA";"NULO";"58"
"ALEXÂNIA";"AÉCIO NEVES";"8640"
"ALEXÂNIA";"BRANCO";"216"
"ALEXÂNIA";"DILMA";"4516"
"ALEXÂNIA";"NULO";"554"
"ALOÂNDIA";"AÉCIO NEVES";"708"
"ALOÂNDIA";"BRANCO";"34"
"ALOÂNDIA";"DILMA";"786"
"ALOÂNDIA";"NULO";"55"
"ALTO HORIZONTE";"AÉCIO NEVES";"2112"
"ALTO HORIZONTE";"BRANCO";"29"
"ALTO HORIZONTE";"DILMA";"1811"
"ALTO HORIZONTE";"NULO";"133"
"ALTO PARAÍSO DE GOIÁS";"AÉCIO NEVES";"1573"
"ALTO PARAÍSO DE GOIÁS";"BRANCO";"49"
"ALTO PARAÍSO DE GOIÁS";"DILMA";"1557"
"ALTO PARAÍSO DE GOIÁS";"NULO";"215"
"ALVORADA DO NORTE";"AÉCIO NEVES";"2135"
"ALVORADA DO NORTE";"BRANCO";"49"
"ALVORADA DO NORTE";"DILMA";"1947"
"ALVORADA DO NORTE";"NULO";"200"
"AMARALINA";"AÉCIO NEVES";"808"
"AMARALINA";"BRANCO";"10"
"AMARALINA";"DILMA";"1089"
"AMARALINA";"NULO";"72"
"AMERICANO DO BRASIL";"AÉCIO NEVES";"2318"
"AMERICANO DO BRASIL";"BRANCO";"48"
"AMERICANO DO BRASIL";"DILMA";"1555"
"AMERICANO DO BRASIL";"NULO";"139"
"AMORINÓPOLIS";"AÉCIO NEVES";"1490"
"AMORINÓPOLIS";"BRANCO";"26"
"AMORINÓPOLIS";"DILMA";"1350"
"AMORINÓPOLIS";"NULO";"93"
"ANHANGÜERA";"AÉCIO NEVES";"345"
"ANHANGÜERA";"BRANCO";"16"
"ANHANGÜERA";"DILMA";"401"
"ANHANGÜERA";"NULO";"30"
"ANICUNS";"AÉCIO NEVES";"6624"
"ANICUNS";"BRANCO";"148"
"ANICUNS";"DILMA";"5350"
"ANICUNS";"NULO";"540"
"ANÁPOLIS";"AÉCIO NEVES";"135007"
"ANÁPOLIS";"BRANCO";"3945"
"ANÁPOLIS";"DILMA";"61326"
"ANÁPOLIS";"NULO";"9466"
"APARECIDA DE GOIÂNIA";"AÉCIO NEVES";"110169"
"APARECIDA DE GOIÂNIA";"BRANCO";"3991"
"APARECIDA DE GOIÂNIA";"DILMA";"92924"
"APARECIDA DE GOIÂNIA";"NULO";"12476"
"APARECIDA DO RIO DOCE";"AÉCIO NEVES";"792"
"APARECIDA DO RIO DOCE";"BRANCO";"32"
"APARECIDA DO RIO DOCE";"DILMA";"1019"
"APARECIDA DO RIO DOCE";"NULO";"82"
"APORÉ";"AÉCIO NEVES";"1119"
"APORÉ";"BRANCO";"38"
"APORÉ";"DILMA";"853"
"APORÉ";"NULO";"87"
"ARAGARÇAS";"AÉCIO NEVES";"4598"
"ARAGARÇAS";"BRANCO";"157"
"ARAGARÇAS";"DILMA";"4993"
"ARAGARÇAS";"NULO";"387"
"ARAGOIÂNIA";"AÉCIO NEVES";"2825"
"ARAGOIÂNIA";"BRANCO";"76"
"ARAGOIÂNIA";"DILMA";"2536"
"ARAGOIÂNIA";"NULO";"296"
"ARAGUAPAZ";"AÉCIO NEVES";"1980"
"ARAGUAPAZ";"BRANCO";"37"
"ARAGUAPAZ";"DILMA";"2260"
"ARAGUAPAZ";"NULO";"152"
"ARAÇU";"AÉCIO NEVES";"1742"
"ARAÇU";"BRANCO";"31"
"ARAÇU";"DILMA";"1467"
"ARAÇU";"NULO";"136"
"ARENÓPOLIS";"AÉCIO NEVES";"977"
"ARENÓPOLIS";"BRANCO";"16"
"ARENÓPOLIS";"DILMA";"1390"
"ARENÓPOLIS";"NULO";"68"
"ARUANÃ";"AÉCIO NEVES";"1922"
"ARUANÃ";"BRANCO";"37"
"ARUANÃ";"DILMA";"1866"
"ARUANÃ";"NULO";"132"
"AURILÂNDIA";"AÉCIO NEVES";"1057"
"AURILÂNDIA";"BRANCO";"31"
"AURILÂNDIA";"DILMA";"1421"
"AURILÂNDIA";"NULO";"95"
"AVELINÓPOLIS";"AÉCIO NEVES";"1464"
