"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AMPARO DE SÃO FRANCISCO";"AÉCIO NEVES";"659"
"AMPARO DE SÃO FRANCISCO";"BRANCO";"14"
"AMPARO DE SÃO FRANCISCO";"DILMA";"1122"
"AMPARO DE SÃO FRANCISCO";"NULO";"37"
"AQUIDABÃ";"AÉCIO NEVES";"2823"
"AQUIDABÃ";"BRANCO";"100"
"AQUIDABÃ";"DILMA";"8586"
"AQUIDABÃ";"NULO";"426"
"ARACAJU";"AÉCIO NEVES";"132497"
"ARACAJU";"BRANCO";"5793"
"ARACAJU";"DILMA";"174586"
"ARACAJU";"NULO";"17082"
"ARAUÁ";"AÉCIO NEVES";"2041"
"ARAUÁ";"BRANCO";"99"
"ARAUÁ";"DILMA";"4523"
"ARAUÁ";"NULO";"228"
"AREIA BRANCA";"AÉCIO NEVES";"3740"
"AREIA BRANCA";"BRANCO";"167"
"AREIA BRANCA";"DILMA";"5994"
"AREIA BRANCA";"NULO";"381"
"BARRA DOS COQUEIROS";"AÉCIO NEVES";"4754"
"BARRA DOS COQUEIROS";"BRANCO";"267"
"BARRA DOS COQUEIROS";"DILMA";"8445"
"BARRA DOS COQUEIROS";"NULO";"588"
"BOQUIM";"AÉCIO NEVES";"4374"
"BOQUIM";"BRANCO";"248"
"BOQUIM";"DILMA";"10625"
"BOQUIM";"NULO";"576"
"BREJO GRANDE";"AÉCIO NEVES";"1046"
"BREJO GRANDE";"BRANCO";"46"
"BREJO GRANDE";"DILMA";"3201"
"BREJO GRANDE";"NULO";"113"
"CAMPO DO BRITO";"AÉCIO NEVES";"3178"
"CAMPO DO BRITO";"BRANCO";"132"
"CAMPO DO BRITO";"DILMA";"7062"
"CAMPO DO BRITO";"NULO";"388"
"CANHOBA";"AÉCIO NEVES";"519"
"CANHOBA";"BRANCO";"25"
"CANHOBA";"DILMA";"2595"
"CANHOBA";"NULO";"79"
"CANINDÉ DE SÃO FRANCISCO";"AÉCIO NEVES";"2987"
"CANINDÉ DE SÃO FRANCISCO";"BRANCO";"166"
"CANINDÉ DE SÃO FRANCISCO";"DILMA";"12922"
"CANINDÉ DE SÃO FRANCISCO";"NULO";"508"
"CAPELA";"AÉCIO NEVES";"5228"
"CAPELA";"BRANCO";"392"
"CAPELA";"DILMA";"11599"
"CAPELA";"NULO";"794"
"CARIRA";"AÉCIO NEVES";"2762"
"CARIRA";"BRANCO";"133"
"CARIRA";"DILMA";"9401"
"CARIRA";"NULO";"465"
"CARMÓPOLIS";"AÉCIO NEVES";"3984"
"CARMÓPOLIS";"BRANCO";"177"
"CARMÓPOLIS";"DILMA";"5624"
"CARMÓPOLIS";"NULO";"473"
