"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACARI";"AÉCIO NEVES";"2377"
"ACARI";"BRANCO";"74"
"ACARI";"DILMA";"4909"
"ACARI";"NULO";"471"
"AFONSO BEZERRA";"AÉCIO NEVES";"1377"
"AFONSO BEZERRA";"BRANCO";"78"
"AFONSO BEZERRA";"DILMA";"5032"
"AFONSO BEZERRA";"NULO";"496"
"ALEXANDRIA";"AÉCIO NEVES";"984"
"ALEXANDRIA";"BRANCO";"52"
"ALEXANDRIA";"DILMA";"6718"
"ALEXANDRIA";"NULO";"484"
"ALMINO AFONSO";"AÉCIO NEVES";"658"
"ALMINO AFONSO";"BRANCO";"49"
"ALMINO AFONSO";"DILMA";"2905"
"ALMINO AFONSO";"NULO";"235"
"ALTO DO RODRIGUES";"AÉCIO NEVES";"1693"
"ALTO DO RODRIGUES";"BRANCO";"119"
"ALTO DO RODRIGUES";"DILMA";"6643"
"ALTO DO RODRIGUES";"NULO";"568"
"ANGICOS";"AÉCIO NEVES";"1656"
"ANGICOS";"BRANCO";"112"
"ANGICOS";"DILMA";"5575"
"ANGICOS";"NULO";"487"
"ANTÔNIO MARTINS";"AÉCIO NEVES";"614"
"ANTÔNIO MARTINS";"BRANCO";"68"
"ANTÔNIO MARTINS";"DILMA";"3749"
"ANTÔNIO MARTINS";"NULO";"287"
"APODI";"AÉCIO NEVES";"3400"
"APODI";"BRANCO";"299"
"APODI";"DILMA";"18542"
"APODI";"NULO";"1192"
"AREIA BRANCA";"AÉCIO NEVES";"4528"
"AREIA BRANCA";"BRANCO";"412"
"AREIA BRANCA";"DILMA";"9477"
"AREIA BRANCA";"NULO";"1633"
"ARÊS";"AÉCIO NEVES";"2133"
"ARÊS";"BRANCO";"149"
"ARÊS";"DILMA";"5645"
"ARÊS";"NULO";"748"
"ASSÚ";"AÉCIO NEVES";"6162"
"ASSÚ";"BRANCO";"625"
"ASSÚ";"DILMA";"24993"
"ASSÚ";"NULO";"2568"
"BARAÚNA";"AÉCIO NEVES";"4160"
"BARAÚNA";"BRANCO";"301"
"BARAÚNA";"DILMA";"9558"
"BARAÚNA";"NULO";"1388"
"BARCELONA";"AÉCIO NEVES";"1140"
"BARCELONA";"BRANCO";"45"
"BARCELONA";"DILMA";"1827"
"BARCELONA";"NULO";"259"
"BAÍA FORMOSA";"AÉCIO NEVES";"1360"
"BAÍA FORMOSA";"BRANCO";"87"
"BAÍA FORMOSA";"DILMA";"3496"
"BAÍA FORMOSA";"NULO";"331"
"BENTO FERNANDES";"AÉCIO NEVES";"611"
"BENTO FERNANDES";"BRANCO";"44"
"BENTO FERNANDES";"DILMA";"2872"
"BENTO FERNANDES";"NULO";"234"
"BOA SAÚDE";"AÉCIO NEVES";"1631"
"BOA SAÚDE";"BRANCO";"124"
"BOA SAÚDE";"DILMA";"3437"
"BOA SAÚDE";"NULO";"495"
"BODÓ";"AÉCIO NEVES";"446"
"BODÓ";"BRANCO";"37"
"BODÓ";"DILMA";"1563"
"BODÓ";"NULO";"175"
"BOM JESUS";"AÉCIO NEVES";"1727"
"BOM JESUS";"BRANCO";"93"
"BOM JESUS";"DILMA";"3678"
"BOM JESUS";"NULO";"440"
"BREJINHO";"AÉCIO NEVES";"2052"
"BREJINHO";"BRANCO";"165"
"BREJINHO";"DILMA";"4304"
"BREJINHO";"NULO";"701"
"CAICÓ";"AÉCIO NEVES";"9355"
"CAICÓ";"BRANCO";"552"
"CAICÓ";"DILMA";"23701"
"CAICÓ";"NULO";"2317"
"CAIÇARA DO NORTE";"AÉCIO NEVES";"973"
"CAIÇARA DO NORTE";"BRANCO";"73"
"CAIÇARA DO NORTE";"DILMA";"2431"
"CAIÇARA DO NORTE";"NULO";"240"
"CAIÇARA DO RIO DO VENTO";"AÉCIO NEVES";"653"
"CAIÇARA DO RIO DO VENTO";"BRANCO";"44"
"CAIÇARA DO RIO DO VENTO";"DILMA";"1955"
"CAIÇARA DO RIO DO VENTO";"NULO";"206"
"CAMPO GRANDE";"AÉCIO NEVES";"1199"
"CAMPO GRANDE";"BRANCO";"93"
"CAMPO GRANDE";"DILMA";"4798"
"CAMPO GRANDE";"NULO";"351"
"CAMPO REDONDO";"AÉCIO NEVES";"625"
"CAMPO REDONDO";"BRANCO";"93"
"CAMPO REDONDO";"DILMA";"4980"
"CAMPO REDONDO";"NULO";"505"
"CANGUARETAMA";"AÉCIO NEVES";"3615"
"CANGUARETAMA";"BRANCO";"332"
"CANGUARETAMA";"DILMA";"12502"
"CANGUARETAMA";"NULO";"1272"
"CARAÚBAS";"AÉCIO NEVES";"2302"
"CARAÚBAS";"BRANCO";"233"
"CARAÚBAS";"DILMA";"10857"
"CARAÚBAS";"NULO";"926"
"CARNAUBAIS";"AÉCIO NEVES";"1187"
"CARNAUBAIS";"BRANCO";"131"
"CARNAUBAIS";"DILMA";"4986"
"CARNAUBAIS";"NULO";"459"
"CARNAÚBA DOS DANTAS";"AÉCIO NEVES";"1794"
"CARNAÚBA DOS DANTAS";"BRANCO";"107"
"CARNAÚBA DOS DANTAS";"DILMA";"2558"
"CARNAÚBA DOS DANTAS";"NULO";"545"
"CEARÁ-MIRIM";"AÉCIO NEVES";"6819"
"CEARÁ-MIRIM";"BRANCO";"783"
"CEARÁ-MIRIM";"DILMA";"29635"
"CEARÁ-MIRIM";"NULO";"3434"
"CERRO CORÁ";"AÉCIO NEVES";"1777"
"CERRO CORÁ";"BRANCO";"100"
"CERRO CORÁ";"DILMA";"3802"
"CERRO CORÁ";"NULO";"560"
"CORONEL EZEQUIEL";"AÉCIO NEVES";"729"
"CORONEL EZEQUIEL";"BRANCO";"55"
"CORONEL EZEQUIEL";"DILMA";"2716"
"CORONEL EZEQUIEL";"NULO";"292"
"CORONEL JOÃO PESSOA";"AÉCIO NEVES";"325"
