"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABREU E LIMA";"AÉCIO NEVES";"12997"
"ABREU E LIMA";"BRANCO";"1419"
"ABREU E LIMA";"DILMA";"46553"
"ABREU E LIMA";"NULO";"3239"
"AFOGADOS DA INGAZEIRA";"AÉCIO NEVES";"6272"
"AFOGADOS DA INGAZEIRA";"BRANCO";"287"
"AFOGADOS DA INGAZEIRA";"DILMA";"13583"
"AFOGADOS DA INGAZEIRA";"NULO";"672"
"AFRÂNIO";"AÉCIO NEVES";"2793"
"AFRÂNIO";"BRANCO";"127"
"AFRÂNIO";"DILMA";"9003"
"AFRÂNIO";"NULO";"377"
"AGRESTINA";"AÉCIO NEVES";"2688"
"AGRESTINA";"BRANCO";"271"
"AGRESTINA";"DILMA";"11683"
"AGRESTINA";"NULO";"603"
"ALAGOINHA";"AÉCIO NEVES";"1451"
"ALAGOINHA";"BRANCO";"79"
"ALAGOINHA";"DILMA";"7121"
"ALAGOINHA";"NULO";"218"
"ALIANÇA";"AÉCIO NEVES";"5886"
"ALIANÇA";"BRANCO";"454"
"ALIANÇA";"DILMA";"13614"
"ALIANÇA";"NULO";"784"
"ALTINHO";"AÉCIO NEVES";"3501"
"ALTINHO";"BRANCO";"277"
"ALTINHO";"DILMA";"8537"
"ALTINHO";"NULO";"631"
"AMARAJI";"AÉCIO NEVES";"4327"
"AMARAJI";"BRANCO";"380"
"AMARAJI";"DILMA";"7197"
"AMARAJI";"NULO";"594"
"ANGELIM";"AÉCIO NEVES";"1542"
"ANGELIM";"BRANCO";"66"
"ANGELIM";"DILMA";"4351"
"ANGELIM";"NULO";"216"
"ARARIPINA";"AÉCIO NEVES";"7252"
"ARARIPINA";"BRANCO";"406"
"ARARIPINA";"DILMA";"34244"
"ARARIPINA";"NULO";"1319"
"ARAÇOIABA";"AÉCIO NEVES";"3014"
"ARAÇOIABA";"BRANCO";"253"
"ARAÇOIABA";"DILMA";"8063"
"ARAÇOIABA";"NULO";"393"
"ARCOVERDE";"AÉCIO NEVES";"12057"
"ARCOVERDE";"BRANCO";"613"
"ARCOVERDE";"DILMA";"22932"
"ARCOVERDE";"NULO";"1252"
"BARRA DE GUABIRABA";"AÉCIO NEVES";"2937"
"BARRA DE GUABIRABA";"BRANCO";"161"
"BARRA DE GUABIRABA";"DILMA";"3802"
"BARRA DE GUABIRABA";"NULO";"246"
"BARREIROS";"AÉCIO NEVES";"5883"
"BARREIROS";"BRANCO";"633"
"BARREIROS";"DILMA";"15196"
"BARREIROS";"NULO";"977"
"BELO JARDIM";"AÉCIO NEVES";"10007"
"BELO JARDIM";"BRANCO";"843"
"BELO JARDIM";"DILMA";"31480"
"BELO JARDIM";"NULO";"1866"
"BELÉM DE MARIA";"AÉCIO NEVES";"1501"
"BELÉM DE MARIA";"BRANCO";"91"
"BELÉM DE MARIA";"DILMA";"4967"
"BELÉM DE MARIA";"NULO";"259"
"BELÉM DE SÃO FRANCISCO";"AÉCIO NEVES";"1765"
"BELÉM DE SÃO FRANCISCO";"BRANCO";"100"
"BELÉM DE SÃO FRANCISCO";"DILMA";"9203"
"BELÉM DE SÃO FRANCISCO";"NULO";"373"
"BETÂNIA";"AÉCIO NEVES";"495"
