"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABARÉ";"AÉCIO NEVES";"2156"
"ABARÉ";"BRANCO";"43"
"ABARÉ";"DILMA";"7089"
"ABARÉ";"NULO";"329"
"ABAÍRA";"AÉCIO NEVES";"1481"
"ABAÍRA";"BRANCO";"79"
"ABAÍRA";"DILMA";"3055"
"ABAÍRA";"NULO";"244"
"ACAJUTIBA";"AÉCIO NEVES";"2190"
"ACAJUTIBA";"BRANCO";"124"
"ACAJUTIBA";"DILMA";"5140"
"ACAJUTIBA";"NULO";"261"
"ADUSTINA";"AÉCIO NEVES";"1369"
"ADUSTINA";"BRANCO";"102"
"ADUSTINA";"DILMA";"6809"
"ADUSTINA";"NULO";"334"
"AIQUARA";"AÉCIO NEVES";"630"
"AIQUARA";"BRANCO";"43"
"AIQUARA";"DILMA";"2061"
"AIQUARA";"NULO";"106"
"ALAGOINHAS";"AÉCIO NEVES";"26250"
"ALAGOINHAS";"BRANCO";"1623"
"ALAGOINHAS";"DILMA";"50335"
"ALAGOINHAS";"NULO";"3703"
"ALCOBAÇA";"AÉCIO NEVES";"2426"
"ALCOBAÇA";"BRANCO";"137"
"ALCOBAÇA";"DILMA";"8653"
"ALCOBAÇA";"NULO";"430"
"ALMADINA";"AÉCIO NEVES";"1047"
"ALMADINA";"BRANCO";"26"
"ALMADINA";"DILMA";"2203"
"ALMADINA";"NULO";"111"
"AMARGOSA";"AÉCIO NEVES";"6958"
"AMARGOSA";"BRANCO";"312"
"AMARGOSA";"DILMA";"10853"
"AMARGOSA";"NULO";"716"
"AMÉLIA RODRIGUES";"AÉCIO NEVES";"3161"
"AMÉLIA RODRIGUES";"BRANCO";"249"
"AMÉLIA RODRIGUES";"DILMA";"9847"
"AMÉLIA RODRIGUES";"NULO";"576"
"AMÉRICA DOURADA";"AÉCIO NEVES";"1358"
"AMÉRICA DOURADA";"BRANCO";"65"
"AMÉRICA DOURADA";"DILMA";"6776"
"AMÉRICA DOURADA";"NULO";"269"
"ANAGÉ";"AÉCIO NEVES";"4570"
"ANAGÉ";"BRANCO";"129"
"ANAGÉ";"DILMA";"8004"
"ANAGÉ";"NULO";"463"
"ANDARAÍ";"AÉCIO NEVES";"781"
"ANDARAÍ";"BRANCO";"85"
"ANDARAÍ";"DILMA";"5441"
"ANDARAÍ";"NULO";"309"
"ANDORINHA";"AÉCIO NEVES";"1058"
"ANDORINHA";"BRANCO";"86"
"ANDORINHA";"DILMA";"7695"
"ANDORINHA";"NULO";"335"
"ANGICAL";"AÉCIO NEVES";"1182"
"ANGICAL";"BRANCO";"72"
"ANGICAL";"DILMA";"7695"
"ANGICAL";"NULO";"231"
