"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"HARTFORD-EUA";"AÉCIO NEVES";"555"
"HARTFORD-EUA";"BRANCO";"7"
"HARTFORD-EUA";"DILMA";"124"
"HARTFORD-EUA";"NULO";"22"
"HAVANA-CUBA";"AÉCIO NEVES";"13"
"HAVANA-CUBA";"DILMA";"85"
"HAVANA-CUBA";"NULO";"2"
"HELSINQUE-FINL";"AÉCIO NEVES";"155"
"HELSINQUE-FINL";"BRANCO";"10"
"HELSINQUE-FINL";"DILMA";"69"
"HELSINQUE-FINL";"NULO";"7"
"HONG KONG-HONG";"AÉCIO NEVES";"105"
"HONG KONG-HONG";"BRANCO";"3"
"HONG KONG-HONG";"DILMA";"19"
"HONG KONG-HONG";"NULO";"2"
"HOUSTON-EUA";"AÉCIO NEVES";"1912"
"HOUSTON-EUA";"BRANCO";"21"
"HOUSTON-EUA";"DILMA";"231"
"HOUSTON-EUA";"NULO";"34"
"ISTAMBUL-TURQ";"AÉCIO NEVES";"28"
"ISTAMBUL-TURQ";"BRANCO";"2"
"ISTAMBUL-TURQ";"DILMA";"5"
"ISTAMBUL-TURQ";"NULO";"1"
"JACARTA-INDO";"AÉCIO NEVES";"17"
"JACARTA-INDO";"DILMA";"1"
"KINGSTON-JAMA";"AÉCIO NEVES";"7"
"KINGSTON-JAMA";"DILMA";"2"
"KINSHASA-RCON";"AÉCIO NEVES";"8"
"KINSHASA-RCON";"DILMA";"10"
"KINSHASA-RCON";"NULO";"1"
"KUAITE-KUAI";"AÉCIO NEVES";"11"
"KUAITE-KUAI";"BRANCO";"1"
"KUAITE-KUAI";"DILMA";"6"
"KUALA LUMPUR-MALA";"AÉCIO NEVES";"22"
"KUALA LUMPUR-MALA";"DILMA";"10"
"KUALA LUMPUR-MALA";"NULO";"2"
"LA PAZ-BOLI";"AÉCIO NEVES";"128"
"LA PAZ-BOLI";"BRANCO";"3"
"LA PAZ-BOLI";"DILMA";"38"
"LA PAZ-BOLI";"NULO";"3"
"LAGOS-NIGR";"AÉCIO NEVES";"14"
"LAGOS-NIGR";"BRANCO";"1"
"LAGOS-NIGR";"DILMA";"5"
"LAGOS-NIGR";"NULO";"1"
"LIMA-PERU";"AÉCIO NEVES";"388"
"LIMA-PERU";"BRANCO";"9"
"LIMA-PERU";"DILMA";"103"
"LIMA-PERU";"NULO";"12"
"LISBOA-PORT";"AÉCIO NEVES";"3435"
"LISBOA-PORT";"BRANCO";"203"
"LISBOA-PORT";"DILMA";"1836"
"LISBOA-PORT";"NULO";"156"
"LIUBLIANA-ESVN";"AÉCIO NEVES";"7"
"LIUBLIANA-ESVN";"DILMA";"12"
"LIUBLIANA-ESVN";"NULO";"1"
"LONDRES-GBRE";"AÉCIO NEVES";"4415"
"LONDRES-GBRE";"BRANCO";"115"
"LONDRES-GBRE";"DILMA";"1435"
"LONDRES-GBRE";"NULO";"193"
"LOS ANGELES-EUA";"AÉCIO NEVES";"1779"
"LOS ANGELES-EUA";"BRANCO";"21"
"LOS ANGELES-EUA";"DILMA";"269"
"LOS ANGELES-EUA";"NULO";"38"
"LUANDA-ANGO";"AÉCIO NEVES";"62"
"LUANDA-ANGO";"BRANCO";"2"
"LUANDA-ANGO";"DILMA";"42"
"MADRI-ESPA";"AÉCIO NEVES";"1480"
"MADRI-ESPA";"BRANCO";"79"
"MADRI-ESPA";"DILMA";"662"
"MADRI-ESPA";"NULO";"105"
"MANILA-FILI";"AÉCIO NEVES";"11"
"MANILA-FILI";"BRANCO";"1"
"MANILA-FILI";"DILMA";"19"
"MANÁGUA-NICA";"AÉCIO NEVES";"31"
"MANÁGUA-NICA";"BRANCO";"1"
"MANÁGUA-NICA";"DILMA";"27"
"MANÁGUA-NICA";"NULO";"2"
"MAPUTO-MOÇA";"AÉCIO NEVES";"150"
"MAPUTO-MOÇA";"BRANCO";"6"
"MAPUTO-MOÇA";"DILMA";"121"
"MAPUTO-MOÇA";"NULO";"9"
"MIAMI-EUA";"AÉCIO NEVES";"7225"
"MIAMI-EUA";"BRANCO";"58"
"MIAMI-EUA";"DILMA";"646"
"MIAMI-EUA";"NULO";"92"
"MILÃO-ITAL";"AÉCIO NEVES";"2728"
"MILÃO-ITAL";"BRANCO";"117"
"MILÃO-ITAL";"DILMA";"1299"
"MILÃO-ITAL";"NULO";"153"
"MITSUKAIDO-JAPA";"AÉCIO NEVES";"1251"
"MITSUKAIDO-JAPA";"BRANCO";"40"
"MITSUKAIDO-JAPA";"DILMA";"131"
"MITSUKAIDO-JAPA";"NULO";"31"
"MONTEVIDÉU-URUG";"AÉCIO NEVES";"583"
"MONTEVIDÉU-URUG";"BRANCO";"38"
"MONTEVIDÉU-URUG";"DILMA";"403"
"MONTEVIDÉU-URUG";"NULO";"20"
"MONTREAL-CANA";"AÉCIO NEVES";"1854"
"MONTREAL-CANA";"BRANCO";"54"
"MONTREAL-CANA";"DILMA";"623"
"MONTREAL-CANA";"NULO";"109"
"MOSCOU-RUSS";"AÉCIO NEVES";"21"
"MOSCOU-RUSS";"BRANCO";"1"
"MOSCOU-RUSS";"DILMA";"14"
"MOSCOU-RUSS";"NULO";"4"
"MUNIQUE-RFA";"AÉCIO NEVES";"1832"
"MUNIQUE-RFA";"BRANCO";"60"
"MUNIQUE-RFA";"DILMA";"737"
"MUNIQUE-RFA";"NULO";"84"
"Mendonza-ARGT";"AÉCIO NEVES";"39"
"Mendonza-ARGT";"BRANCO";"2"
"Mendonza-ARGT";"DILMA";"39"
"Mendonza-ARGT";"NULO";"1"
"MÉXICO-MEXI";"AÉCIO NEVES";"625"
"MÉXICO-MEXI";"BRANCO";"7"
"MÉXICO-MEXI";"DILMA";"330"
"MÉXICO-MEXI";"NULO";"17"
"NAGOYA-JAPA";"AÉCIO NEVES";"5587"
"NAGOYA-JAPA";"BRANCO";"194"
"NAGOYA-JAPA";"DILMA";"630"
"NAGOYA-JAPA";"NULO";"161"
"NAIROBI-QUEN";"AÉCIO NEVES";"22"
"NAIROBI-QUEN";"DILMA";"13"
"NICOSIA-CYPR";"AÉCIO NEVES";"17"
"NICOSIA-CYPR";"DILMA";"6"
"NOVA DELHI-INDI";"AÉCIO NEVES";"14"
"NOVA DELHI-INDI";"DILMA";"5"
"NOVA YORK-EUA";"AÉCIO NEVES";"7056"
