"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALTO ALEGRE";"AÉCIO NEVES";"3174"
"ALTO ALEGRE";"BRANCO";"53"
"ALTO ALEGRE";"DILMA";"3588"
"ALTO ALEGRE";"NULO";"421"
"AMAJARI";"AÉCIO NEVES";"2072"
"AMAJARI";"BRANCO";"27"
"AMAJARI";"DILMA";"1911"
"AMAJARI";"NULO";"180"
"BOA VISTA";"AÉCIO NEVES";"102792"
"BOA VISTA";"BRANCO";"1694"
"BOA VISTA";"DILMA";"53832"
"BOA VISTA";"NULO";"6925"
"BONFIM";"AÉCIO NEVES";"3070"
"BONFIM";"BRANCO";"28"
"BONFIM";"DILMA";"2492"
"BONFIM";"NULO";"324"
"CANTÁ";"AÉCIO NEVES";"3888"
"CANTÁ";"BRANCO";"47"
"CANTÁ";"DILMA";"3707"
"CANTÁ";"NULO";"423"
"CARACARAÍ";"AÉCIO NEVES";"4085"
"CARACARAÍ";"BRANCO";"64"
"CARACARAÍ";"DILMA";"4523"
"CARACARAÍ";"NULO";"412"
"CAROEBE";"AÉCIO NEVES";"2010"
"CAROEBE";"BRANCO";"39"
"CAROEBE";"DILMA";"2322"
"CAROEBE";"NULO";"234"
"IRACEMA";"AÉCIO NEVES";"1304"
"IRACEMA";"BRANCO";"27"
"IRACEMA";"DILMA";"2419"
"IRACEMA";"NULO";"198"
"MUCAJAÍ";"AÉCIO NEVES";"3816"
"MUCAJAÍ";"BRANCO";"69"
"MUCAJAÍ";"DILMA";"4333"
"MUCAJAÍ";"NULO";"422"
"NORMANDIA";"AÉCIO NEVES";"1638"
"NORMANDIA";"BRANCO";"19"
"NORMANDIA";"DILMA";"3010"
"NORMANDIA";"NULO";"159"
"PACARAIMA";"AÉCIO NEVES";"3204"
"PACARAIMA";"BRANCO";"30"
"PACARAIMA";"DILMA";"2221"
"PACARAIMA";"NULO";"267"
"RORAINÓPOLIS";"AÉCIO NEVES";"4636"
"RORAINÓPOLIS";"BRANCO";"105"
"RORAINÓPOLIS";"DILMA";"6584"
"RORAINÓPOLIS";"NULO";"577"
"SÃO JOÃO DA BALIZA";"AÉCIO NEVES";"1431"
"SÃO JOÃO DA BALIZA";"BRANCO";"36"
"SÃO JOÃO DA BALIZA";"DILMA";"2012"
"SÃO JOÃO DA BALIZA";"NULO";"160"
"SÃO LUIZ";"AÉCIO NEVES";"1426"
"SÃO LUIZ";"BRANCO";"18"
"SÃO LUIZ";"DILMA";"2138"
"SÃO LUIZ";"NULO";"163"
"UIRAMUTÃ";"AÉCIO NEVES";"1206"
"UIRAMUTÃ";"BRANCO";"14"
"UIRAMUTÃ";"DILMA";"2333"
"UIRAMUTÃ";"NULO";"301"
