"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABIDJAN-COTE";"AÉCIO NEVES";"5"
"ABIDJAN-COTE";"DILMA";"34"
"ABIDJAN-COTE";"LUCIANA GENRO";"1"
"ABIDJAN-COTE";"MARINA SILVA";"12"
"ABIDJAN-COTE";"NULO";"1"
"ABIDJAN-COTE";"ZÉ MARIA";"1"
"ABU DHABI-EAU";"AÉCIO NEVES";"92"
"ABU DHABI-EAU";"BRANCO";"5"
"ABU DHABI-EAU";"DILMA";"15"
"ABU DHABI-EAU";"LUCIANA GENRO";"4"
"ABU DHABI-EAU";"MARINA SILVA";"25"
"ABU DHABI-EAU";"NULO";"1"
"AMÃ-JORD";"AÉCIO NEVES";"37"
"AMÃ-JORD";"BRANCO";"4"
"AMÃ-JORD";"DILMA";"106"
"AMÃ-JORD";"EDUARDO JORGE";"3"
"AMÃ-JORD";"EYMAEL";"1"
"AMÃ-JORD";"LEVY FIDELIX";"1"
"AMÃ-JORD";"LUCIANA GENRO";"1"
"AMÃ-JORD";"MARINA SILVA";"31"
"AMÃ-JORD";"MAURO IASI";"5"
"AMÃ-JORD";"NULO";"5"
"AMÃ-JORD";"PASTOR EVERALDO";"1"
"AMÃ-JORD";"ZÉ MARIA";"2"
"ANCARA-TURQ";"AÉCIO NEVES";"7"
"ANCARA-TURQ";"MARINA SILVA";"3"
"ARTIGAS-URUG";"AÉCIO NEVES";"58"
"ARTIGAS-URUG";"BRANCO";"5"
"ARTIGAS-URUG";"DILMA";"104"
"ARTIGAS-URUG";"LUCIANA GENRO";"1"
"ARTIGAS-URUG";"MARINA SILVA";"53"
"ARTIGAS-URUG";"MAURO IASI";"1"
"ARTIGAS-URUG";"NULO";"6"
"ARTIGAS-URUG";"PASTOR EVERALDO";"1"
"ARTIGAS-URUG";"ZÉ MARIA";"2"
"ASSUNÇÃO-PARG";"AÉCIO NEVES";"492"
"ASSUNÇÃO-PARG";"BRANCO";"18"
"ASSUNÇÃO-PARG";"DILMA";"209"
"ASSUNÇÃO-PARG";"EDUARDO JORGE";"12"
"ASSUNÇÃO-PARG";"LEVY FIDELIX";"6"
"ASSUNÇÃO-PARG";"LUCIANA GENRO";"9"
"ASSUNÇÃO-PARG";"MARINA SILVA";"182"
"ASSUNÇÃO-PARG";"MAURO IASI";"2"
"ASSUNÇÃO-PARG";"NULO";"16"
"ASSUNÇÃO-PARG";"PASTOR EVERALDO";"8"
"ASSUNÇÃO-PARG";"ZÉ MARIA";"1"
"ATENAS-GREC";"AÉCIO NEVES";"177"
"ATENAS-GREC";"BRANCO";"6"
"ATENAS-GREC";"DILMA";"50"
"ATENAS-GREC";"EDUARDO JORGE";"4"
"ATENAS-GREC";"EYMAEL";"2"
"ATENAS-GREC";"LEVY FIDELIX";"4"
"ATENAS-GREC";"LUCIANA GENRO";"11"
"ATENAS-GREC";"MARINA SILVA";"77"
"ATENAS-GREC";"MAURO IASI";"6"
"ATENAS-GREC";"NULO";"9"
"ATENAS-GREC";"PASTOR EVERALDO";"3"
"ATENAS-GREC";"ZÉ MARIA";"10"
"ATLANTA-EUA";"AÉCIO NEVES";"1174"
"ATLANTA-EUA";"BRANCO";"32"
"ATLANTA-EUA";"DILMA";"175"
"ATLANTA-EUA";"EDUARDO JORGE";"11"
