"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALTA FLORESTA DO OESTE";"AÉCIO NEVES";"6374"
"ALTA FLORESTA DO OESTE";"BRANCO";"333"
"ALTA FLORESTA DO OESTE";"DILMA";"5576"
"ALTA FLORESTA DO OESTE";"EDUARDO JORGE";"14"
"ALTA FLORESTA DO OESTE";"EYMAEL";"5"
"ALTA FLORESTA DO OESTE";"LEVY FIDELIX";"19"
"ALTA FLORESTA DO OESTE";"LUCIANA GENRO";"36"
"ALTA FLORESTA DO OESTE";"MARINA SILVA";"868"
"ALTA FLORESTA DO OESTE";"MAURO IASI";"3"
"ALTA FLORESTA DO OESTE";"NULO";"614"
"ALTA FLORESTA DO OESTE";"PASTOR EVERALDO";"89"
"ALTA FLORESTA DO OESTE";"RUI COSTA PIMENTA";"2"
"ALTA FLORESTA DO OESTE";"ZÉ MARIA";"12"
"ALTO ALEGRE DOS PARECIS";"AÉCIO NEVES";"2700"
"ALTO ALEGRE DOS PARECIS";"BRANCO";"142"
"ALTO ALEGRE DOS PARECIS";"DILMA";"2973"
"ALTO ALEGRE DOS PARECIS";"EDUARDO JORGE";"2"
"ALTO ALEGRE DOS PARECIS";"EYMAEL";"3"
"ALTO ALEGRE DOS PARECIS";"LEVY FIDELIX";"13"
"ALTO ALEGRE DOS PARECIS";"LUCIANA GENRO";"9"
"ALTO ALEGRE DOS PARECIS";"MARINA SILVA";"444"
"ALTO ALEGRE DOS PARECIS";"MAURO IASI";"1"
"ALTO ALEGRE DOS PARECIS";"NULO";"257"
"ALTO ALEGRE DOS PARECIS";"PASTOR EVERALDO";"36"
"ALTO ALEGRE DOS PARECIS";"ZÉ MARIA";"5"
"ALTO PARAÍSO";"AÉCIO NEVES";"4053"
"ALTO PARAÍSO";"BRANCO";"204"
"ALTO PARAÍSO";"DILMA";"4459"
"ALTO PARAÍSO";"EDUARDO JORGE";"7"
"ALTO PARAÍSO";"EYMAEL";"12"
"ALTO PARAÍSO";"LEVY FIDELIX";"7"
"ALTO PARAÍSO";"LUCIANA GENRO";"12"
"ALTO PARAÍSO";"MARINA SILVA";"316"
"ALTO PARAÍSO";"MAURO IASI";"4"
"ALTO PARAÍSO";"NULO";"322"
"ALTO PARAÍSO";"PASTOR EVERALDO";"67"
"ALTO PARAÍSO";"ZÉ MARIA";"4"
"ALVORADA DO OESTE";"AÉCIO NEVES";"3639"
"ALVORADA DO OESTE";"BRANCO";"154"
"ALVORADA DO OESTE";"DILMA";"4555"
"ALVORADA DO OESTE";"EDUARDO JORGE";"21"
"ALVORADA DO OESTE";"EYMAEL";"6"
"ALVORADA DO OESTE";"LEVY FIDELIX";"21"
"ALVORADA DO OESTE";"LUCIANA GENRO";"19"
"ALVORADA DO OESTE";"MARINA SILVA";"438"
"ALVORADA DO OESTE";"MAURO IASI";"2"
"ALVORADA DO OESTE";"NULO";"414"
"ALVORADA DO OESTE";"PASTOR EVERALDO";"73"
"ALVORADA DO OESTE";"RUI COSTA PIMENTA";"1"
"ALVORADA DO OESTE";"ZÉ MARIA";"4"
"ARIQUEMES";"AÉCIO NEVES";"24835"
"ARIQUEMES";"BRANCO";"1184"
"ARIQUEMES";"DILMA";"17066"
"ARIQUEMES";"EDUARDO JORGE";"116"
"ARIQUEMES";"EYMAEL";"25"
"ARIQUEMES";"LEVY FIDELIX";"209"
"ARIQUEMES";"LUCIANA GENRO";"187"
"ARIQUEMES";"MARINA SILVA";"3420"
"ARIQUEMES";"MAURO IASI";"11"
"ARIQUEMES";"NULO";"1903"
"ARIQUEMES";"PASTOR EVERALDO";"534"
"ARIQUEMES";"RUI COSTA PIMENTA";"2"
"ARIQUEMES";"ZÉ MARIA";"16"
"BURITIS";"AÉCIO NEVES";"8844"
"BURITIS";"BRANCO";"364"
"BURITIS";"DILMA";"7055"
"BURITIS";"EDUARDO JORGE";"16"
"BURITIS";"EYMAEL";"8"
"BURITIS";"LEVY FIDELIX";"26"
"BURITIS";"LUCIANA GENRO";"18"
"BURITIS";"MARINA SILVA";"454"
"BURITIS";"MAURO IASI";"1"
"BURITIS";"NULO";"620"
"BURITIS";"PASTOR EVERALDO";"171"
"BURITIS";"RUI COSTA PIMENTA";"1"
"BURITIS";"ZÉ MARIA";"2"
"CABIXI";"AÉCIO NEVES";"1649"
"CABIXI";"BRANCO";"85"
"CABIXI";"DILMA";"1611"
"CABIXI";"EDUARDO JORGE";"8"
"CABIXI";"EYMAEL";"1"
"CABIXI";"LEVY FIDELIX";"14"
"CABIXI";"LUCIANA GENRO";"4"
"CABIXI";"MARINA SILVA";"256"
"CABIXI";"NULO";"153"
"CABIXI";"PASTOR EVERALDO";"34"
"CABIXI";"RUI COSTA PIMENTA";"2"
"CACAULÂNDIA";"AÉCIO NEVES";"1555"
"CACAULÂNDIA";"BRANCO";"50"
"CACAULÂNDIA";"DILMA";"1335"
"CACAULÂNDIA";"EDUARDO JORGE";"3"
"CACAULÂNDIA";"LEVY FIDELIX";"17"
"CACAULÂNDIA";"LUCIANA GENRO";"2"
"CACAULÂNDIA";"MARINA SILVA";"157"
"CACAULÂNDIA";"NULO";"121"
"CACAULÂNDIA";"PASTOR EVERALDO";"57"
"CACOAL";"AÉCIO NEVES";"22952"
"CACOAL";"BRANCO";"1087"
"CACOAL";"DILMA";"13401"
"CACOAL";"EDUARDO JORGE";"94"
"CACOAL";"EYMAEL";"104"
"CACOAL";"LEVY FIDELIX";"148"
"CACOAL";"LUCIANA GENRO";"152"
"CACOAL";"MARINA SILVA";"4568"
"CACOAL";"MAURO IASI";"7"
"CACOAL";"NULO";"1881"
"CACOAL";"PASTOR EVERALDO";"820"
"CACOAL";"RUI COSTA PIMENTA";"1"
"CACOAL";"ZÉ MARIA";"20"
"CAMPO NOVO DE RONDÔNIA";"AÉCIO NEVES";"2650"
"CAMPO NOVO DE RONDÔNIA";"BRANCO";"85"
"CAMPO NOVO DE RONDÔNIA";"DILMA";"3068"
"CAMPO NOVO DE RONDÔNIA";"EDUARDO JORGE";"8"
"CAMPO NOVO DE RONDÔNIA";"LEVY FIDELIX";"7"
"CAMPO NOVO DE RONDÔNIA";"LUCIANA GENRO";"5"
"CAMPO NOVO DE RONDÔNIA";"MARINA SILVA";"162"
"CAMPO NOVO DE RONDÔNIA";"NULO";"223"
"CAMPO NOVO DE RONDÔNIA";"PASTOR EVERALDO";"64"
"CAMPO NOVO DE RONDÔNIA";"RUI COSTA PIMENTA";"1"
"CANDEIAS DO JAMARI";"AÉCIO NEVES";"3511"
"CANDEIAS DO JAMARI";"BRANCO";"247"
"CANDEIAS DO JAMARI";"DILMA";"6718"
"CANDEIAS DO JAMARI";"EDUARDO JORGE";"40"
"CANDEIAS DO JAMARI";"EYMAEL";"5"
"CANDEIAS DO JAMARI";"LEVY FIDELIX";"44"
"CANDEIAS DO JAMARI";"LUCIANA GENRO";"46"
"CANDEIAS DO JAMARI";"MARINA SILVA";"1133"
"CANDEIAS DO JAMARI";"MAURO IASI";"3"
"CANDEIAS DO JAMARI";"NULO";"529"
"CANDEIAS DO JAMARI";"PASTOR EVERALDO";"292"
"CANDEIAS DO JAMARI";"ZÉ MARIA";"1"
"CASTANHEIRAS";"AÉCIO NEVES";"755"
"CASTANHEIRAS";"BRANCO";"20"
"CASTANHEIRAS";"DILMA";"1300"
"CASTANHEIRAS";"EDUARDO JORGE";"1"
"CASTANHEIRAS";"EYMAEL";"1"
"CASTANHEIRAS";"LEVY FIDELIX";"4"
"CASTANHEIRAS";"LUCIANA GENRO";"7"
"CASTANHEIRAS";"MARINA SILVA";"107"
"CASTANHEIRAS";"NULO";"102"
"CASTANHEIRAS";"PASTOR EVERALDO";"5"
"CASTANHEIRAS";"RUI COSTA PIMENTA";"1"
"CASTANHEIRAS";"ZÉ MARIA";"3"
"CEREJEIRAS";"AÉCIO NEVES";"5926"
"CEREJEIRAS";"BRANCO";"189"
"CEREJEIRAS";"DILMA";"2924"
"CEREJEIRAS";"EDUARDO JORGE";"15"
"CEREJEIRAS";"EYMAEL";"6"
"CEREJEIRAS";"LEVY FIDELIX";"19"
"CEREJEIRAS";"LUCIANA GENRO";"18"
"CEREJEIRAS";"MARINA SILVA";"634"
"CEREJEIRAS";"MAURO IASI";"2"
"CEREJEIRAS";"NULO";"403"
"CEREJEIRAS";"PASTOR EVERALDO";"92"
"CEREJEIRAS";"RUI COSTA PIMENTA";"1"
"CEREJEIRAS";"ZÉ MARIA";"2"
"CHUPINGUAIA";"AÉCIO NEVES";"1751"
"CHUPINGUAIA";"BRANCO";"84"
"CHUPINGUAIA";"DILMA";"1566"
"CHUPINGUAIA";"EDUARDO JORGE";"26"
"CHUPINGUAIA";"EYMAEL";"1"
"CHUPINGUAIA";"LEVY FIDELIX";"5"
"CHUPINGUAIA";"LUCIANA GENRO";"10"
"CHUPINGUAIA";"MARINA SILVA";"226"
"CHUPINGUAIA";"MAURO IASI";"1"
