"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ADAMANTINA";"AÉCIO NEVES";"14477"
"ADAMANTINA";"BRANCO";"380"
"ADAMANTINA";"DILMA";"5780"
"ADAMANTINA";"NULO";"464"
"ADOLFO";"AÉCIO NEVES";"1527"
"ADOLFO";"BRANCO";"42"
"ADOLFO";"DILMA";"1132"
"ADOLFO";"NULO";"86"
"AGUAÍ";"AÉCIO NEVES";"11184"
"AGUAÍ";"BRANCO";"364"
"AGUAÍ";"DILMA";"6342"
"AGUAÍ";"NULO";"766"
"AGUDOS";"AÉCIO NEVES";"14898"
"AGUDOS";"BRANCO";"537"
"AGUDOS";"DILMA";"5912"
"AGUDOS";"NULO";"1115"
"ALAMBARI";"AÉCIO NEVES";"1939"
"ALAMBARI";"BRANCO";"55"
"ALAMBARI";"DILMA";"1179"
"ALAMBARI";"NULO";"82"
"ALFREDO MARCONDES";"AÉCIO NEVES";"1683"
"ALFREDO MARCONDES";"BRANCO";"38"
"ALFREDO MARCONDES";"DILMA";"1237"
"ALFREDO MARCONDES";"NULO";"86"
"ALTAIR";"AÉCIO NEVES";"1176"
"ALTAIR";"BRANCO";"42"
"ALTAIR";"DILMA";"952"
"ALTAIR";"NULO";"65"
"ALTINÓPOLIS";"AÉCIO NEVES";"5854"
"ALTINÓPOLIS";"BRANCO";"193"
"ALTINÓPOLIS";"DILMA";"3541"
"ALTINÓPOLIS";"NULO";"323"
"ALTO ALEGRE";"AÉCIO NEVES";"1941"
"ALTO ALEGRE";"BRANCO";"48"
"ALTO ALEGRE";"DILMA";"848"
"ALTO ALEGRE";"NULO";"102"
"ALUMÍNIO";"AÉCIO NEVES";"6116"
"ALUMÍNIO";"BRANCO";"245"
"ALUMÍNIO";"DILMA";"4673"
"ALUMÍNIO";"NULO";"451"
"ALVINLÂNDIA";"AÉCIO NEVES";"1039"
"ALVINLÂNDIA";"BRANCO";"33"
"ALVINLÂNDIA";"DILMA";"948"
"ALVINLÂNDIA";"NULO";"37"
"AMERICANA";"AÉCIO NEVES";"86888"
"AMERICANA";"BRANCO";"2852"
"AMERICANA";"DILMA";"44206"
"AMERICANA";"NULO";"6215"
"AMPARO";"AÉCIO NEVES";"30343"
"AMPARO";"BRANCO";"708"
"AMPARO";"DILMA";"9150"
"AMPARO";"NULO";"1679"
"AMÉRICO BRASILIENSE";"AÉCIO NEVES";"9089"
"AMÉRICO BRASILIENSE";"BRANCO";"409"
"AMÉRICO BRASILIENSE";"DILMA";"10774"
"AMÉRICO BRASILIENSE";"NULO";"1058"
"AMÉRICO DE CAMPOS";"AÉCIO NEVES";"2765"
"AMÉRICO DE CAMPOS";"BRANCO";"56"
"AMÉRICO DE CAMPOS";"DILMA";"1035"
"AMÉRICO DE CAMPOS";"NULO";"89"
"ANALÂNDIA";"AÉCIO NEVES";"2160"
"ANALÂNDIA";"BRANCO";"45"
"ANALÂNDIA";"DILMA";"554"
"ANALÂNDIA";"NULO";"83"
"ANDRADINA";"AÉCIO NEVES";"19121"
"ANDRADINA";"BRANCO";"523"
"ANDRADINA";"DILMA";"13134"
"ANDRADINA";"NULO";"964"
"ANGATUBA";"AÉCIO NEVES";"7438"
"ANGATUBA";"BRANCO";"248"
"ANGATUBA";"DILMA";"5396"
