"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACEGUÁ";"AÉCIO NEVES";"1382"
"ACEGUÁ";"BRANCO";"97"
"ACEGUÁ";"DILMA";"1372"
"ACEGUÁ";"EDUARDO JORGE";"7"
"ACEGUÁ";"EYMAEL";"1"
"ACEGUÁ";"LEVY FIDELIX";"6"
"ACEGUÁ";"LUCIANA GENRO";"5"
"ACEGUÁ";"MARINA SILVA";"305"
"ACEGUÁ";"MAURO IASI";"1"
"ACEGUÁ";"NULO";"75"
"ACEGUÁ";"PASTOR EVERALDO";"25"
"ACEGUÁ";"ZÉ MARIA";"2"
"AGUDO";"AÉCIO NEVES";"4835"
"AGUDO";"BRANCO";"433"
"AGUDO";"DILMA";"4783"
"AGUDO";"EDUARDO JORGE";"26"
"AGUDO";"EYMAEL";"4"
"AGUDO";"LEVY FIDELIX";"19"
"AGUDO";"LUCIANA GENRO";"102"
"AGUDO";"MARINA SILVA";"536"
"AGUDO";"MAURO IASI";"6"
"AGUDO";"NULO";"343"
"AGUDO";"PASTOR EVERALDO";"32"
"AGUDO";"RUI COSTA PIMENTA";"1"
"AGUDO";"ZÉ MARIA";"4"
"AJURICABA";"AÉCIO NEVES";"2655"
"AJURICABA";"BRANCO";"94"
"AJURICABA";"DILMA";"1914"
"AJURICABA";"EDUARDO JORGE";"13"
"AJURICABA";"EYMAEL";"1"
"AJURICABA";"LEVY FIDELIX";"15"
"AJURICABA";"LUCIANA GENRO";"27"
"AJURICABA";"MARINA SILVA";"259"
"AJURICABA";"NULO";"122"
"AJURICABA";"PASTOR EVERALDO";"16"
"ALECRIM";"AÉCIO NEVES";"1795"
"ALECRIM";"BRANCO";"123"
"ALECRIM";"DILMA";"2558"
"ALECRIM";"EDUARDO JORGE";"6"
"ALECRIM";"EYMAEL";"2"
"ALECRIM";"LEVY FIDELIX";"16"
"ALECRIM";"LUCIANA GENRO";"21"
"ALECRIM";"MARINA SILVA";"333"
"ALECRIM";"MAURO IASI";"1"
"ALECRIM";"NULO";"187"
"ALECRIM";"PASTOR EVERALDO";"18"
"ALECRIM";"ZÉ MARIA";"1"
"ALEGRETE";"AÉCIO NEVES";"14906"
"ALEGRETE";"BRANCO";"1454"
"ALEGRETE";"DILMA";"21614"
"ALEGRETE";"EDUARDO JORGE";"148"
"ALEGRETE";"EYMAEL";"5"
"ALEGRETE";"LEVY FIDELIX";"88"
"ALEGRETE";"LUCIANA GENRO";"518"
"ALEGRETE";"MARINA SILVA";"5536"
"ALEGRETE";"MAURO IASI";"30"
"ALEGRETE";"NULO";"1349"
"ALEGRETE";"PASTOR EVERALDO";"264"
"ALEGRETE";"RUI COSTA PIMENTA";"2"
"ALEGRETE";"ZÉ MARIA";"9"
"ALEGRIA";"AÉCIO NEVES";"1043"
"ALEGRIA";"BRANCO";"97"
"ALEGRIA";"DILMA";"1460"
"ALEGRIA";"EDUARDO JORGE";"2"
"ALEGRIA";"EYMAEL";"5"
"ALEGRIA";"LEVY FIDELIX";"8"
"ALEGRIA";"LUCIANA GENRO";"11"
"ALEGRIA";"MARINA SILVA";"169"
"ALEGRIA";"MAURO IASI";"1"
"ALEGRIA";"NULO";"97"
"ALEGRIA";"PASTOR EVERALDO";"6"
"ALMIRANTE TAMANDARÉ DO SUL";"AÉCIO NEVES";"658"
