"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABAETETUBA";"AÉCIO NEVES";"21346"
"ABAETETUBA";"BRANCO";"473"
"ABAETETUBA";"DILMA";"54729"
"ABAETETUBA";"NULO";"2533"
"ABEL FIGUEIREDO";"AÉCIO NEVES";"1160"
"ABEL FIGUEIREDO";"BRANCO";"27"
"ABEL FIGUEIREDO";"DILMA";"2474"
"ABEL FIGUEIREDO";"NULO";"180"
"ACARÁ";"AÉCIO NEVES";"8240"
"ACARÁ";"BRANCO";"168"
"ACARÁ";"DILMA";"19210"
"ACARÁ";"NULO";"1209"
"AFUÁ";"AÉCIO NEVES";"6206"
"AFUÁ";"BRANCO";"38"
"AFUÁ";"DILMA";"9815"
"AFUÁ";"NULO";"634"
"ALENQUER";"AÉCIO NEVES";"11934"
"ALENQUER";"BRANCO";"160"
"ALENQUER";"DILMA";"12894"
"ALENQUER";"NULO";"963"
"ALMEIRIM";"AÉCIO NEVES";"3673"
"ALMEIRIM";"BRANCO";"96"
"ALMEIRIM";"DILMA";"9998"
"ALMEIRIM";"NULO";"572"
"ALTAMIRA";"AÉCIO NEVES";"22265"
"ALTAMIRA";"BRANCO";"712"
"ALTAMIRA";"DILMA";"23178"
"ALTAMIRA";"NULO";"2565"
"ANAJÁS";"AÉCIO NEVES";"5489"
"ANAJÁS";"BRANCO";"35"
"ANAJÁS";"DILMA";"5187"
"ANAJÁS";"NULO";"637"
"ANANINDEUA";"AÉCIO NEVES";"102343"
"ANANINDEUA";"BRANCO";"3831"
"ANANINDEUA";"DILMA";"117008"
"ANANINDEUA";"NULO";"10653"
"ANAPU";"AÉCIO NEVES";"4805"
"ANAPU";"BRANCO";"104"
"ANAPU";"DILMA";"4774"
"ANAPU";"NULO";"511"
"AUGUSTO CORRÊA";"AÉCIO NEVES";"7447"
"AUGUSTO CORRÊA";"BRANCO";"166"
"AUGUSTO CORRÊA";"DILMA";"14054"
