"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABATIÁ";"AÉCIO NEVES";"2686"
"ABATIÁ";"BRANCO";"43"
"ABATIÁ";"DILMA";"1865"
"ABATIÁ";"NULO";"95"
"ADRIANÓPOLIS";"AÉCIO NEVES";"1293"
"ADRIANÓPOLIS";"BRANCO";"43"
"ADRIANÓPOLIS";"DILMA";"2276"
"ADRIANÓPOLIS";"NULO";"94"
"AGUDOS DO SUL";"AÉCIO NEVES";"2939"
"AGUDOS DO SUL";"BRANCO";"52"
"AGUDOS DO SUL";"DILMA";"2590"
"AGUDOS DO SUL";"NULO";"106"
"ALMIRANTE TAMANDARÉ";"AÉCIO NEVES";"30835"
"ALMIRANTE TAMANDARÉ";"BRANCO";"1075"
"ALMIRANTE TAMANDARÉ";"DILMA";"22074"
"ALMIRANTE TAMANDARÉ";"NULO";"1777"
"ALTAMIRA DO PARANÁ";"AÉCIO NEVES";"1210"
"ALTAMIRA DO PARANÁ";"BRANCO";"14"
"ALTAMIRA DO PARANÁ";"DILMA";"1370"
"ALTAMIRA DO PARANÁ";"NULO";"46"
"ALTO PARANÁ";"AÉCIO NEVES";"3987"
"ALTO PARANÁ";"BRANCO";"101"
"ALTO PARANÁ";"DILMA";"3981"
"ALTO PARANÁ";"NULO";"159"
"ALTO PARAÍSO";"AÉCIO NEVES";"869"
"ALTO PARAÍSO";"BRANCO";"14"
"ALTO PARAÍSO";"DILMA";"1140"
"ALTO PARAÍSO";"NULO";"44"
"ALTO PIQUIRI";"AÉCIO NEVES";"2320"
"ALTO PIQUIRI";"BRANCO";"56"
"ALTO PIQUIRI";"DILMA";"3332"
"ALTO PIQUIRI";"NULO";"130"
"ALTÔNIA";"AÉCIO NEVES";"6855"
"ALTÔNIA";"BRANCO";"178"
"ALTÔNIA";"DILMA";"4945"
"ALTÔNIA";"NULO";"226"
"ALVORADA DO SUL";"AÉCIO NEVES";"2914"
"ALVORADA DO SUL";"BRANCO";"47"
"ALVORADA DO SUL";"DILMA";"2524"
"ALVORADA DO SUL";"NULO";"99"
"AMAPORÃ";"AÉCIO NEVES";"1705"
"AMAPORÃ";"BRANCO";"42"
"AMAPORÃ";"DILMA";"1385"
"AMAPORÃ";"NULO";"57"
"AMPÉRE";"AÉCIO NEVES";"3925"
"AMPÉRE";"BRANCO";"89"
"AMPÉRE";"DILMA";"6776"
"AMPÉRE";"NULO";"181"
"ANAHY";"AÉCIO NEVES";"1138"
"ANAHY";"BRANCO";"12"
"ANAHY";"DILMA";"890"
"ANAHY";"NULO";"32"
"ANDIRÁ";"AÉCIO NEVES";"6318"
"ANDIRÁ";"BRANCO";"148"
"ANDIRÁ";"DILMA";"6085"
"ANDIRÁ";"NULO";"414"
"ANTONINA";"AÉCIO NEVES";"7454"
"ANTONINA";"BRANCO";"160"
"ANTONINA";"DILMA";"3956"
"ANTONINA";"NULO";"285"
"ANTONIO OLINTO";"AÉCIO NEVES";"2854"
"ANTONIO OLINTO";"BRANCO";"70"
"ANTONIO OLINTO";"DILMA";"2161"
"ANTONIO OLINTO";"NULO";"114"
"APUCARANA";"AÉCIO NEVES";"48615"
"APUCARANA";"BRANCO";"919"
