"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACRELÂNDIA";"AÉCIO NEVES";"3464"
"ACRELÂNDIA";"BRANCO";"108"
"ACRELÂNDIA";"DILMA";"2293"
"ACRELÂNDIA";"EDUARDO JORGE";"15"
"ACRELÂNDIA";"EYMAEL";"13"
"ACRELÂNDIA";"LEVY FIDELIX";"21"
"ACRELÂNDIA";"LUCIANA GENRO";"2"
"ACRELÂNDIA";"MARINA SILVA";"717"
"ACRELÂNDIA";"MAURO IASI";"2"
"ACRELÂNDIA";"NULO";"341"
"ACRELÂNDIA";"PASTOR EVERALDO";"19"
"ACRELÂNDIA";"RUI COSTA PIMENTA";"1"
"ACRELÂNDIA";"ZÉ MARIA";"3"
"ASSIS BRASIL";"AÉCIO NEVES";"1606"
"ASSIS BRASIL";"BRANCO";"18"
"ASSIS BRASIL";"DILMA";"1929"
"ASSIS BRASIL";"EDUARDO JORGE";"4"
"ASSIS BRASIL";"EYMAEL";"1"
"ASSIS BRASIL";"LEVY FIDELIX";"3"
"ASSIS BRASIL";"LUCIANA GENRO";"4"
"ASSIS BRASIL";"MARINA SILVA";"483"
"ASSIS BRASIL";"NULO";"201"
"ASSIS BRASIL";"PASTOR EVERALDO";"31"
"BRASILÉIA";"AÉCIO NEVES";"5252"
"BRASILÉIA";"BRANCO";"145"
"BRASILÉIA";"DILMA";"4616"
"BRASILÉIA";"EDUARDO JORGE";"14"
"BRASILÉIA";"EYMAEL";"12"
"BRASILÉIA";"LEVY FIDELIX";"13"
"BRASILÉIA";"LUCIANA GENRO";"12"
"BRASILÉIA";"MARINA SILVA";"2857"
"BRASILÉIA";"MAURO IASI";"4"
"BRASILÉIA";"NULO";"549"
"BRASILÉIA";"PASTOR EVERALDO";"30"
"BRASILÉIA";"ZÉ MARIA";"6"
"BUJARI";"AÉCIO NEVES";"1925"
"BUJARI";"BRANCO";"74"
"BUJARI";"DILMA";"1628"
"BUJARI";"EDUARDO JORGE";"1"
"BUJARI";"EYMAEL";"3"
"BUJARI";"LEVY FIDELIX";"6"
"BUJARI";"LUCIANA GENRO";"12"
"BUJARI";"MARINA SILVA";"1956"
"BUJARI";"MAURO IASI";"2"
"BUJARI";"NULO";"303"
"BUJARI";"PASTOR EVERALDO";"8"
"CAPIXABA";"AÉCIO NEVES";"2475"
"CAPIXABA";"BRANCO";"57"
"CAPIXABA";"DILMA";"1344"
"CAPIXABA";"EDUARDO JORGE";"8"
"CAPIXABA";"EYMAEL";"4"
"CAPIXABA";"LEVY FIDELIX";"6"
"CAPIXABA";"LUCIANA GENRO";"10"
"CAPIXABA";"MARINA SILVA";"1551"
"CAPIXABA";"MAURO IASI";"1"
"CAPIXABA";"NULO";"227"
"CAPIXABA";"PASTOR EVERALDO";"16"
"CAPIXABA";"ZÉ MARIA";"1"
"CRUZEIRO DO SUL";"AÉCIO NEVES";"15165"
"CRUZEIRO DO SUL";"BRANCO";"410"
