"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ADAMANTINA";"AÉCIO NEVES";"11425"
"ADAMANTINA";"BRANCO";"1082"
"ADAMANTINA";"DILMA";"4376"
"ADAMANTINA";"EDUARDO JORGE";"140"
"ADAMANTINA";"EYMAEL";"3"
"ADAMANTINA";"LEVY FIDELIX";"39"
"ADAMANTINA";"LUCIANA GENRO";"165"
"ADAMANTINA";"MARINA SILVA";"3212"
"ADAMANTINA";"MAURO IASI";"5"
"ADAMANTINA";"NULO";"652"
"ADAMANTINA";"PASTOR EVERALDO";"58"
"ADAMANTINA";"RUI COSTA PIMENTA";"1"
"ADAMANTINA";"ZÉ MARIA";"5"
"ADOLFO";"AÉCIO NEVES";"1251"
"ADOLFO";"BRANCO";"137"
"ADOLFO";"DILMA";"868"
"ADOLFO";"EDUARDO JORGE";"12"
"ADOLFO";"EYMAEL";"1"
"ADOLFO";"LEVY FIDELIX";"2"
"ADOLFO";"LUCIANA GENRO";"32"
"ADOLFO";"MARINA SILVA";"410"
"ADOLFO";"NULO";"100"
"ADOLFO";"PASTOR EVERALDO";"7"
"AGUDOS";"AÉCIO NEVES";"8379"
"AGUDOS";"BRANCO";"1199"
"AGUDOS";"DILMA";"3782"
"AGUDOS";"EDUARDO JORGE";"149"
"AGUDOS";"EYMAEL";"12"
"AGUDOS";"LEVY FIDELIX";"120"
"AGUDOS";"LUCIANA GENRO";"214"
"AGUDOS";"MARINA SILVA";"7371"
"AGUDOS";"MAURO IASI";"11"
"AGUDOS";"NULO";"1520"
"AGUDOS";"PASTOR EVERALDO";"162"
"AGUDOS";"RUI COSTA PIMENTA";"9"
"AGUDOS";"ZÉ MARIA";"13"
"ALAMBARI";"AÉCIO NEVES";"1434"
"ALAMBARI";"BRANCO";"121"
"ALAMBARI";"DILMA";"919"
"ALAMBARI";"EDUARDO JORGE";"18"
"ALAMBARI";"EYMAEL";"1"
"ALAMBARI";"LEVY FIDELIX";"6"
"ALAMBARI";"LUCIANA GENRO";"6"
"ALAMBARI";"MARINA SILVA";"678"
"ALAMBARI";"NULO";"86"
"ALAMBARI";"PASTOR EVERALDO";"22"
"ALAMBARI";"RUI COSTA PIMENTA";"1"
"ALFREDO MARCONDES";"AÉCIO NEVES";"1316"
"ALFREDO MARCONDES";"BRANCO";"108"
"ALFREDO MARCONDES";"DILMA";"1006"
"ALFREDO MARCONDES";"EDUARDO JORGE";"4"
"ALFREDO MARCONDES";"EYMAEL";"1"
"ALFREDO MARCONDES";"LEVY FIDELIX";"6"
"ALFREDO MARCONDES";"LUCIANA GENRO";"9"
"ALFREDO MARCONDES";"MARINA SILVA";"436"
"ALFREDO MARCONDES";"NULO";"127"
"ALFREDO MARCONDES";"PASTOR EVERALDO";"2"
"ALTAIR";"AÉCIO NEVES";"973"
"ALTAIR";"BRANCO";"103"
"ALTAIR";"DILMA";"880"
"ALTAIR";"EDUARDO JORGE";"9"
"ALTAIR";"EYMAEL";"1"
"ALTAIR";"LUCIANA GENRO";"18"
"ALTAIR";"MARINA SILVA";"253"
"ALTAIR";"NULO";"93"
"ALTAIR";"PASTOR EVERALDO";"3"
"ALTINÓPOLIS";"AÉCIO NEVES";"4445"
"ALTINÓPOLIS";"BRANCO";"593"
"ALTINÓPOLIS";"DILMA";"2436"
"ALTINÓPOLIS";"EDUARDO JORGE";"54"
"ALTINÓPOLIS";"EYMAEL";"2"
"ALTINÓPOLIS";"LEVY FIDELIX";"35"
"ALTINÓPOLIS";"LUCIANA GENRO";"129"
"ALTINÓPOLIS";"MARINA SILVA";"1789"
"ALTINÓPOLIS";"MAURO IASI";"8"
"ALTINÓPOLIS";"NULO";"513"
"ALTINÓPOLIS";"PASTOR EVERALDO";"31"
"ALTINÓPOLIS";"ZÉ MARIA";"5"
"ALUMÍNIO";"AÉCIO NEVES";"3899"
"ALUMÍNIO";"BRANCO";"506"
"ALUMÍNIO";"DILMA";"3053"
"ALUMÍNIO";"EDUARDO JORGE";"78"
"ALUMÍNIO";"EYMAEL";"11"
"ALUMÍNIO";"LEVY FIDELIX";"72"
"ALUMÍNIO";"LUCIANA GENRO";"227"
"ALUMÍNIO";"MARINA SILVA";"3202"
"ALUMÍNIO";"MAURO IASI";"5"
"ALUMÍNIO";"NULO";"581"
"ALUMÍNIO";"PASTOR EVERALDO";"67"
"ALUMÍNIO";"ZÉ MARIA";"3"
"ALVINLÂNDIA";"AÉCIO NEVES";"775"
"ALVINLÂNDIA";"BRANCO";"88"
"ALVINLÂNDIA";"DILMA";"695"
"ALVINLÂNDIA";"EDUARDO JORGE";"8"
"ALVINLÂNDIA";"LEVY FIDELIX";"8"
"ALVINLÂNDIA";"LUCIANA GENRO";"5"
"ALVINLÂNDIA";"MARINA SILVA";"464"
"ALVINLÂNDIA";"NULO";"66"
"ALVINLÂNDIA";"PASTOR EVERALDO";"9"
"AMERICANA";"AÉCIO NEVES";"29865"
"AMERICANA";"BRANCO";"3042"
"AMERICANA";"DILMA";"12496"
"AMERICANA";"EDUARDO JORGE";"998"
"AMERICANA";"EYMAEL";"24"
"AMERICANA";"LEVY FIDELIX";"270"
"AMERICANA";"LUCIANA GENRO";"1806"
"AMERICANA";"MARINA SILVA";"14404"
"AMERICANA";"MAURO IASI";"31"
"AMERICANA";"NULO";"3582"
"AMERICANA";"PASTOR EVERALDO";"324"
"AMERICANA";"RUI COSTA PIMENTA";"6"
"AMERICANA";"ZÉ MARIA";"32"
"AMPARO";"AÉCIO NEVES";"23779"
"AMPARO";"BRANCO";"2174"
"AMPARO";"DILMA";"6655"
"AMPARO";"EDUARDO JORGE";"327"
"AMPARO";"EYMAEL";"5"
"AMPARO";"LEVY FIDELIX";"90"
"AMPARO";"LUCIANA GENRO";"970"
"AMPARO";"MARINA SILVA";"5783"
"AMPARO";"MAURO IASI";"10"
"AMPARO";"NULO";"2292"
"AMPARO";"PASTOR EVERALDO";"221"
"AMPARO";"RUI COSTA PIMENTA";"4"
"AMPARO";"ZÉ MARIA";"23"
"AMÉRICO DE CAMPOS";"AÉCIO NEVES";"2287"
"AMÉRICO DE CAMPOS";"BRANCO";"168"
"AMÉRICO DE CAMPOS";"DILMA";"845"
"AMÉRICO DE CAMPOS";"EDUARDO JORGE";"11"
"AMÉRICO DE CAMPOS";"LEVY FIDELIX";"6"
"AMÉRICO DE CAMPOS";"LUCIANA GENRO";"24"
"AMÉRICO DE CAMPOS";"MARINA SILVA";"494"
"AMÉRICO DE CAMPOS";"NULO";"145"
"AMÉRICO DE CAMPOS";"PASTOR EVERALDO";"5"
"AMÉRICO DE CAMPOS";"RUI COSTA PIMENTA";"2"
"AMÉRICO DE CAMPOS";"ZÉ MARIA";"1"
"ANDRADINA";"AÉCIO NEVES";"12978"
"ANDRADINA";"BRANCO";"1504"
"ANDRADINA";"DILMA";"9595"
"ANDRADINA";"EDUARDO JORGE";"141"
"ANDRADINA";"EYMAEL";"2"
"ANDRADINA";"LEVY FIDELIX";"126"
"ANDRADINA";"LUCIANA GENRO";"291"
"ANDRADINA";"MARINA SILVA";"7692"
"ANDRADINA";"MAURO IASI";"17"
"ANDRADINA";"NULO";"1419"
"ANDRADINA";"PASTOR EVERALDO";"234"
"ANDRADINA";"RUI COSTA PIMENTA";"5"
"ANDRADINA";"ZÉ MARIA";"13"
"ANGATUBA";"AÉCIO NEVES";"5624"
"ANGATUBA";"BRANCO";"538"
"ANGATUBA";"DILMA";"4189"
"ANGATUBA";"EDUARDO JORGE";"110"
"ANGATUBA";"EYMAEL";"6"
"ANGATUBA";"LEVY FIDELIX";"34"
"ANGATUBA";"LUCIANA GENRO";"159"
"ANGATUBA";"MARINA SILVA";"2434"
"ANGATUBA";"NULO";"590"
"ANGATUBA";"PASTOR EVERALDO";"70"
"ANGATUBA";"RUI COSTA PIMENTA";"4"
"ANGATUBA";"ZÉ MARIA";"3"
"ANHEMBI";"AÉCIO NEVES";"2207"
"ANHEMBI";"BRANCO";"142"
"ANHEMBI";"DILMA";"579"
"ANHEMBI";"EDUARDO JORGE";"17"
"ANHEMBI";"EYMAEL";"6"
"ANHEMBI";"LEVY FIDELIX";"26"
"ANHEMBI";"LUCIANA GENRO";"39"
"ANHEMBI";"MARINA SILVA";"849"
"ANHEMBI";"NULO";"132"
"ANHEMBI";"PASTOR EVERALDO";"1"
"ANHEMBI";"RUI COSTA PIMENTA";"1"
"ANHEMBI";"ZÉ MARIA";"3"
"ANHUMAS";"AÉCIO NEVES";"1421"
"ANHUMAS";"BRANCO";"105"
"ANHUMAS";"DILMA";"672"
"ANHUMAS";"EDUARDO JORGE";"13"
"ANHUMAS";"LEVY FIDELIX";"7"
"ANHUMAS";"LUCIANA GENRO";"22"
