"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ANADIA";"AÉCIO NEVES";"1572"
"ANADIA";"BRANCO";"403"
"ANADIA";"DILMA";"4276"
"ANADIA";"EDUARDO JORGE";"12"
"ANADIA";"EYMAEL";"4"
"ANADIA";"LEVY FIDELIX";"32"
"ANADIA";"LUCIANA GENRO";"34"
"ANADIA";"MARINA SILVA";"1306"
"ANADIA";"MAURO IASI";"4"
"ANADIA";"NULO";"864"
"ANADIA";"PASTOR EVERALDO";"32"
"ANADIA";"ZÉ MARIA";"2"
"ARAPIRACA";"AÉCIO NEVES";"23376"
"ARAPIRACA";"BRANCO";"4390"
"ARAPIRACA";"DILMA";"44462"
"ARAPIRACA";"EDUARDO JORGE";"250"
"ARAPIRACA";"EYMAEL";"47"
"ARAPIRACA";"LEVY FIDELIX";"434"
"ARAPIRACA";"LUCIANA GENRO";"1123"
"ARAPIRACA";"MARINA SILVA";"25924"
"ARAPIRACA";"MAURO IASI";"122"
"ARAPIRACA";"NULO";"7956"
"ARAPIRACA";"PASTOR EVERALDO";"336"
"ARAPIRACA";"RUI COSTA PIMENTA";"6"
"ARAPIRACA";"ZÉ MARIA";"46"
"ATALAIA";"AÉCIO NEVES";"5066"
"ATALAIA";"BRANCO";"1140"
"ATALAIA";"DILMA";"9726"
"ATALAIA";"EDUARDO JORGE";"34"
"ATALAIA";"EYMAEL";"6"
"ATALAIA";"LEVY FIDELIX";"76"
"ATALAIA";"LUCIANA GENRO";"92"
"ATALAIA";"MARINA SILVA";"3773"
"ATALAIA";"MAURO IASI";"9"
"ATALAIA";"NULO";"1912"
"ATALAIA";"PASTOR EVERALDO";"133"
"ATALAIA";"ZÉ MARIA";"13"
"BARRA DE SANTO ANTÔNIO";"AÉCIO NEVES";"1237"
"BARRA DE SANTO ANTÔNIO";"BRANCO";"476"
"BARRA DE SANTO ANTÔNIO";"DILMA";"3783"
"BARRA DE SANTO ANTÔNIO";"EDUARDO JORGE";"10"
"BARRA DE SANTO ANTÔNIO";"LEVY FIDELIX";"26"
"BARRA DE SANTO ANTÔNIO";"LUCIANA GENRO";"26"
"BARRA DE SANTO ANTÔNIO";"MARINA SILVA";"1718"
"BARRA DE SANTO ANTÔNIO";"MAURO IASI";"2"
"BARRA DE SANTO ANTÔNIO";"NULO";"654"
"BARRA DE SANTO ANTÔNIO";"PASTOR EVERALDO";"64"
"BARRA DE SANTO ANTÔNIO";"ZÉ MARIA";"5"
"BARRA DE SÃO MIGUEL";"AÉCIO NEVES";"1296"
"BARRA DE SÃO MIGUEL";"BRANCO";"153"
"BARRA DE SÃO MIGUEL";"DILMA";"1842"
"BARRA DE SÃO MIGUEL";"EDUARDO JORGE";"9"
"BARRA DE SÃO MIGUEL";"EYMAEL";"4"
"BARRA DE SÃO MIGUEL";"LEVY FIDELIX";"18"
"BARRA DE SÃO MIGUEL";"LUCIANA GENRO";"21"
"BARRA DE SÃO MIGUEL";"MARINA SILVA";"1178"
"BARRA DE SÃO MIGUEL";"MAURO IASI";"1"
"BARRA DE SÃO MIGUEL";"NULO";"309"
"BARRA DE SÃO MIGUEL";"PASTOR EVERALDO";"21"
"BARRA DE SÃO MIGUEL";"ZÉ MARIA";"1"
"BATALHA";"AÉCIO NEVES";"1107"
"BATALHA";"BRANCO";"180"
"BATALHA";"DILMA";"5401"
"BATALHA";"EDUARDO JORGE";"9"
"BATALHA";"EYMAEL";"3"
"BATALHA";"LEVY FIDELIX";"27"
"BATALHA";"LUCIANA GENRO";"33"
"BATALHA";"MARINA SILVA";"1476"
"BATALHA";"NULO";"734"
"BATALHA";"PASTOR EVERALDO";"15"
"BATALHA";"ZÉ MARIA";"1"
"BELO MONTE";"AÉCIO NEVES";"330"
"BELO MONTE";"BRANCO";"68"
"BELO MONTE";"DILMA";"2451"
"BELO MONTE";"EDUARDO JORGE";"1"
"BELO MONTE";"EYMAEL";"1"
"BELO MONTE";"LEVY FIDELIX";"17"
"BELO MONTE";"LUCIANA GENRO";"14"
"BELO MONTE";"MARINA SILVA";"340"
"BELO MONTE";"MAURO IASI";"1"
"BELO MONTE";"NULO";"247"
"BELO MONTE";"PASTOR EVERALDO";"8"
"BELO MONTE";"ZÉ MARIA";"1"
"BELÉM";"AÉCIO NEVES";"475"
"BELÉM";"BRANCO";"140"
"BELÉM";"DILMA";"1820"
"BELÉM";"EDUARDO JORGE";"3"
"BELÉM";"LEVY FIDELIX";"16"
"BELÉM";"LUCIANA GENRO";"21"
"BELÉM";"MARINA SILVA";"738"
"BELÉM";"NULO";"344"
"BELÉM";"PASTOR EVERALDO";"7"
"BELÉM";"ZÉ MARIA";"1"
"BOCA DA MATA";"AÉCIO NEVES";"2621"
"BOCA DA MATA";"BRANCO";"738"
"BOCA DA MATA";"DILMA";"6448"
"BOCA DA MATA";"EDUARDO JORGE";"17"
"BOCA DA MATA";"EYMAEL";"6"
"BOCA DA MATA";"LEVY FIDELIX";"28"
"BOCA DA MATA";"LUCIANA GENRO";"80"
"BOCA DA MATA";"MARINA SILVA";"3099"
"BOCA DA MATA";"MAURO IASI";"5"
"BOCA DA MATA";"NULO";"1242"
"BOCA DA MATA";"PASTOR EVERALDO";"37"
"BOCA DA MATA";"ZÉ MARIA";"9"
"BRANQUINHA";"AÉCIO NEVES";"870"
"BRANQUINHA";"BRANCO";"254"
"BRANQUINHA";"DILMA";"2889"
"BRANQUINHA";"EDUARDO JORGE";"2"
"BRANQUINHA";"LEVY FIDELIX";"5"
"BRANQUINHA";"LUCIANA GENRO";"14"
"BRANQUINHA";"MARINA SILVA";"683"
"BRANQUINHA";"MAURO IASI";"3"
"BRANQUINHA";"NULO";"500"
"BRANQUINHA";"PASTOR EVERALDO";"42"
"BRANQUINHA";"ZÉ MARIA";"4"
"CACIMBINHAS";"AÉCIO NEVES";"595"
"CACIMBINHAS";"BRANCO";"102"
"CACIMBINHAS";"DILMA";"3427"
"CACIMBINHAS";"EDUARDO JORGE";"7"
"CACIMBINHAS";"EYMAEL";"2"
"CACIMBINHAS";"LEVY FIDELIX";"7"
"CACIMBINHAS";"LUCIANA GENRO";"28"
"CACIMBINHAS";"MARINA SILVA";"985"
"CACIMBINHAS";"MAURO IASI";"3"
"CACIMBINHAS";"NULO";"541"
"CACIMBINHAS";"PASTOR EVERALDO";"8"
"CACIMBINHAS";"RUI COSTA PIMENTA";"2"
"CACIMBINHAS";"ZÉ MARIA";"10"
"CAJUEIRO";"AÉCIO NEVES";"3081"
"CAJUEIRO";"BRANCO";"542"
"CAJUEIRO";"DILMA";"3598"
"CAJUEIRO";"EDUARDO JORGE";"6"
"CAJUEIRO";"EYMAEL";"4"
"CAJUEIRO";"LEVY FIDELIX";"13"
"CAJUEIRO";"LUCIANA GENRO";"67"
"CAJUEIRO";"MARINA SILVA";"2058"
"CAJUEIRO";"MAURO IASI";"1"
"CAJUEIRO";"NULO";"894"
"CAJUEIRO";"PASTOR EVERALDO";"20"
"CAJUEIRO";"RUI COSTA PIMENTA";"2"
"CAJUEIRO";"ZÉ MARIA";"2"
"CAMPESTRE";"AÉCIO NEVES";"445"
"CAMPESTRE";"BRANCO";"134"
"CAMPESTRE";"DILMA";"1587"
"CAMPESTRE";"EYMAEL";"1"
"CAMPESTRE";"LEVY FIDELIX";"35"
"CAMPESTRE";"LUCIANA GENRO";"8"
"CAMPESTRE";"MARINA SILVA";"1062"
"CAMPESTRE";"MAURO IASI";"2"
"CAMPESTRE";"NULO";"302"
"CAMPESTRE";"PASTOR EVERALDO";"37"
"CAMPESTRE";"RUI COSTA PIMENTA";"1"
"CAMPESTRE";"ZÉ MARIA";"1"
"CAMPO ALEGRE";"AÉCIO NEVES";"3578"
"CAMPO ALEGRE";"BRANCO";"492"
