"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABDON BATISTA";"AÉCIO NEVES";"898"
"ABDON BATISTA";"BRANCO";"64"
"ABDON BATISTA";"DILMA";"869"
"ABDON BATISTA";"EDUARDO JORGE";"3"
"ABDON BATISTA";"LEVY FIDELIX";"7"
"ABDON BATISTA";"LUCIANA GENRO";"9"
"ABDON BATISTA";"MARINA SILVA";"92"
"ABDON BATISTA";"MAURO IASI";"1"
"ABDON BATISTA";"NULO";"83"
"ABDON BATISTA";"PASTOR EVERALDO";"1"
"ABDON BATISTA";"ZÉ MARIA";"1"
"ABELARDO LUZ";"AÉCIO NEVES";"4219"
"ABELARDO LUZ";"BRANCO";"269"
"ABELARDO LUZ";"DILMA";"4217"
"ABELARDO LUZ";"EDUARDO JORGE";"9"
"ABELARDO LUZ";"EYMAEL";"4"
"ABELARDO LUZ";"LEVY FIDELIX";"22"
"ABELARDO LUZ";"LUCIANA GENRO";"23"
"ABELARDO LUZ";"MARINA SILVA";"820"
"ABELARDO LUZ";"MAURO IASI";"5"
"ABELARDO LUZ";"NULO";"293"
"ABELARDO LUZ";"PASTOR EVERALDO";"32"
"ABELARDO LUZ";"ZÉ MARIA";"6"
"AGROLÂNDIA";"AÉCIO NEVES";"3203"
"AGROLÂNDIA";"BRANCO";"212"
"AGROLÂNDIA";"DILMA";"2464"
"AGROLÂNDIA";"EDUARDO JORGE";"6"
"AGROLÂNDIA";"LEVY FIDELIX";"11"
"AGROLÂNDIA";"LUCIANA GENRO";"34"
"AGROLÂNDIA";"MARINA SILVA";"339"
"AGROLÂNDIA";"NULO";"279"
"AGROLÂNDIA";"PASTOR EVERALDO";"20"
"AGROLÂNDIA";"ZÉ MARIA";"2"
"AGRONÔMICA";"AÉCIO NEVES";"1877"
"AGRONÔMICA";"BRANCO";"89"
"AGRONÔMICA";"DILMA";"1159"
"AGRONÔMICA";"EDUARDO JORGE";"9"
"AGRONÔMICA";"EYMAEL";"1"
"AGRONÔMICA";"LEVY FIDELIX";"13"
"AGRONÔMICA";"LUCIANA GENRO";"21"
"AGRONÔMICA";"MARINA SILVA";"121"
"AGRONÔMICA";"MAURO IASI";"1"
"AGRONÔMICA";"NULO";"131"
"AGRONÔMICA";"PASTOR EVERALDO";"5"
"AGRONÔMICA";"ZÉ MARIA";"1"
"ALFREDO WAGNER";"AÉCIO NEVES";"3493"
"ALFREDO WAGNER";"BRANCO";"126"
"ALFREDO WAGNER";"DILMA";"2554"
"ALFREDO WAGNER";"EDUARDO JORGE";"8"
"ALFREDO WAGNER";"EYMAEL";"2"
"ALFREDO WAGNER";"LEVY FIDELIX";"19"
"ALFREDO WAGNER";"LUCIANA GENRO";"25"
"ALFREDO WAGNER";"MARINA SILVA";"234"
"ALFREDO WAGNER";"MAURO IASI";"1"
"ALFREDO WAGNER";"NULO";"218"
"ALFREDO WAGNER";"PASTOR EVERALDO";"8"
"ALFREDO WAGNER";"ZÉ MARIA";"2"
"ALTO BELA VISTA";"AÉCIO NEVES";"796"
"ALTO BELA VISTA";"BRANCO";"25"
"ALTO BELA VISTA";"DILMA";"632"
"ALTO BELA VISTA";"EDUARDO JORGE";"1"
"ALTO BELA VISTA";"EYMAEL";"3"
"ALTO BELA VISTA";"LEVY FIDELIX";"4"
"ALTO BELA VISTA";"LUCIANA GENRO";"9"
"ALTO BELA VISTA";"MARINA SILVA";"75"
"ALTO BELA VISTA";"NULO";"57"
"ALTO BELA VISTA";"PASTOR EVERALDO";"25"
"ALTO BELA VISTA";"ZÉ MARIA";"5"
"ANCHIETA";"AÉCIO NEVES";"1390"
"ANCHIETA";"BRANCO";"155"
"ANCHIETA";"DILMA";"2290"
