"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"MONTE NEGRO";"BRANCO";"62"
"MONTE NEGRO";"DILMA";"3245"
"MONTE NEGRO";"NULO";"292"
"NOVA BRASILÂNDIA DO OESTE";"AÉCIO NEVES";"6159"
"NOVA BRASILÂNDIA DO OESTE";"BRANCO";"103"
"NOVA BRASILÂNDIA DO OESTE";"DILMA";"4203"
"NOVA BRASILÂNDIA DO OESTE";"NULO";"412"
"NOVA MAMORÉ";"AÉCIO NEVES";"5748"
"NOVA MAMORÉ";"BRANCO";"121"
"NOVA MAMORÉ";"DILMA";"6305"
"NOVA MAMORÉ";"NULO";"590"
"NOVA UNIÃO";"AÉCIO NEVES";"2007"
"NOVA UNIÃO";"BRANCO";"39"
"NOVA UNIÃO";"DILMA";"1997"
"NOVA UNIÃO";"NULO";"132"
"NOVO HORIZONTE DO OESTE";"AÉCIO NEVES";"2399"
"NOVO HORIZONTE DO OESTE";"BRANCO";"46"
"NOVO HORIZONTE DO OESTE";"DILMA";"3036"
"NOVO HORIZONTE DO OESTE";"NULO";"183"
"OURO PRETO DO OESTE";"AÉCIO NEVES";"11711"
"OURO PRETO DO OESTE";"BRANCO";"214"
"OURO PRETO DO OESTE";"DILMA";"8186"
"OURO PRETO DO OESTE";"NULO";"863"
"PARECIS";"AÉCIO NEVES";"997"
"PARECIS";"BRANCO";"18"
"PARECIS";"DILMA";"1227"
"PARECIS";"NULO";"75"
"PIMENTA BUENO";"AÉCIO NEVES";"10790"
"PIMENTA BUENO";"BRANCO";"252"
"PIMENTA BUENO";"DILMA";"6775"
"PIMENTA BUENO";"NULO";"820"
"PIMENTEIRAS DO OESTE";"AÉCIO NEVES";"666"
"PIMENTEIRAS DO OESTE";"BRANCO";"11"
"PIMENTEIRAS DO OESTE";"DILMA";"516"
"PIMENTEIRAS DO OESTE";"NULO";"47"
"PORTO VELHO";"AÉCIO NEVES";"117510"
"PORTO VELHO";"BRANCO";"3284"
"PORTO VELHO";"DILMA";"110825"
"PORTO VELHO";"NULO";"12947"
"PRESIDENTE MÉDICI";"AÉCIO NEVES";"5893"
"PRESIDENTE MÉDICI";"BRANCO";"185"
"PRESIDENTE MÉDICI";"DILMA";"5217"
"PRESIDENTE MÉDICI";"NULO";"415"
"PRIMAVERA DE RONDÔNIA";"AÉCIO NEVES";"1050"
"PRIMAVERA DE RONDÔNIA";"BRANCO";"28"
"PRIMAVERA DE RONDÔNIA";"DILMA";"891"
"PRIMAVERA DE RONDÔNIA";"NULO";"90"
"RIO CRESPO";"AÉCIO NEVES";"1056"
"RIO CRESPO";"BRANCO";"13"
"RIO CRESPO";"DILMA";"968"
"RIO CRESPO";"NULO";"69"
"ROLIM DE MOURA";"AÉCIO NEVES";"14148"
"ROLIM DE MOURA";"BRANCO";"349"
"ROLIM DE MOURA";"DILMA";"11730"
"ROLIM DE MOURA";"NULO";"1165"
"SANTA LUZIA DO OESTE";"AÉCIO NEVES";"2546"
"SANTA LUZIA DO OESTE";"BRANCO";"62"
"SANTA LUZIA DO OESTE";"DILMA";"2536"
"SANTA LUZIA DO OESTE";"NULO";"233"
"SERINGUEIRAS";"AÉCIO NEVES";"3120"
"SERINGUEIRAS";"BRANCO";"60"
"SERINGUEIRAS";"DILMA";"3196"
"SERINGUEIRAS";"NULO";"221"
"SÃO FELIPE DO OESTE";"AÉCIO NEVES";"2111"
"SÃO FELIPE DO OESTE";"BRANCO";"50"
"SÃO FELIPE DO OESTE";"DILMA";"1245"
"SÃO FELIPE DO OESTE";"NULO";"150"
"SÃO FRANCISCO DO GUAPORÉ";"AÉCIO NEVES";"3378"
"SÃO FRANCISCO DO GUAPORÉ";"BRANCO";"59"
"SÃO FRANCISCO DO GUAPORÉ";"DILMA";"4192"
"SÃO FRANCISCO DO GUAPORÉ";"NULO";"302"
"SÃO MIGUEL DO GUAPORÉ";"AÉCIO NEVES";"5983"
"SÃO MIGUEL DO GUAPORÉ";"BRANCO";"128"
"SÃO MIGUEL DO GUAPORÉ";"DILMA";"4825"
"SÃO MIGUEL DO GUAPORÉ";"NULO";"342"
"TEIXEIRÓPOLIS";"AÉCIO NEVES";"1550"
"TEIXEIRÓPOLIS";"BRANCO";"39"
"TEIXEIRÓPOLIS";"DILMA";"1375"
"TEIXEIRÓPOLIS";"NULO";"103"
"THEOBROMA";"AÉCIO NEVES";"3119"
"THEOBROMA";"BRANCO";"41"
"THEOBROMA";"DILMA";"2469"
"THEOBROMA";"NULO";"211"
"URUPÁ";"AÉCIO NEVES";"3273"
"URUPÁ";"BRANCO";"69"
"URUPÁ";"DILMA";"3340"
"URUPÁ";"NULO";"244"
"VALE DO ANARI";"AÉCIO NEVES";"2329"
"VALE DO ANARI";"BRANCO";"40"
"VALE DO ANARI";"DILMA";"2130"
"VALE DO ANARI";"NULO";"179"
"VALE DO PARAÍSO";"AÉCIO NEVES";"2318"
"VALE DO PARAÍSO";"BRANCO";"34"
"VALE DO PARAÍSO";"DILMA";"2299"
"VALE DO PARAÍSO";"NULO";"138"
"VILHENA";"AÉCIO NEVES";"24055"
"VILHENA";"BRANCO";"584"
"VILHENA";"DILMA";"14096"
"VILHENA";"NULO";"1538"
