"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ANGRA DOS REIS";"AÉCIO NEVES";"40997"
"ANGRA DOS REIS";"BRANCO";"2315"
"ANGRA DOS REIS";"DILMA";"41014"
"ANGRA DOS REIS";"NULO";"8102"
"APERIBÉ";"AÉCIO NEVES";"3114"
"APERIBÉ";"BRANCO";"138"
"APERIBÉ";"DILMA";"3152"
"APERIBÉ";"NULO";"602"
"ARARUAMA";"AÉCIO NEVES";"32739"
"ARARUAMA";"BRANCO";"1828"
"ARARUAMA";"DILMA";"25817"
"ARARUAMA";"NULO";"6606"
"AREAL";"AÉCIO NEVES";"3498"
"AREAL";"BRANCO";"195"
"AREAL";"DILMA";"3208"
"AREAL";"NULO";"575"
"ARMAÇÃO DOS BÚZIOS";"AÉCIO NEVES";"8502"
"ARMAÇÃO DOS BÚZIOS";"BRANCO";"460"
"ARMAÇÃO DOS BÚZIOS";"DILMA";"7248"
"ARMAÇÃO DOS BÚZIOS";"NULO";"1371"
"ARRAIAL DO CABO";"AÉCIO NEVES";"9211"
"ARRAIAL DO CABO";"BRANCO";"478"
"ARRAIAL DO CABO";"DILMA";"7531"
"ARRAIAL DO CABO";"NULO";"1578"
"BARRA DO PIRAÍ";"AÉCIO NEVES";"23062"
"BARRA DO PIRAÍ";"BRANCO";"1419"
"BARRA DO PIRAÍ";"DILMA";"26653"
"BARRA DO PIRAÍ";"NULO";"4725"
"BARRA MANSA";"AÉCIO NEVES";"43203"
"BARRA MANSA";"BRANCO";"2416"
"BARRA MANSA";"DILMA";"53489"
"BARRA MANSA";"NULO";"9176"
"BELFORD ROXO";"AÉCIO NEVES";"54756"
"BELFORD ROXO";"BRANCO";"7195"
"BELFORD ROXO";"DILMA";"162708"
"BELFORD ROXO";"NULO";"26409"
"BOM JARDIM";"AÉCIO NEVES";"8334"
"BOM JARDIM";"BRANCO";"384"
"BOM JARDIM";"DILMA";"5693"
"BOM JARDIM";"NULO";"2070"
"BOM JESUS DO ITABAPOANA";"AÉCIO NEVES";"10108"
"BOM JESUS DO ITABAPOANA";"BRANCO";"335"
"BOM JESUS DO ITABAPOANA";"DILMA";"9113"
"BOM JESUS DO ITABAPOANA";"NULO";"1712"
"CABO FRIO";"AÉCIO NEVES";"50268"
"CABO FRIO";"BRANCO";"2927"
"CABO FRIO";"DILMA";"38884"
"CABO FRIO";"NULO";"9484"
"CACHOEIRAS DE MACACU";"AÉCIO NEVES";"12452"
"CACHOEIRAS DE MACACU";"BRANCO";"975"
"CACHOEIRAS DE MACACU";"DILMA";"16863"
"CACHOEIRAS DE MACACU";"NULO";"3629"
"CAMBUCI";"AÉCIO NEVES";"3366"
"CAMBUCI";"BRANCO";"142"
"CAMBUCI";"DILMA";"4558"
"CAMBUCI";"NULO";"684"
"CAMPOS DOS GOYTACAZES";"AÉCIO NEVES";"107652"
"CAMPOS DOS GOYTACAZES";"BRANCO";"9596"
"CAMPOS DOS GOYTACAZES";"DILMA";"129689"
"CAMPOS DOS GOYTACAZES";"NULO";"26823"
"CANTAGALO";"AÉCIO NEVES";"6543"
"CANTAGALO";"BRANCO";"286"
"CANTAGALO";"DILMA";"4625"
"CANTAGALO";"NULO";"1177"
"CARAPEBUS";"AÉCIO NEVES";"3170"
"CARAPEBUS";"BRANCO";"310"
"CARAPEBUS";"DILMA";"4391"
"CARAPEBUS";"NULO";"816"
"CARDOSO MOREIRA";"AÉCIO NEVES";"3365"
"CARDOSO MOREIRA";"BRANCO";"155"
"CARDOSO MOREIRA";"DILMA";"3939"
"CARDOSO MOREIRA";"NULO";"675"
"CARMO";"AÉCIO NEVES";"4116"
"CARMO";"BRANCO";"173"
"CARMO";"DILMA";"5767"
"CARMO";"NULO";"956"
"CASIMIRO DE ABREU";"AÉCIO NEVES";"10315"
"CASIMIRO DE ABREU";"BRANCO";"541"
"CASIMIRO DE ABREU";"DILMA";"8409"
"CASIMIRO DE ABREU";"NULO";"2081"
"COMENDADOR LEVY GASPARIAN";"AÉCIO NEVES";"1723"
"COMENDADOR LEVY GASPARIAN";"BRANCO";"94"
"COMENDADOR LEVY GASPARIAN";"DILMA";"3754"
"COMENDADOR LEVY GASPARIAN";"NULO";"466"
"CONCEIÇÃO DE MACABU";"AÉCIO NEVES";"4958"
"CONCEIÇÃO DE MACABU";"BRANCO";"370"
"CONCEIÇÃO DE MACABU";"DILMA";"5926"
"CONCEIÇÃO DE MACABU";"NULO";"1353"
"CORDEIRO";"AÉCIO NEVES";"5937"
"CORDEIRO";"BRANCO";"342"
"CORDEIRO";"DILMA";"4932"
"CORDEIRO";"NULO";"1307"
"DUAS BARRAS";"AÉCIO NEVES";"3607"
"DUAS BARRAS";"BRANCO";"157"
"DUAS BARRAS";"DILMA";"2672"
"DUAS BARRAS";"NULO";"803"
"DUQUE DE CAXIAS";"AÉCIO NEVES";"130097"
"DUQUE DE CAXIAS";"BRANCO";"14691"
"DUQUE DE CAXIAS";"DILMA";"290254"
"DUQUE DE CAXIAS";"NULO";"57588"
"ENGENHEIRO PAULO DE FRONTIN";"AÉCIO NEVES";"3788"
"ENGENHEIRO PAULO DE FRONTIN";"BRANCO";"179"
"ENGENHEIRO PAULO DE FRONTIN";"DILMA";"3358"
"ENGENHEIRO PAULO DE FRONTIN";"NULO";"763"
"GUAPIMIRIM";"AÉCIO NEVES";"11251"
"GUAPIMIRIM";"BRANCO";"736"
"GUAPIMIRIM";"DILMA";"13561"
"GUAPIMIRIM";"NULO";"2673"
"IGUABA GRANDE";"AÉCIO NEVES";"7547"
"IGUABA GRANDE";"BRANCO";"330"
"IGUABA GRANDE";"DILMA";"6122"
"IGUABA GRANDE";"NULO";"1236"
"ITABORAÍ";"AÉCIO NEVES";"31252"
"ITABORAÍ";"BRANCO";"3549"
"ITABORAÍ";"DILMA";"82860"
"ITABORAÍ";"NULO";"12640"
"ITAGUAÍ";"AÉCIO NEVES";"23230"
"ITAGUAÍ";"BRANCO";"2091"
"ITAGUAÍ";"DILMA";"36297"
"ITAGUAÍ";"NULO";"6075"
"ITALVA";"AÉCIO NEVES";"3961"
"ITALVA";"BRANCO";"150"
"ITALVA";"DILMA";"3542"
"ITALVA";"NULO";"597"
"ITAOCARA";"AÉCIO NEVES";"7237"
"ITAOCARA";"BRANCO";"399"
"ITAOCARA";"DILMA";"5877"
"ITAOCARA";"NULO";"1234"
"ITAPERUNA";"AÉCIO NEVES";"26931"
"ITAPERUNA";"BRANCO";"1198"
"ITAPERUNA";"DILMA";"22321"
"ITAPERUNA";"NULO";"4534"
"ITATIAIA";"AÉCIO NEVES";"8390"
"ITATIAIA";"BRANCO";"339"
"ITATIAIA";"DILMA";"7988"
"ITATIAIA";"NULO";"1245"
"JAPERI";"AÉCIO NEVES";"12936"
"JAPERI";"BRANCO";"1511"
"JAPERI";"DILMA";"33872"
"JAPERI";"NULO";"5352"
"LAJE DO MURIAÉ";"AÉCIO NEVES";"1611"
"LAJE DO MURIAÉ";"BRANCO";"106"
"LAJE DO MURIAÉ";"DILMA";"2916"
"LAJE DO MURIAÉ";"NULO";"476"
"MACAÉ";"AÉCIO NEVES";"41302"
"MACAÉ";"BRANCO";"3686"
"MACAÉ";"DILMA";"55213"
"MACAÉ";"NULO";"11280"
"MACUCO";"AÉCIO NEVES";"2212"
"MACUCO";"BRANCO";"95"
"MACUCO";"DILMA";"2454"
"MACUCO";"NULO";"495"
"MAGÉ";"AÉCIO NEVES";"39962"
"MAGÉ";"BRANCO";"4088"
"MAGÉ";"DILMA";"76202"
"MAGÉ";"NULO";"14280"
"MANGARATIBA";"AÉCIO NEVES";"10870"
"MANGARATIBA";"BRANCO";"568"
"MANGARATIBA";"DILMA";"10002"
"MANGARATIBA";"NULO";"2101"
"MARICÁ";"AÉCIO NEVES";"26741"
"MARICÁ";"BRANCO";"1449"
"MARICÁ";"DILMA";"37354"
"MARICÁ";"NULO";"6163"
"MENDES";"AÉCIO NEVES";"5126"
"MENDES";"BRANCO";"272"
"MENDES";"DILMA";"5213"
"MENDES";"NULO";"1163"
"MESQUITA";"AÉCIO NEVES";"32605"
"MESQUITA";"BRANCO";"2923"
"MESQUITA";"DILMA";"58242"
"MESQUITA";"NULO";"11125"
"MIGUEL PEREIRA";"AÉCIO NEVES";"8267"
"MIGUEL PEREIRA";"BRANCO";"316"
"MIGUEL PEREIRA";"DILMA";"6973"
"MIGUEL PEREIRA";"NULO";"1412"
"MIRACEMA";"AÉCIO NEVES";"5746"
"MIRACEMA";"BRANCO";"382"
"MIRACEMA";"DILMA";"8562"
"MIRACEMA";"NULO";"1431"
"NATIVIDADE";"AÉCIO NEVES";"4368"
"NATIVIDADE";"BRANCO";"141"
"NATIVIDADE";"DILMA";"3793"
"NATIVIDADE";"NULO";"926"
"NILÓPOLIS";"AÉCIO NEVES";"35693"
"NILÓPOLIS";"BRANCO";"2822"
"NILÓPOLIS";"DILMA";"56628"
"NILÓPOLIS";"NULO";"10239"
"NITERÓI";"AÉCIO NEVES";"149084"
"NITERÓI";"BRANCO";"6171"
"NITERÓI";"DILMA";"122285"
"NITERÓI";"NULO";"27457"
"NOVA FRIBURGO";"AÉCIO NEVES";"59551"
"NOVA FRIBURGO";"BRANCO";"3480"
"NOVA FRIBURGO";"DILMA";"37825"
"NOVA FRIBURGO";"NULO";"13633"
"NOVA IGUAÇU";"AÉCIO NEVES";"139012"
"NOVA IGUAÇU";"BRANCO";"14090"
"NOVA IGUAÇU";"DILMA";"245579"
"NOVA IGUAÇU";"NULO";"51615"
"PARACAMBI";"AÉCIO NEVES";"10810"
"PARACAMBI";"BRANCO";"685"
"PARACAMBI";"DILMA";"12657"
"PARACAMBI";"NULO";"2552"
"PARATY";"AÉCIO NEVES";"10715"
"PARATY";"BRANCO";"522"
"PARATY";"DILMA";"6564"
"PARATY";"NULO";"1750"
"PARAÍBA DO SUL";"AÉCIO NEVES";"11315"
"PARAÍBA DO SUL";"BRANCO";"755"
"PARAÍBA DO SUL";"DILMA";"11027"
"PARAÍBA DO SUL";"NULO";"2523"
"PATY DO ALFERES";"AÉCIO NEVES";"6200"
"PATY DO ALFERES";"BRANCO";"313"
"PATY DO ALFERES";"DILMA";"8879"
"PATY DO ALFERES";"NULO";"1341"
"PETRÓPOLIS";"AÉCIO NEVES";"103669"
"PETRÓPOLIS";"BRANCO";"5112"
"PETRÓPOLIS";"DILMA";"60779"
"PETRÓPOLIS";"NULO";"18316"
"PINHEIRAL";"AÉCIO NEVES";"4446"
"PINHEIRAL";"BRANCO";"202"
"PINHEIRAL";"DILMA";"7709"
"PINHEIRAL";"NULO";"1026"
"PIRAÍ";"AÉCIO NEVES";"6462"
"PIRAÍ";"BRANCO";"312"
"PIRAÍ";"DILMA";"8843"
"PIRAÍ";"NULO";"1302"
"PORCIÚNCULA";"AÉCIO NEVES";"3838"
"PORCIÚNCULA";"BRANCO";"187"
"PORCIÚNCULA";"DILMA";"5201"
"PORCIÚNCULA";"NULO";"833"
"PORTO REAL";"AÉCIO NEVES";"5603"
"PORTO REAL";"BRANCO";"284"
"PORTO REAL";"DILMA";"5377"
"PORTO REAL";"NULO";"1004"
"QUATIS";"AÉCIO NEVES";"3680"
"QUATIS";"BRANCO";"195"
"QUATIS";"DILMA";"3489"
"QUATIS";"NULO";"604"
"QUEIMADOS";"AÉCIO NEVES";"20460"
"QUEIMADOS";"BRANCO";"2248"
"QUEIMADOS";"DILMA";"52555"
"QUEIMADOS";"NULO";"7576"
"QUISSAMÃ";"AÉCIO NEVES";"4590"
"QUISSAMÃ";"BRANCO";"296"
"QUISSAMÃ";"DILMA";"6883"
"QUISSAMÃ";"NULO";"1167"
"RESENDE";"AÉCIO NEVES";"37825"
"RESENDE";"BRANCO";"1821"
"RESENDE";"DILMA";"25243"
"RESENDE";"NULO";"5456"
"RIO BONITO";"AÉCIO NEVES";"14492"
"RIO BONITO";"BRANCO";"888"
"RIO BONITO";"DILMA";"16102"
"RIO BONITO";"NULO";"3434"
"RIO CLARO";"AÉCIO NEVES";"4345"
"RIO CLARO";"BRANCO";"212"
"RIO CLARO";"DILMA";"5899"
"RIO CLARO";"NULO";"956"
"RIO DAS FLORES";"AÉCIO NEVES";"2417"
"RIO DAS FLORES";"BRANCO";"82"
"RIO DAS FLORES";"DILMA";"3162"
"RIO DAS FLORES";"NULO";"487"
"RIO DAS OSTRAS";"AÉCIO NEVES";"25894"
"RIO DAS OSTRAS";"BRANCO";"1774"
"RIO DAS OSTRAS";"DILMA";"24513"
"RIO DAS OSTRAS";"NULO";"5860"
"RIO DE JANEIRO";"AÉCIO NEVES";"1577972"
"RIO DE JANEIRO";"BRANCO";"105407"
"RIO DE JANEIRO";"DILMA";"1626751"
"RIO DE JANEIRO";"NULO";"417202"
"SANTA MARIA MADALENA";"AÉCIO NEVES";"3046"
"SANTA MARIA MADALENA";"BRANCO";"134"
"SANTA MARIA MADALENA";"DILMA";"2238"
"SANTA MARIA MADALENA";"NULO";"743"
"SANTO ANTÔNIO DE PÁDUA";"AÉCIO NEVES";"11351"
"SANTO ANTÔNIO DE PÁDUA";"BRANCO";"498"
"SANTO ANTÔNIO DE PÁDUA";"DILMA";"10718"
"SANTO ANTÔNIO DE PÁDUA";"NULO";"2212"
"SAPUCAIA";"AÉCIO NEVES";"5296"
"SAPUCAIA";"BRANCO";"265"
"SAPUCAIA";"DILMA";"5944"
"SAPUCAIA";"NULO";"1089"
"SAQUAREMA";"AÉCIO NEVES";"20565"
"SAQUAREMA";"BRANCO";"962"
"SAQUAREMA";"DILMA";"18390"
"SAQUAREMA";"NULO";"4335"
"SEROPÉDICA";"AÉCIO NEVES";"13698"
"SEROPÉDICA";"BRANCO";"1173"
"SEROPÉDICA";"DILMA";"23507"
"SEROPÉDICA";"NULO";"3965"
"SILVA JARDIM";"AÉCIO NEVES";"4784"
"SILVA JARDIM";"BRANCO";"296"
"SILVA JARDIM";"DILMA";"6243"
"SILVA JARDIM";"NULO";"1189"
"SUMIDOURO";"AÉCIO NEVES";"5368"
"SUMIDOURO";"BRANCO";"227"
"SUMIDOURO";"DILMA";"4169"
"SUMIDOURO";"NULO";"788"
"SÃO FIDÉLIS";"AÉCIO NEVES";"11990"
"SÃO FIDÉLIS";"BRANCO";"441"
"SÃO FIDÉLIS";"DILMA";"7486"
"SÃO FIDÉLIS";"NULO";"1797"
"SÃO FRANCISCO DE ITABAPOANA";"AÉCIO NEVES";"12179"
"SÃO FRANCISCO DE ITABAPOANA";"BRANCO";"868"
"SÃO FRANCISCO DE ITABAPOANA";"DILMA";"9270"
"SÃO FRANCISCO DE ITABAPOANA";"NULO";"1953"
"SÃO GONÇALO";"AÉCIO NEVES";"145466"
"SÃO GONÇALO";"BRANCO";"15597"
"SÃO GONÇALO";"DILMA";"309457"
"SÃO GONÇALO";"NULO";"60826"
"SÃO JOSÉ DE UBÁ";"AÉCIO NEVES";"2433"
"SÃO JOSÉ DE UBÁ";"BRANCO";"76"
"SÃO JOSÉ DE UBÁ";"DILMA";"2629"
"SÃO JOSÉ DE UBÁ";"NULO";"424"
"SÃO JOSÉ DO VALE DO RIO PRETO";"AÉCIO NEVES";"7444"
"SÃO JOSÉ DO VALE DO RIO PRETO";"BRANCO";"268"
"SÃO JOSÉ DO VALE DO RIO PRETO";"DILMA";"3290"
"SÃO JOSÉ DO VALE DO RIO PRETO";"NULO";"988"
"SÃO JOÃO DA BARRA";"AÉCIO NEVES";"12940"
"SÃO JOÃO DA BARRA";"BRANCO";"836"
"SÃO JOÃO DA BARRA";"DILMA";"10648"
"SÃO JOÃO DA BARRA";"NULO";"2226"
"SÃO JOÃO DE MERITI";"AÉCIO NEVES";"81749"
"SÃO JOÃO DE MERITI";"BRANCO";"8891"
"SÃO JOÃO DE MERITI";"DILMA";"158646"
"SÃO JOÃO DE MERITI";"NULO";"33585"
"SÃO PEDRO DA ALDEIA";"AÉCIO NEVES";"21883"
"SÃO PEDRO DA ALDEIA";"BRANCO";"1226"
"SÃO PEDRO DA ALDEIA";"DILMA";"16725"
"SÃO PEDRO DA ALDEIA";"NULO";"3869"
"SÃO SEBASTIÃO DO ALTO";"AÉCIO NEVES";"2068"
"SÃO SEBASTIÃO DO ALTO";"BRANCO";"144"
"SÃO SEBASTIÃO DO ALTO";"DILMA";"2708"
"SÃO SEBASTIÃO DO ALTO";"NULO";"532"
"TANGUÁ";"AÉCIO NEVES";"4480"
"TANGUÁ";"BRANCO";"402"
"TANGUÁ";"DILMA";"11858"
"TANGUÁ";"NULO";"1530"
"TERESÓPOLIS";"AÉCIO NEVES";"59235"
"TERESÓPOLIS";"BRANCO";"2437"
"TERESÓPOLIS";"DILMA";"25048"
"TERESÓPOLIS";"NULO";"8677"
"TRAJANO DE MORAIS";"AÉCIO NEVES";"2363"
"TRAJANO DE MORAIS";"BRANCO";"164"
"TRAJANO DE MORAIS";"DILMA";"3299"
"TRAJANO DE MORAIS";"NULO";"733"
"TRÊS RIOS";"AÉCIO NEVES";"15289"
"TRÊS RIOS";"BRANCO";"1295"
"TRÊS RIOS";"DILMA";"27823"
"TRÊS RIOS";"NULO";"3850"
"VALENÇA";"AÉCIO NEVES";"17916"
"VALENÇA";"BRANCO";"942"
"VALENÇA";"DILMA";"21176"
"VALENÇA";"NULO";"3953"
"VARRE-SAI";"AÉCIO NEVES";"3089"
"VARRE-SAI";"BRANCO";"126"
"VARRE-SAI";"DILMA";"2221"
"VARRE-SAI";"NULO";"504"
"VASSOURAS";"AÉCIO NEVES";"10464"
"VASSOURAS";"BRANCO";"441"
"VASSOURAS";"DILMA";"9236"
"VASSOURAS";"NULO";"1830"
"VOLTA REDONDA";"AÉCIO NEVES";"71527"
"VOLTA REDONDA";"BRANCO";"3632"
"VOLTA REDONDA";"DILMA";"90170"
"VOLTA REDONDA";"NULO";"14534"
