"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALVARÃES";"AÉCIO NEVES";"1350"
"ALVARÃES";"BRANCO";"20"
"ALVARÃES";"DILMA";"4894"
"ALVARÃES";"NULO";"397"
"AMATURÁ";"AÉCIO NEVES";"818"
"AMATURÁ";"BRANCO";"18"
"AMATURÁ";"DILMA";"2695"
"AMATURÁ";"NULO";"297"
"ANAMÃ";"AÉCIO NEVES";"1035"
"ANAMÃ";"BRANCO";"31"
"ANAMÃ";"DILMA";"3503"
"ANAMÃ";"NULO";"258"
"ANORI";"AÉCIO NEVES";"2050"
"ANORI";"BRANCO";"45"
"ANORI";"DILMA";"3930"
"ANORI";"NULO";"310"
"APUÍ";"AÉCIO NEVES";"1913"
"APUÍ";"BRANCO";"44"
"APUÍ";"DILMA";"3845"
"APUÍ";"NULO";"353"
"ATALAIA DO NORTE";"AÉCIO NEVES";"1531"
"ATALAIA DO NORTE";"BRANCO";"10"
"ATALAIA DO NORTE";"DILMA";"2596"
"ATALAIA DO NORTE";"NULO";"330"
"AUTAZES";"AÉCIO NEVES";"2631"
"AUTAZES";"BRANCO";"93"
"AUTAZES";"DILMA";"11482"
"AUTAZES";"NULO";"858"
"BARCELOS";"AÉCIO NEVES";"2401"
"BARCELOS";"BRANCO";"30"
"BARCELOS";"DILMA";"2541"
"BARCELOS";"NULO";"334"
"BARREIRINHA";"AÉCIO NEVES";"1213"
"BARREIRINHA";"BRANCO";"53"
"BARREIRINHA";"DILMA";"9390"
"BARREIRINHA";"NULO";"608"
"BENJAMIN CONSTANT";"AÉCIO NEVES";"1732"
"BENJAMIN CONSTANT";"BRANCO";"58"
"BENJAMIN CONSTANT";"DILMA";"11457"
"BENJAMIN CONSTANT";"NULO";"902"
"BERURI";"AÉCIO NEVES";"1005"
"BERURI";"BRANCO";"30"
"BERURI";"DILMA";"5957"
"BERURI";"NULO";"390"
"BOA VISTA DO RAMOS";"AÉCIO NEVES";"806"
"BOA VISTA DO RAMOS";"BRANCO";"19"
"BOA VISTA DO RAMOS";"DILMA";"5252"
"BOA VISTA DO RAMOS";"NULO";"283"
"BOCA DO ACRE";"AÉCIO NEVES";"4043"
"BOCA DO ACRE";"BRANCO";"109"
"BOCA DO ACRE";"DILMA";"8287"
"BOCA DO ACRE";"NULO";"933"
"BORBA";"AÉCIO NEVES";"2045"
"BORBA";"BRANCO";"51"
"BORBA";"DILMA";"9690"
"BORBA";"NULO";"684"
"CAAPIRANGA";"AÉCIO NEVES";"594"
"CAAPIRANGA";"BRANCO";"41"
"CAAPIRANGA";"DILMA";"3930"
"CAAPIRANGA";"NULO";"264"
"CANUTAMA";"AÉCIO NEVES";"987"
"CANUTAMA";"BRANCO";"32"
"CANUTAMA";"DILMA";"3393"
"CANUTAMA";"NULO";"296"
"CARAUARI";"AÉCIO NEVES";"2099"
"CARAUARI";"BRANCO";"50"
"CARAUARI";"DILMA";"8769"
"CARAUARI";"NULO";"589"
"CAREIRO";"AÉCIO NEVES";"2533"
"CAREIRO";"BRANCO";"108"
"CAREIRO";"DILMA";"10546"
"CAREIRO";"NULO";"1017"
"CAREIRO DA VÁRZEA";"AÉCIO NEVES";"1941"
"CAREIRO DA VÁRZEA";"BRANCO";"64"
"CAREIRO DA VÁRZEA";"DILMA";"7536"
"CAREIRO DA VÁRZEA";"NULO";"671"
"COARI";"AÉCIO NEVES";"9776"
"COARI";"BRANCO";"192"
"COARI";"DILMA";"19740"
"COARI";"NULO";"1956"
"CODAJÁS";"AÉCIO NEVES";"1765"
"CODAJÁS";"BRANCO";"45"
"CODAJÁS";"DILMA";"6930"
"CODAJÁS";"NULO";"516"
"EIRUNEPÉ";"AÉCIO NEVES";"2550"
"EIRUNEPÉ";"BRANCO";"91"
"EIRUNEPÉ";"DILMA";"8500"
"EIRUNEPÉ";"NULO";"829"
"ENVIRA";"AÉCIO NEVES";"943"
"ENVIRA";"BRANCO";"34"
"ENVIRA";"DILMA";"5383"
"ENVIRA";"NULO";"384"
"FONTE BOA";"AÉCIO NEVES";"1222"
"FONTE BOA";"BRANCO";"43"
"FONTE BOA";"DILMA";"7780"
"FONTE BOA";"NULO";"507"
"GUAJARÁ";"AÉCIO NEVES";"1313"
"GUAJARÁ";"BRANCO";"30"
"GUAJARÁ";"DILMA";"3478"
"GUAJARÁ";"NULO";"360"
"HUMAITÁ";"AÉCIO NEVES";"4383"
"HUMAITÁ";"BRANCO";"115"
"HUMAITÁ";"DILMA";"13317"
"HUMAITÁ";"NULO";"967"
"IPIXUNA";"AÉCIO NEVES";"875"
"IPIXUNA";"BRANCO";"37"
"IPIXUNA";"DILMA";"5018"
"IPIXUNA";"NULO";"515"
"IRANDUBA";"AÉCIO NEVES";"3680"
"IRANDUBA";"BRANCO";"142"
"IRANDUBA";"DILMA";"13649"
"IRANDUBA";"NULO";"1268"
"ITACOATIARA";"AÉCIO NEVES";"11092"
"ITACOATIARA";"BRANCO";"344"
"ITACOATIARA";"DILMA";"31335"
"ITACOATIARA";"NULO";"2521"
"ITAMARATI";"AÉCIO NEVES";"1240"
"ITAMARATI";"BRANCO";"8"
"ITAMARATI";"DILMA";"2602"
"ITAMARATI";"NULO";"284"
"ITAPIRANGA";"AÉCIO NEVES";"1050"
"ITAPIRANGA";"BRANCO";"35"
"ITAPIRANGA";"DILMA";"3730"
"ITAPIRANGA";"NULO";"181"
"JAPURÁ";"AÉCIO NEVES";"781"
"JAPURÁ";"BRANCO";"7"
"JAPURÁ";"DILMA";"1780"
"JAPURÁ";"NULO";"132"
"JURUÁ";"AÉCIO NEVES";"1463"
"JURUÁ";"BRANCO";"23"
"JURUÁ";"DILMA";"2461"
"JURUÁ";"NULO";"242"
"JUTAÍ";"AÉCIO NEVES";"882"
"JUTAÍ";"BRANCO";"35"
"JUTAÍ";"DILMA";"5682"
"JUTAÍ";"NULO";"598"
"LÁBREA";"AÉCIO NEVES";"2423"
"LÁBREA";"BRANCO";"80"
"LÁBREA";"DILMA";"10676"
"LÁBREA";"NULO";"896"
"MANACAPURU";"AÉCIO NEVES";"11972"
"MANACAPURU";"BRANCO";"319"
"MANACAPURU";"DILMA";"28182"
"MANACAPURU";"NULO";"2642"
"MANAQUIRI";"AÉCIO NEVES";"1110"
"MANAQUIRI";"BRANCO";"43"
"MANAQUIRI";"DILMA";"6608"
"MANAQUIRI";"NULO";"455"
"MANAUS";"AÉCIO NEVES";"409409"
"MANAUS";"BRANCO";"22948"
"MANAUS";"DILMA";"529604"
"MANAUS";"NULO";"65791"
"MANICORÉ";"AÉCIO NEVES";"4446"
"MANICORÉ";"BRANCO";"54"
"MANICORÉ";"DILMA";"12273"
"MANICORÉ";"NULO";"881"
"MARAÃ";"AÉCIO NEVES";"570"
"MARAÃ";"BRANCO";"13"
"MARAÃ";"DILMA";"4634"
"MARAÃ";"NULO";"314"
"MAUÉS";"AÉCIO NEVES";"2951"
"MAUÉS";"BRANCO";"119"
"MAUÉS";"DILMA";"15630"
"MAUÉS";"NULO";"973"
"NHAMUNDÁ";"AÉCIO NEVES";"1723"
"NHAMUNDÁ";"BRANCO";"26"
"NHAMUNDÁ";"DILMA";"6631"
"NHAMUNDÁ";"NULO";"354"
"NOVA OLINDA DO NORTE";"AÉCIO NEVES";"1656"
"NOVA OLINDA DO NORTE";"BRANCO";"49"
"NOVA OLINDA DO NORTE";"DILMA";"8104"
"NOVA OLINDA DO NORTE";"NULO";"569"
"NOVO AIRÃO";"AÉCIO NEVES";"1736"
"NOVO AIRÃO";"BRANCO";"35"
"NOVO AIRÃO";"DILMA";"3876"
"NOVO AIRÃO";"NULO";"401"
"NOVO ARIPUANÃ";"AÉCIO NEVES";"1151"
"NOVO ARIPUANÃ";"BRANCO";"39"
"NOVO ARIPUANÃ";"DILMA";"5464"
"NOVO ARIPUANÃ";"NULO";"413"
"PARINTINS";"AÉCIO NEVES";"9011"
"PARINTINS";"BRANCO";"339"
"PARINTINS";"DILMA";"32693"
"PARINTINS";"NULO";"1914"
"PAUINI";"AÉCIO NEVES";"1341"
"PAUINI";"BRANCO";"29"
"PAUINI";"DILMA";"3912"
"PAUINI";"NULO";"364"
"PRESIDENTE FIGUEIREDO";"AÉCIO NEVES";"3148"
"PRESIDENTE FIGUEIREDO";"BRANCO";"135"
"PRESIDENTE FIGUEIREDO";"DILMA";"9676"
"PRESIDENTE FIGUEIREDO";"NULO";"874"
"RIO PRETO DA EVA";"AÉCIO NEVES";"2562"
"RIO PRETO DA EVA";"BRANCO";"86"
"RIO PRETO DA EVA";"DILMA";"6511"
"RIO PRETO DA EVA";"NULO";"630"
"SANTA ISABEL DO RIO NEGRO";"AÉCIO NEVES";"1203"
"SANTA ISABEL DO RIO NEGRO";"BRANCO";"19"
"SANTA ISABEL DO RIO NEGRO";"DILMA";"2428"
"SANTA ISABEL DO RIO NEGRO";"NULO";"220"
"SANTO ANTÔNIO DO IÇÁ";"AÉCIO NEVES";"1937"
"SANTO ANTÔNIO DO IÇÁ";"BRANCO";"48"
"SANTO ANTÔNIO DO IÇÁ";"DILMA";"6263"
"SANTO ANTÔNIO DO IÇÁ";"NULO";"670"
