"ALVARO DIAS";"BRANCO";"CABO DACIOLO";"CIRO GOMES";"EYMAEL";"FERNANDO HADDAD";"GERALDO ALCKMIN";"GUILHERME BOULOS";"HENRIQUE MEIRELLES";"JAIR BOLSONARO";"JOÃO AMOÊDO";"JOÃO GOULART FILHO";"MARINA SILVA";"NULO";"VERA";"DÍGITO"
"31.651865008880996";"27.99504512475668";"30.162412993039442";"30.657062543921292";"39.73202782787941";"29.718804920913882";"31.029619181946405";"31.608067106907015";"29.39195178159901";"33.807516684229014";"30.245279689430035";"42.92176689728579";"32.40987391227136";"30.59135039717564";"35.47135357224378";"1"
"18.063943161634104";"18.17377455317643";"18.20453328573978";"17.53338018271258";"21.308940994589022";"16.379613356766257";"18.194640338504936";"16.384079957165802";"18.560538911540508";"18.86195995785037";"18.26363155108523";"22.299095263437998";"16.924169774462793";"18.375992939099735";"21.296507646656014";"2"
"12.238010657193605";"13.0419394797381";"12.546849901838302";"13.106113843991567";"13.012110280855449";"12.917398945518453";"11.988716502115656";"11.636623237551312";"12.728239673816699";"12.627327010888655";"12.405152638080112";"12.426822778073443";"11.472207423193039";"12.550750220653134";"14.060716731339877";"3"
"9.396092362344582";"10.157494248805522";"10.137426378725683";"10.014054813773717";"8.606029373872714";"10.281195079086116";"8.603667136812412";"9.941102980546136";"9.998227264669385";"8.219178082191782";"9.387683077466031";"7.158062799361362";"8.34665245959865";"9.744042365401588";"9.837936544167999";"4"
"7.442273534635879";"8.317112015572466";"7.870783508834553";"7.5720309205903025";"5.668642102550889";"8.04920913884007";"7.016925246826516";"7.906478672139925";"7.888672221237369";"6.410256410256411";"7.676019057702488";"5.614688664183076";"8.08026993429231";"7.784642541924096";"6.642319105227117";"5"
"6.536412078152753";"7.184569102813661";"6.550062466535785";"6.184118060435699";"3.9422829167740274";"6.713532513181019";"6.946403385049365";"6.496519721577727";"6.293210423683744";"5.53213909378293";"6.652549850008823";"3.858435337945716";"6.783874977801457";"6.107678729037953";"4.587993608765122";"6"
"5.932504440497335";"5.468058750663599";"5.157951097626271";"6.026001405481377";"3.143519711414584";"6.010544815465729";"5.483074753173484";"6.193110833482063";"5.814571884417656";"5.145767474534598";"5.823186871360508";"2.394890899414582";"6.038003906943705";"5.0661959399823475";"3.3097466331887695";"7"
"4.600355239786857";"5.184923022473899";"5.068713189362842";"4.708362614195362";"2.473589281113115";"5.3954305799648505";"5.677009873060649";"5.514902730679993";"4.96365892572239";"4.935019318580962";"5.170284100935239";"1.7296434273549761";"5.043509145800035";"5.189761694616063";"2.6021456288518605";"8"
"4.13854351687389";"4.477083701999646";"4.301267178297341";"4.198875614898102";"2.1128575109507857";"4.53427065026362";"5.059943582510578";"4.319114759950026";"4.360928913313242";"4.4608359676852825";"4.376213163931533";"1.5965939329430547";"4.901438465636654";"4.589585172109444";"2.1912805295594615";"9"
