"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABDON BATISTA";"BRANCO";"39"
"ABDON BATISTA";"FERNANDO HADDAD";"687"
"ABDON BATISTA";"JAIR BOLSONARO";"1151"
"ABDON BATISTA";"NULO";"77"
"ABELARDO LUZ";"BRANCO";"204"
"ABELARDO LUZ";"FERNANDO HADDAD";"4121"
"ABELARDO LUZ";"JAIR BOLSONARO";"5023"
"ABELARDO LUZ";"NULO";"375"
"AGROLÂNDIA";"BRANCO";"92"
"AGROLÂNDIA";"FERNANDO HADDAD";"1151"
"AGROLÂNDIA";"JAIR BOLSONARO";"5056"
"AGROLÂNDIA";"NULO";"307"
"AGRONÔMICA";"BRANCO";"53"
"AGRONÔMICA";"FERNANDO HADDAD";"430"
"AGRONÔMICA";"JAIR BOLSONARO";"2928"
"AGRONÔMICA";"NULO";"172"
"ALFREDO WAGNER";"BRANCO";"138"
"ALFREDO WAGNER";"FERNANDO HADDAD";"1479"
"ALFREDO WAGNER";"JAIR BOLSONARO";"4600"
"ALFREDO WAGNER";"NULO";"311"
"ALTO BELA VISTA";"BRANCO";"21"
"ALTO BELA VISTA";"FERNANDO HADDAD";"445"
"ALTO BELA VISTA";"JAIR BOLSONARO";"1063"
"ALTO BELA VISTA";"NULO";"80"
"ANCHIETA";"BRANCO";"83"
"ANCHIETA";"FERNANDO HADDAD";"1801"
"ANCHIETA";"JAIR BOLSONARO";"2027"
"ANCHIETA";"NULO";"169"
"ANGELINA";"BRANCO";"110"
"ANGELINA";"FERNANDO HADDAD";"1466"
"ANGELINA";"JAIR BOLSONARO";"2473"
"ANGELINA";"NULO";"274"
"ANITA GARIBALDI";"BRANCO";"194"
"ANITA GARIBALDI";"FERNANDO HADDAD";"2473"
"ANITA GARIBALDI";"JAIR BOLSONARO";"2584"
"ANITA GARIBALDI";"NULO";"323"
"ANITÁPOLIS";"BRANCO";"67"
"ANITÁPOLIS";"FERNANDO HADDAD";"620"
"ANITÁPOLIS";"JAIR BOLSONARO";"1617"
"ANITÁPOLIS";"NULO";"183"
"ANTÔNIO CARLOS";"BRANCO";"105"
"ANTÔNIO CARLOS";"FERNANDO HADDAD";"833"
"ANTÔNIO CARLOS";"JAIR BOLSONARO";"5611"
"ANTÔNIO CARLOS";"NULO";"297"
"APIÚNA";"BRANCO";"122"
"APIÚNA";"FERNANDO HADDAD";"1118"
"APIÚNA";"JAIR BOLSONARO";"5028"
"APIÚNA";"NULO";"309"
"ARABUTÃ";"BRANCO";"47"
"ARABUTÃ";"FERNANDO HADDAD";"967"
"ARABUTÃ";"JAIR BOLSONARO";"1943"
"ARABUTÃ";"NULO";"197"
"ARAQUARI";"BRANCO";"319"
"ARAQUARI";"FERNANDO HADDAD";"3277"
"ARAQUARI";"JAIR BOLSONARO";"10771"
"ARAQUARI";"NULO";"786"
"ARARANGUÁ";"BRANCO";"806"
"ARARANGUÁ";"FERNANDO HADDAD";"8171"
"ARARANGUÁ";"JAIR BOLSONARO";"28744"
"ARARANGUÁ";"NULO";"1801"
"ARMAZÉM";"BRANCO";"61"
"ARMAZÉM";"FERNANDO HADDAD";"875"
"ARMAZÉM";"JAIR BOLSONARO";"4299"
"ARMAZÉM";"NULO";"193"
"ARROIO TRINTA";"BRANCO";"35"
"ARROIO TRINTA";"FERNANDO HADDAD";"546"
"ARROIO TRINTA";"JAIR BOLSONARO";"1837"
"ARROIO TRINTA";"NULO";"152"
"ARVOREDO";"BRANCO";"33"
"ARVOREDO";"FERNANDO HADDAD";"786"
"ARVOREDO";"JAIR BOLSONARO";"1044"
"ARVOREDO";"NULO";"71"
"ASCURRA";"BRANCO";"115"
"ASCURRA";"FERNANDO HADDAD";"506"
"ASCURRA";"JAIR BOLSONARO";"4257"
"ASCURRA";"NULO";"260"
"ATALANTA";"BRANCO";"33"
"ATALANTA";"FERNANDO HADDAD";"379"
"ATALANTA";"JAIR BOLSONARO";"1934"
"ATALANTA";"NULO";"109"
"AURORA";"BRANCO";"68"
"AURORA";"FERNANDO HADDAD";"693"
"AURORA";"JAIR BOLSONARO";"3374"
"AURORA";"NULO";"157"
"BALNEÁRIO ARROIO DO SILVA";"BRANCO";"136"
"BALNEÁRIO ARROIO DO SILVA";"FERNANDO HADDAD";"1979"
"BALNEÁRIO ARROIO DO SILVA";"JAIR BOLSONARO";"5177"
"BALNEÁRIO ARROIO DO SILVA";"NULO";"385"
"BALNEÁRIO BARRA DO SUL";"BRANCO";"106"
"BALNEÁRIO BARRA DO SUL";"FERNANDO HADDAD";"1488"
"BALNEÁRIO BARRA DO SUL";"JAIR BOLSONARO";"5164"
"BALNEÁRIO BARRA DO SUL";"NULO";"328"
"BALNEÁRIO CAMBORIÚ";"BRANCO";"1488"
"BALNEÁRIO CAMBORIÚ";"FERNANDO HADDAD";"11902"
"BALNEÁRIO CAMBORIÚ";"JAIR BOLSONARO";"54202"
"BALNEÁRIO CAMBORIÚ";"NULO";"2929"
"BALNEÁRIO GAIVOTA";"BRANCO";"103"
"BALNEÁRIO GAIVOTA";"FERNANDO HADDAD";"1590"
"BALNEÁRIO GAIVOTA";"JAIR BOLSONARO";"4422"
"BALNEÁRIO GAIVOTA";"NULO";"334"
"BALNEÁRIO PIÇARRAS";"BRANCO";"248"
"BALNEÁRIO PIÇARRAS";"FERNANDO HADDAD";"2029"
"BALNEÁRIO PIÇARRAS";"JAIR BOLSONARO";"8993"
"BALNEÁRIO PIÇARRAS";"NULO";"538"
"BALNEÁRIO RINCÃO";"BRANCO";"137"
"BALNEÁRIO RINCÃO";"FERNANDO HADDAD";"1956"
"BALNEÁRIO RINCÃO";"JAIR BOLSONARO";"5842"
"BALNEÁRIO RINCÃO";"NULO";"356"
"BANDEIRANTE";"BRANCO";"29"
"BANDEIRANTE";"FERNANDO HADDAD";"1000"
"BANDEIRANTE";"JAIR BOLSONARO";"1117"
"BANDEIRANTE";"NULO";"78"
"BARRA BONITA";"BRANCO";"28"
"BARRA BONITA";"FERNANDO HADDAD";"615"
"BARRA BONITA";"JAIR BOLSONARO";"776"
"BARRA BONITA";"NULO";"88"
"BARRA VELHA";"BRANCO";"398"
"BARRA VELHA";"FERNANDO HADDAD";"2909"
"BARRA VELHA";"JAIR BOLSONARO";"13122"
"BARRA VELHA";"NULO";"815"
"BELA VISTA DO TOLDO";"BRANCO";"126"
"BELA VISTA DO TOLDO";"FERNANDO HADDAD";"1324"
"BELA VISTA DO TOLDO";"JAIR BOLSONARO";"2508"
"BELA VISTA DO TOLDO";"NULO";"156"
"BELMONTE";"BRANCO";"28"
"BELMONTE";"FERNANDO HADDAD";"792"
"BELMONTE";"JAIR BOLSONARO";"1049"
"BELMONTE";"NULO";"77"
"BENEDITO NOVO";"BRANCO";"119"
"BENEDITO NOVO";"FERNANDO HADDAD";"736"
"BENEDITO NOVO";"JAIR BOLSONARO";"5685"
"BENEDITO NOVO";"NULO";"345"
"BIGUAÇU";"BRANCO";"994"
"BIGUAÇU";"FERNANDO HADDAD";"9277"
"BIGUAÇU";"JAIR BOLSONARO";"28061"
"BIGUAÇU";"NULO";"2734"
"BLUMENAU";"BRANCO";"4086"
"BLUMENAU";"FERNANDO HADDAD";"31090"
"BLUMENAU";"JAIR BOLSONARO";"162622"
"BLUMENAU";"NULO";"12668"
"BOCAINA DO SUL";"BRANCO";"43"
"BOCAINA DO SUL";"FERNANDO HADDAD";"881"
"BOCAINA DO SUL";"JAIR BOLSONARO";"1484"
"BOCAINA DO SUL";"NULO";"120"
"BOM JARDIM DA SERRA";"BRANCO";"55"
"BOM JARDIM DA SERRA";"FERNANDO HADDAD";"1060"
"BOM JARDIM DA SERRA";"JAIR BOLSONARO";"1549"
"BOM JARDIM DA SERRA";"NULO";"145"
"BOM JESUS";"BRANCO";"30"
"BOM JESUS";"FERNANDO HADDAD";"899"
"BOM JESUS";"JAIR BOLSONARO";"953"
"BOM JESUS";"NULO";"63"
"BOM JESUS DO OESTE";"BRANCO";"37"
"BOM JESUS DO OESTE";"FERNANDO HADDAD";"551"
"BOM JESUS DO OESTE";"JAIR BOLSONARO";"941"
"BOM JESUS DO OESTE";"NULO";"86"
"BOM RETIRO";"BRANCO";"119"
"BOM RETIRO";"FERNANDO HADDAD";"1518"
"BOM RETIRO";"JAIR BOLSONARO";"3216"
"BOM RETIRO";"NULO";"311"
"BOMBINHAS";"BRANCO";"226"
"BOMBINHAS";"FERNANDO HADDAD";"1974"
"BOMBINHAS";"JAIR BOLSONARO";"8189"
"BOMBINHAS";"NULO";"591"
"BOTUVERÁ";"BRANCO";"78"
"BOTUVERÁ";"FERNANDO HADDAD";"449"
"BOTUVERÁ";"JAIR BOLSONARO";"3087"
"BOTUVERÁ";"NULO";"186"
"BRAÇO DO NORTE";"BRANCO";"286"
"BRAÇO DO NORTE";"FERNANDO HADDAD";"2413"
"BRAÇO DO NORTE";"JAIR BOLSONARO";"16337"
"BRAÇO DO NORTE";"NULO";"751"
