"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AMAPÁ";"BRANCO";"34"
"AMAPÁ";"FERNANDO HADDAD";"2610"
"AMAPÁ";"JAIR BOLSONARO";"1423"
"AMAPÁ";"NULO";"174"
"CALÇOENE";"BRANCO";"47"
"CALÇOENE";"FERNANDO HADDAD";"3140"
"CALÇOENE";"JAIR BOLSONARO";"1671"
"CALÇOENE";"NULO";"257"
"CUTIAS";"BRANCO";"19"
"CUTIAS";"FERNANDO HADDAD";"1961"
"CUTIAS";"JAIR BOLSONARO";"800"
"CUTIAS";"NULO";"111"
"FERREIRA GOMES";"BRANCO";"51"
"FERREIRA GOMES";"FERNANDO HADDAD";"2143"
"FERREIRA GOMES";"JAIR BOLSONARO";"1659"
"FERREIRA GOMES";"NULO";"210"
"ITAUBAL";"BRANCO";"42"
"ITAUBAL";"FERNANDO HADDAD";"2530"
"ITAUBAL";"JAIR BOLSONARO";"1250"
"ITAUBAL";"NULO";"158"
"LARANJAL DO JARI";"BRANCO";"235"
"LARANJAL DO JARI";"FERNANDO HADDAD";"11044"
"LARANJAL DO JARI";"JAIR BOLSONARO";"7703"
"LARANJAL DO JARI";"NULO";"1066"
"MACAPÁ";"BRANCO";"4433"
"MACAPÁ";"FERNANDO HADDAD";"98083"
"MACAPÁ";"JAIR BOLSONARO";"120603"
"MACAPÁ";"NULO";"11999"
"MAZAGÃO";"BRANCO";"111"
"MAZAGÃO";"FERNANDO HADDAD";"7628"
"MAZAGÃO";"JAIR BOLSONARO";"3361"
"MAZAGÃO";"NULO";"446"
"OIAPOQUE";"BRANCO";"133"
"OIAPOQUE";"FERNANDO HADDAD";"7335"
"OIAPOQUE";"JAIR BOLSONARO";"3589"
"OIAPOQUE";"NULO";"617"
"PEDRA BRANCA DO AMAPARI";"BRANCO";"53"
"PEDRA BRANCA DO AMAPARI";"FERNANDO HADDAD";"3317"
"PEDRA BRANCA DO AMAPARI";"JAIR BOLSONARO";"2234"
"PEDRA BRANCA DO AMAPARI";"NULO";"325"
"PORTO GRANDE";"BRANCO";"118"
"PORTO GRANDE";"FERNANDO HADDAD";"5250"
"PORTO GRANDE";"JAIR BOLSONARO";"3681"
"PORTO GRANDE";"NULO";"483"
"PRACUÚBA";"BRANCO";"21"
"PRACUÚBA";"FERNANDO HADDAD";"1438"
"PRACUÚBA";"JAIR BOLSONARO";"747"
"PRACUÚBA";"NULO";"91"
"SANTANA";"BRANCO";"1131"
"SANTANA";"FERNANDO HADDAD";"27662"
"SANTANA";"JAIR BOLSONARO";"31383"
"SANTANA";"NULO";"2887"
"SERRA DO NAVIO";"BRANCO";"30"
"SERRA DO NAVIO";"FERNANDO HADDAD";"1240"
"SERRA DO NAVIO";"JAIR BOLSONARO";"1196"
"SERRA DO NAVIO";"NULO";"131"
"TARTARUGALZINHO";"BRANCO";"63"
"TARTARUGALZINHO";"FERNANDO HADDAD";"3670"
"TARTARUGALZINHO";"JAIR BOLSONARO";"2092"
"TARTARUGALZINHO";"NULO";"348"
"VITÓRIA DO JARI";"BRANCO";"68"
"VITÓRIA DO JARI";"FERNANDO HADDAD";"4565"
"VITÓRIA DO JARI";"JAIR BOLSONARO";"1704"
"VITÓRIA DO JARI";"NULO";"335"
