"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ENGENHEIRO PAULO DE FRONTIN";"FERNANDO HADDAD";"2713"
"ENGENHEIRO PAULO DE FRONTIN";"JAIR BOLSONARO";"4670"
"ENGENHEIRO PAULO DE FRONTIN";"NULO";"817"
"GUAPIMIRIM";"BRANCO";"699"
"GUAPIMIRIM";"FERNANDO HADDAD";"8525"
"GUAPIMIRIM";"JAIR BOLSONARO";"17709"
"GUAPIMIRIM";"NULO";"2451"
"IGUABA GRANDE";"BRANCO";"280"
"IGUABA GRANDE";"FERNANDO HADDAD";"3300"
"IGUABA GRANDE";"JAIR BOLSONARO";"12008"
"IGUABA GRANDE";"NULO";"1037"
"ITABORAÍ";"BRANCO";"3307"
"ITABORAÍ";"FERNANDO HADDAD";"38886"
"ITABORAÍ";"JAIR BOLSONARO";"75544"
"ITABORAÍ";"NULO";"12184"
"ITAGUAÍ";"BRANCO";"1601"
"ITAGUAÍ";"FERNANDO HADDAD";"15406"
"ITAGUAÍ";"JAIR BOLSONARO";"46148"
"ITAGUAÍ";"NULO";"5763"
"ITALVA";"BRANCO";"140"
"ITALVA";"FERNANDO HADDAD";"1951"
"ITALVA";"JAIR BOLSONARO";"5559"
"ITALVA";"NULO";"598"
"ITAOCARA";"BRANCO";"294"
"ITAOCARA";"FERNANDO HADDAD";"3047"
"ITAOCARA";"JAIR BOLSONARO";"10021"
"ITAOCARA";"NULO";"1323"
"ITAPERUNA";"BRANCO";"1241"
"ITAPERUNA";"FERNANDO HADDAD";"13120"
"ITAPERUNA";"JAIR BOLSONARO";"36707"
"ITAPERUNA";"NULO";"4307"
"ITATIAIA";"BRANCO";"416"
"ITATIAIA";"FERNANDO HADDAD";"5194"
"ITATIAIA";"JAIR BOLSONARO";"11721"
"ITATIAIA";"NULO";"1375"
"JAPERI";"BRANCO";"1400"
"JAPERI";"FERNANDO HADDAD";"16143"
"JAPERI";"JAIR BOLSONARO";"32013"
"JAPERI";"NULO";"5183"
"LAJE DO MURIAÉ";"BRANCO";"108"
"LAJE DO MURIAÉ";"FERNANDO HADDAD";"2840"
"LAJE DO MURIAÉ";"JAIR BOLSONARO";"2486"
"LAJE DO MURIAÉ";"NULO";"536"
"MACAÉ";"BRANCO";"3171"
"MACAÉ";"FERNANDO HADDAD";"36212"
"MACAÉ";"JAIR BOLSONARO";"67223"
"MACAÉ";"NULO";"10110"
"MACUCO";"BRANCO";"101"
"MACUCO";"FERNANDO HADDAD";"1815"
"MACUCO";"JAIR BOLSONARO";"2881"
"MACUCO";"NULO";"551"
"MAGÉ";"BRANCO";"3174"
"MAGÉ";"FERNANDO HADDAD";"37416"
"MAGÉ";"JAIR BOLSONARO";"83510"
"MAGÉ";"NULO";"12236"
"MANGARATIBA";"BRANCO";"502"
"MANGARATIBA";"FERNANDO HADDAD";"5796"
"MANGARATIBA";"JAIR BOLSONARO";"18723"
"MANGARATIBA";"NULO";"2063"
"MARICÁ";"BRANCO";"1491"
"MARICÁ";"FERNANDO HADDAD";"28593"
"MARICÁ";"JAIR BOLSONARO";"47243"
"MARICÁ";"NULO";"5539"
"MENDES";"BRANCO";"256"
"MENDES";"FERNANDO HADDAD";"3677"
"MENDES";"JAIR BOLSONARO";"6396"
"MENDES";"NULO";"1209"
"MESQUITA";"BRANCO";"2087"
"MESQUITA";"FERNANDO HADDAD";"26728"
"MESQUITA";"JAIR BOLSONARO";"67824"
"MESQUITA";"NULO";"8366"
"MIGUEL PEREIRA";"BRANCO";"407"
"MIGUEL PEREIRA";"FERNANDO HADDAD";"4677"
"MIGUEL PEREIRA";"JAIR BOLSONARO";"10264"
"MIGUEL PEREIRA";"NULO";"1507"
"MIRACEMA";"BRANCO";"370"
"MIRACEMA";"FERNANDO HADDAD";"6033"
"MIRACEMA";"JAIR BOLSONARO";"7970"
"MIRACEMA";"NULO";"1477"
