"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACARI";"ALVARO DIAS";"21"
"ACARI";"BRANCO";"127"
"ACARI";"CABO DACIOLO";"27"
"ACARI";"CIRO GOMES";"2356"
"ACARI";"EYMAEL";"2"
"ACARI";"FERNANDO HADDAD";"1918"
"ACARI";"GERALDO ALCKMIN";"146"
"ACARI";"GUILHERME BOULOS";"15"
"ACARI";"HENRIQUE MEIRELLES";"45"
"ACARI";"JAIR BOLSONARO";"1788"
"ACARI";"JOÃO AMOÊDO";"52"
"ACARI";"JOÃO GOULART FILHO";"2"
"ACARI";"MARINA SILVA";"46"
"ACARI";"NULO";"639"
"ACARI";"VERA";"3"
"AFONSO BEZERRA";"ALVARO DIAS";"26"
"AFONSO BEZERRA";"BRANCO";"138"
"AFONSO BEZERRA";"CABO DACIOLO";"47"
"AFONSO BEZERRA";"CIRO GOMES";"1405"
"AFONSO BEZERRA";"FERNANDO HADDAD";"4046"
"AFONSO BEZERRA";"GERALDO ALCKMIN";"144"
"AFONSO BEZERRA";"GUILHERME BOULOS";"9"
"AFONSO BEZERRA";"HENRIQUE MEIRELLES";"62"
"AFONSO BEZERRA";"JAIR BOLSONARO";"1256"
"AFONSO BEZERRA";"JOÃO AMOÊDO";"45"
"AFONSO BEZERRA";"JOÃO GOULART FILHO";"1"
"AFONSO BEZERRA";"MARINA SILVA";"22"
"AFONSO BEZERRA";"NULO";"373"
"AFONSO BEZERRA";"VERA";"2"
"ALEXANDRIA";"ALVARO DIAS";"4"
"ALEXANDRIA";"BRANCO";"88"
"ALEXANDRIA";"CABO DACIOLO";"41"
"ALEXANDRIA";"CIRO GOMES";"1714"
"ALEXANDRIA";"FERNANDO HADDAD";"5220"
"ALEXANDRIA";"GERALDO ALCKMIN";"85"
"ALEXANDRIA";"GUILHERME BOULOS";"9"
"ALEXANDRIA";"HENRIQUE MEIRELLES";"25"
"ALEXANDRIA";"JAIR BOLSONARO";"830"
"ALEXANDRIA";"JOÃO AMOÊDO";"25"
"ALEXANDRIA";"JOÃO GOULART FILHO";"13"
"ALEXANDRIA";"MARINA SILVA";"16"
"ALEXANDRIA";"NULO";"449"
"ALEXANDRIA";"VERA";"2"
"ALMINO AFONSO";"ALVARO DIAS";"8"
"ALMINO AFONSO";"BRANCO";"102"
"ALMINO AFONSO";"CABO DACIOLO";"19"
"ALMINO AFONSO";"CIRO GOMES";"694"
"ALMINO AFONSO";"FERNANDO HADDAD";"2435"
"ALMINO AFONSO";"GERALDO ALCKMIN";"28"
"ALMINO AFONSO";"GUILHERME BOULOS";"7"
"ALMINO AFONSO";"HENRIQUE MEIRELLES";"18"
"ALMINO AFONSO";"JAIR BOLSONARO";"535"
"ALMINO AFONSO";"JOÃO AMOÊDO";"21"
"ALMINO AFONSO";"MARINA SILVA";"10"
"ALMINO AFONSO";"NULO";"180"
"ALMINO AFONSO";"VERA";"2"
