"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AFONSO CLÁUDIO";"ALVARO DIAS";"153"
"AFONSO CLÁUDIO";"BRANCO";"543"
"AFONSO CLÁUDIO";"CABO DACIOLO";"123"
"AFONSO CLÁUDIO";"CIRO GOMES";"1227"
"AFONSO CLÁUDIO";"EYMAEL";"2"
"AFONSO CLÁUDIO";"FERNANDO HADDAD";"4382"
"AFONSO CLÁUDIO";"GERALDO ALCKMIN";"1182"
"AFONSO CLÁUDIO";"GUILHERME BOULOS";"68"
"AFONSO CLÁUDIO";"HENRIQUE MEIRELLES";"210"
"AFONSO CLÁUDIO";"JAIR BOLSONARO";"9000"
"AFONSO CLÁUDIO";"JOÃO AMOÊDO";"226"
"AFONSO CLÁUDIO";"JOÃO GOULART FILHO";"1"
"AFONSO CLÁUDIO";"MARINA SILVA";"191"
"AFONSO CLÁUDIO";"NULO";"1194"
"AFONSO CLÁUDIO";"VERA";"5"
"ALEGRE";"ALVARO DIAS";"80"
"ALEGRE";"BRANCO";"509"
"ALEGRE";"CABO DACIOLO";"174"
"ALEGRE";"CIRO GOMES";"2077"
"ALEGRE";"EYMAEL";"19"
"ALEGRE";"FERNANDO HADDAD";"4145"
"ALEGRE";"GERALDO ALCKMIN";"847"
"ALEGRE";"GUILHERME BOULOS";"40"
"ALEGRE";"HENRIQUE MEIRELLES";"128"
"ALEGRE";"JAIR BOLSONARO";"8588"
"ALEGRE";"JOÃO AMOÊDO";"250"
"ALEGRE";"JOÃO GOULART FILHO";"5"
"ALEGRE";"MARINA SILVA";"153"
"ALEGRE";"NULO";"954"
"ALEGRE";"VERA";"2"
"ALFREDO CHAVES";"ALVARO DIAS";"31"
"ALFREDO CHAVES";"BRANCO";"327"
"ALFREDO CHAVES";"CABO DACIOLO";"41"
"ALFREDO CHAVES";"CIRO GOMES";"737"
"ALFREDO CHAVES";"EYMAEL";"2"
"ALFREDO CHAVES";"FERNANDO HADDAD";"1184"
"ALFREDO CHAVES";"GERALDO ALCKMIN";"516"
"ALFREDO CHAVES";"GUILHERME BOULOS";"26"
"ALFREDO CHAVES";"HENRIQUE MEIRELLES";"85"
"ALFREDO CHAVES";"JAIR BOLSONARO";"5793"
"ALFREDO CHAVES";"JOÃO AMOÊDO";"188"
"ALFREDO CHAVES";"JOÃO GOULART FILHO";"2"
"ALFREDO CHAVES";"MARINA SILVA";"52"
"ALFREDO CHAVES";"NULO";"610"
"ALFREDO CHAVES";"VERA";"4"
"ALTO RIO NOVO";"ALVARO DIAS";"18"
"ALTO RIO NOVO";"BRANCO";"97"
"ALTO RIO NOVO";"CABO DACIOLO";"105"
"ALTO RIO NOVO";"CIRO GOMES";"206"
"ALTO RIO NOVO";"EYMAEL";"2"
"ALTO RIO NOVO";"FERNANDO HADDAD";"2019"
"ALTO RIO NOVO";"GERALDO ALCKMIN";"104"
"ALTO RIO NOVO";"GUILHERME BOULOS";"17"
"ALTO RIO NOVO";"HENRIQUE MEIRELLES";"38"
"ALTO RIO NOVO";"JAIR BOLSONARO";"1740"
"ALTO RIO NOVO";"JOÃO AMOÊDO";"75"
"ALTO RIO NOVO";"JOÃO GOULART FILHO";"1"
"ALTO RIO NOVO";"MARINA SILVA";"33"
"ALTO RIO NOVO";"NULO";"278"
"ANCHIETA";"ALVARO DIAS";"59"
"ANCHIETA";"BRANCO";"489"
"ANCHIETA";"CABO DACIOLO";"240"
"ANCHIETA";"CIRO GOMES";"1303"
"ANCHIETA";"EYMAEL";"1"
"ANCHIETA";"FERNANDO HADDAD";"4051"
"ANCHIETA";"GERALDO ALCKMIN";"647"
"ANCHIETA";"GUILHERME BOULOS";"50"
"ANCHIETA";"HENRIQUE MEIRELLES";"142"
"ANCHIETA";"JAIR BOLSONARO";"9194"
"ANCHIETA";"JOÃO AMOÊDO";"374"
"ANCHIETA";"JOÃO GOULART FILHO";"23"
"ANCHIETA";"MARINA SILVA";"163"
"ANCHIETA";"NULO";"933"
"ANCHIETA";"VERA";"5"
"APIACÁ";"ALVARO DIAS";"21"
"APIACÁ";"BRANCO";"99"
"APIACÁ";"CABO DACIOLO";"45"
"APIACÁ";"CIRO GOMES";"361"
"APIACÁ";"EYMAEL";"5"
"APIACÁ";"FERNANDO HADDAD";"1425"
"APIACÁ";"GERALDO ALCKMIN";"211"
"APIACÁ";"GUILHERME BOULOS";"23"
"APIACÁ";"HENRIQUE MEIRELLES";"40"
"APIACÁ";"JAIR BOLSONARO";"2046"
"APIACÁ";"JOÃO AMOÊDO";"30"
"APIACÁ";"MARINA SILVA";"52"
"APIACÁ";"NULO";"301"
"APIACÁ";"VERA";"1"
"ARACRUZ";"ALVARO DIAS";"184"
"ARACRUZ";"BRANCO";"1408"
"ARACRUZ";"CABO DACIOLO";"1461"
"ARACRUZ";"CIRO GOMES";"3948"
"ARACRUZ";"EYMAEL";"16"
"ARACRUZ";"FERNANDO HADDAD";"12622"
"ARACRUZ";"GERALDO ALCKMIN";"1614"
"ARACRUZ";"GUILHERME BOULOS";"230"
"ARACRUZ";"HENRIQUE MEIRELLES";"367"
"ARACRUZ";"JAIR BOLSONARO";"27463"
"ARACRUZ";"JOÃO AMOÊDO";"1291"
"ARACRUZ";"JOÃO GOULART FILHO";"6"
"ARACRUZ";"MARINA SILVA";"705"
"ARACRUZ";"NULO";"2920"
"ARACRUZ";"VERA";"12"
"ATÍLIO VIVÁCQUA";"ALVARO DIAS";"25"
"ATÍLIO VIVÁCQUA";"BRANCO";"192"
"ATÍLIO VIVÁCQUA";"CABO DACIOLO";"101"
"ATÍLIO VIVÁCQUA";"CIRO GOMES";"436"
"ATÍLIO VIVÁCQUA";"FERNANDO HADDAD";"2124"
"ATÍLIO VIVÁCQUA";"GERALDO ALCKMIN";"326"
"ATÍLIO VIVÁCQUA";"GUILHERME BOULOS";"26"
"ATÍLIO VIVÁCQUA";"HENRIQUE MEIRELLES";"37"
"ATÍLIO VIVÁCQUA";"JAIR BOLSONARO";"3293"
"ATÍLIO VIVÁCQUA";"JOÃO AMOÊDO";"47"
"ATÍLIO VIVÁCQUA";"JOÃO GOULART FILHO";"1"
"ATÍLIO VIVÁCQUA";"MARINA SILVA";"55"
"ATÍLIO VIVÁCQUA";"NULO";"307"
"ATÍLIO VIVÁCQUA";"VERA";"2"
"BAIXO GUANDU";"ALVARO DIAS";"126"
"BAIXO GUANDU";"BRANCO";"479"
"BAIXO GUANDU";"CABO DACIOLO";"185"
"BAIXO GUANDU";"CIRO GOMES";"1045"
"BAIXO GUANDU";"EYMAEL";"5"
"BAIXO GUANDU";"FERNANDO HADDAD";"4527"
"BAIXO GUANDU";"GERALDO ALCKMIN";"629"
"BAIXO GUANDU";"GUILHERME BOULOS";"33"
"BAIXO GUANDU";"HENRIQUE MEIRELLES";"144"
"BAIXO GUANDU";"JAIR BOLSONARO";"9425"
"BAIXO GUANDU";"JOÃO AMOÊDO";"216"
"BAIXO GUANDU";"JOÃO GOULART FILHO";"3"
"BAIXO GUANDU";"MARINA SILVA";"126"
"BAIXO GUANDU";"NULO";"1172"
"BAIXO GUANDU";"VERA";"7"
"BARRA DE SÃO FRANCISCO";"ALVARO DIAS";"106"
"BARRA DE SÃO FRANCISCO";"BRANCO";"523"
"BARRA DE SÃO FRANCISCO";"CABO DACIOLO";"270"
"BARRA DE SÃO FRANCISCO";"CIRO GOMES";"1187"
"BARRA DE SÃO FRANCISCO";"EYMAEL";"8"
"BARRA DE SÃO FRANCISCO";"FERNANDO HADDAD";"8247"
"BARRA DE SÃO FRANCISCO";"GERALDO ALCKMIN";"728"
"BARRA DE SÃO FRANCISCO";"GUILHERME BOULOS";"62"
"BARRA DE SÃO FRANCISCO";"HENRIQUE MEIRELLES";"146"
"BARRA DE SÃO FRANCISCO";"JAIR BOLSONARO";"11798"
"BARRA DE SÃO FRANCISCO";"JOÃO AMOÊDO";"400"
"BARRA DE SÃO FRANCISCO";"JOÃO GOULART FILHO";"5"
"BARRA DE SÃO FRANCISCO";"MARINA SILVA";"145"
"BARRA DE SÃO FRANCISCO";"NULO";"1303"
"BARRA DE SÃO FRANCISCO";"VERA";"7"
"BOA ESPERANÇA";"ALVARO DIAS";"54"
"BOA ESPERANÇA";"BRANCO";"196"
"BOA ESPERANÇA";"CABO DACIOLO";"65"
"BOA ESPERANÇA";"CIRO GOMES";"419"
"BOA ESPERANÇA";"EYMAEL";"1"
"BOA ESPERANÇA";"FERNANDO HADDAD";"3212"
"BOA ESPERANÇA";"GERALDO ALCKMIN";"291"
"BOA ESPERANÇA";"GUILHERME BOULOS";"22"
"BOA ESPERANÇA";"HENRIQUE MEIRELLES";"72"
"BOA ESPERANÇA";"JAIR BOLSONARO";"3138"
"BOA ESPERANÇA";"JOÃO AMOÊDO";"157"
"BOA ESPERANÇA";"JOÃO GOULART FILHO";"1"
"BOA ESPERANÇA";"MARINA SILVA";"59"
"BOA ESPERANÇA";"NULO";"503"
"BOA ESPERANÇA";"VERA";"2"
"BOM JESUS DO NORTE";"ALVARO DIAS";"17"
"BOM JESUS DO NORTE";"BRANCO";"120"
"BOM JESUS DO NORTE";"CABO DACIOLO";"73"
"BOM JESUS DO NORTE";"CIRO GOMES";"499"
"BOM JESUS DO NORTE";"EYMAEL";"1"
"BOM JESUS DO NORTE";"FERNANDO HADDAD";"1416"
"BOM JESUS DO NORTE";"GERALDO ALCKMIN";"216"
"BOM JESUS DO NORTE";"GUILHERME BOULOS";"12"
"BOM JESUS DO NORTE";"HENRIQUE MEIRELLES";"33"
"BOM JESUS DO NORTE";"JAIR BOLSONARO";"2616"
"BOM JESUS DO NORTE";"JOÃO AMOÊDO";"49"
"BOM JESUS DO NORTE";"JOÃO GOULART FILHO";"2"
"BOM JESUS DO NORTE";"MARINA SILVA";"35"
"BOM JESUS DO NORTE";"NULO";"447"
"BOM JESUS DO NORTE";"VERA";"3"
"BREJETUBA";"ALVARO DIAS";"70"
"BREJETUBA";"BRANCO";"231"
"BREJETUBA";"CABO DACIOLO";"61"
"BREJETUBA";"CIRO GOMES";"437"
"BREJETUBA";"EYMAEL";"1"
"BREJETUBA";"FERNANDO HADDAD";"2216"
"BREJETUBA";"GERALDO ALCKMIN";"541"
"BREJETUBA";"GUILHERME BOULOS";"23"
"BREJETUBA";"HENRIQUE MEIRELLES";"59"
"BREJETUBA";"JAIR BOLSONARO";"2634"
"BREJETUBA";"JOÃO AMOÊDO";"86"
"BREJETUBA";"JOÃO GOULART FILHO";"3"
"BREJETUBA";"MARINA SILVA";"62"
"BREJETUBA";"NULO";"402"
"BREJETUBA";"VERA";"4"
"CACHOEIRO DE ITAPEMIRIM";"ALVARO DIAS";"605"
"CACHOEIRO DE ITAPEMIRIM";"BRANCO";"3760"
"CACHOEIRO DE ITAPEMIRIM";"CABO DACIOLO";"1433"
"CACHOEIRO DE ITAPEMIRIM";"CIRO GOMES";"8284"
"CACHOEIRO DE ITAPEMIRIM";"EYMAEL";"34"
"CACHOEIRO DE ITAPEMIRIM";"FERNANDO HADDAD";"14252"
"CACHOEIRO DE ITAPEMIRIM";"GERALDO ALCKMIN";"4471"
"CACHOEIRO DE ITAPEMIRIM";"GUILHERME BOULOS";"365"
"CACHOEIRO DE ITAPEMIRIM";"HENRIQUE MEIRELLES";"1036"
"CACHOEIRO DE ITAPEMIRIM";"JAIR BOLSONARO";"67614"
"CACHOEIRO DE ITAPEMIRIM";"JOÃO AMOÊDO";"1555"
"CACHOEIRO DE ITAPEMIRIM";"JOÃO GOULART FILHO";"24"
"CACHOEIRO DE ITAPEMIRIM";"MARINA SILVA";"1370"
"CACHOEIRO DE ITAPEMIRIM";"NULO";"4434"
"CACHOEIRO DE ITAPEMIRIM";"VERA";"33"
"CARIACICA";"ALVARO DIAS";"1074"
"CARIACICA";"BRANCO";"6519"
"CARIACICA";"CABO DACIOLO";"6802"
"CARIACICA";"CIRO GOMES";"18791"
"CARIACICA";"EYMAEL";"98"
"CARIACICA";"FERNANDO HADDAD";"50112"
"CARIACICA";"GERALDO ALCKMIN";"6655"
"CARIACICA";"GUILHERME BOULOS";"959"
"CARIACICA";"HENRIQUE MEIRELLES";"3065"
"CARIACICA";"JAIR BOLSONARO";"101401"
"CARIACICA";"JOÃO AMOÊDO";"3150"
"CARIACICA";"JOÃO GOULART FILHO";"68"
"CARIACICA";"MARINA SILVA";"3168"
"CARIACICA";"NULO";"10501"
"CARIACICA";"VERA";"92"
"CASTELO";"ALVARO DIAS";"94"
"CASTELO";"BRANCO";"807"
"CASTELO";"CABO DACIOLO";"104"
"CASTELO";"CIRO GOMES";"1576"
"CASTELO";"EYMAEL";"8"
"CASTELO";"FERNANDO HADDAD";"2221"
