"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABREULÂNDIA";"BRANCO";"7"
"ABREULÂNDIA";"FERNANDO HADDAD";"856"
"ABREULÂNDIA";"JAIR BOLSONARO";"542"
"ABREULÂNDIA";"NULO";"46"
"AGUIARNÓPOLIS";"BRANCO";"26"
"AGUIARNÓPOLIS";"FERNANDO HADDAD";"1723"
"AGUIARNÓPOLIS";"JAIR BOLSONARO";"887"
"AGUIARNÓPOLIS";"NULO";"140"
"ALIANÇA DO TOCANTINS";"BRANCO";"33"
"ALIANÇA DO TOCANTINS";"FERNANDO HADDAD";"1449"
"ALIANÇA DO TOCANTINS";"JAIR BOLSONARO";"1215"
"ALIANÇA DO TOCANTINS";"NULO";"205"
"ALMAS";"BRANCO";"39"
"ALMAS";"FERNANDO HADDAD";"2214"
"ALMAS";"JAIR BOLSONARO";"1022"
"ALMAS";"NULO";"202"
"ALVORADA";"BRANCO";"50"
"ALVORADA";"FERNANDO HADDAD";"1989"
"ALVORADA";"JAIR BOLSONARO";"2516"
"ALVORADA";"NULO";"239"
"ANANÁS";"BRANCO";"43"
"ANANÁS";"FERNANDO HADDAD";"3195"
"ANANÁS";"JAIR BOLSONARO";"1823"
"ANANÁS";"NULO";"357"
"ANGICO";"BRANCO";"17"
"ANGICO";"FERNANDO HADDAD";"920"
"ANGICO";"JAIR BOLSONARO";"744"
"ANGICO";"NULO";"100"
"APARECIDA DO RIO NEGRO";"BRANCO";"24"
"APARECIDA DO RIO NEGRO";"FERNANDO HADDAD";"1291"
"APARECIDA DO RIO NEGRO";"JAIR BOLSONARO";"1171"
"APARECIDA DO RIO NEGRO";"NULO";"191"
"ARAGOMINAS";"BRANCO";"32"
"ARAGOMINAS";"FERNANDO HADDAD";"1875"
"ARAGOMINAS";"JAIR BOLSONARO";"984"
"ARAGOMINAS";"NULO";"152"
"ARAGUACEMA";"BRANCO";"18"
"ARAGUACEMA";"FERNANDO HADDAD";"2120"
"ARAGUACEMA";"JAIR BOLSONARO";"1053"
"ARAGUACEMA";"NULO";"129"
"ARAGUANÃ";"BRANCO";"16"
"ARAGUANÃ";"FERNANDO HADDAD";"1367"
"ARAGUANÃ";"JAIR BOLSONARO";"1107"
"ARAGUANÃ";"NULO";"132"
"ARAGUATINS";"BRANCO";"168"
"ARAGUATINS";"FERNANDO HADDAD";"8819"
"ARAGUATINS";"JAIR BOLSONARO";"5882"
"ARAGUATINS";"NULO";"828"
"ARAGUAÇU";"BRANCO";"23"
"ARAGUAÇU";"FERNANDO HADDAD";"1436"
"ARAGUAÇU";"JAIR BOLSONARO";"3001"
"ARAGUAÇU";"NULO";"243"
"ARAGUAÍNA";"BRANCO";"934"
"ARAGUAÍNA";"FERNANDO HADDAD";"31320"
"ARAGUAÍNA";"JAIR BOLSONARO";"46436"
"ARAGUAÍNA";"NULO";"5737"
"ARAPOEMA";"BRANCO";"37"
"ARAPOEMA";"FERNANDO HADDAD";"1811"
"ARAPOEMA";"JAIR BOLSONARO";"1385"
"ARAPOEMA";"NULO";"171"
"ARRAIAS";"BRANCO";"44"
"ARRAIAS";"FERNANDO HADDAD";"3642"
"ARRAIAS";"JAIR BOLSONARO";"1323"
"ARRAIAS";"NULO";"269"
"AUGUSTINÓPOLIS";"BRANCO";"130"
"AUGUSTINÓPOLIS";"FERNANDO HADDAD";"5598"
"AUGUSTINÓPOLIS";"JAIR BOLSONARO";"3171"
"AUGUSTINÓPOLIS";"NULO";"536"
"AURORA DO TOCANTINS";"BRANCO";"24"
"AURORA DO TOCANTINS";"FERNANDO HADDAD";"1173"
"AURORA DO TOCANTINS";"JAIR BOLSONARO";"740"
"AURORA DO TOCANTINS";"NULO";"153"
"AXIXÁ DO TOCANTINS";"BRANCO";"62"
"AXIXÁ DO TOCANTINS";"FERNANDO HADDAD";"4033"
"AXIXÁ DO TOCANTINS";"JAIR BOLSONARO";"2147"
"AXIXÁ DO TOCANTINS";"NULO";"376"
"BABAÇULÂNDIA";"BRANCO";"42"
"BABAÇULÂNDIA";"FERNANDO HADDAD";"3312"
"BABAÇULÂNDIA";"JAIR BOLSONARO";"1276"
"BABAÇULÂNDIA";"NULO";"244"
"BANDEIRANTES DO TOCANTINS";"BRANCO";"3"
"BANDEIRANTES DO TOCANTINS";"FERNANDO HADDAD";"846"
"BANDEIRANTES DO TOCANTINS";"JAIR BOLSONARO";"860"
"BANDEIRANTES DO TOCANTINS";"NULO";"109"
"BARRA DO OURO";"BRANCO";"19"
"BARRA DO OURO";"FERNANDO HADDAD";"1755"
"BARRA DO OURO";"JAIR BOLSONARO";"648"
"BARRA DO OURO";"NULO";"134"
"BARROLÂNDIA";"BRANCO";"35"
