"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AGUIAR";"BRANCO";"24"
"AGUIAR";"FERNANDO HADDAD";"2827"
"AGUIAR";"JAIR BOLSONARO";"473"
"AGUIAR";"NULO";"107"
"ALAGOA GRANDE";"BRANCO";"274"
"ALAGOA GRANDE";"FERNANDO HADDAD";"11443"
"ALAGOA GRANDE";"JAIR BOLSONARO";"4100"
"ALAGOA GRANDE";"NULO";"974"
"ALAGOA NOVA";"BRANCO";"218"
"ALAGOA NOVA";"FERNANDO HADDAD";"8098"
"ALAGOA NOVA";"JAIR BOLSONARO";"2899"
"ALAGOA NOVA";"NULO";"951"
"ALAGOINHA";"BRANCO";"139"
"ALAGOINHA";"FERNANDO HADDAD";"6687"
"ALAGOINHA";"JAIR BOLSONARO";"1511"
"ALAGOINHA";"NULO";"421"
"ALCANTIL";"BRANCO";"62"
"ALCANTIL";"FERNANDO HADDAD";"2052"
"ALCANTIL";"JAIR BOLSONARO";"1212"
"ALCANTIL";"NULO";"311"
"ALGODÃO DE JANDAÍRA";"BRANCO";"9"
"ALGODÃO DE JANDAÍRA";"FERNANDO HADDAD";"1944"
"ALGODÃO DE JANDAÍRA";"JAIR BOLSONARO";"280"
"ALGODÃO DE JANDAÍRA";"NULO";"72"
"ALHANDRA";"BRANCO";"173"
"ALHANDRA";"FERNANDO HADDAD";"8538"
"ALHANDRA";"JAIR BOLSONARO";"4863"
"ALHANDRA";"NULO";"1062"
"AMPARO";"BRANCO";"14"
"AMPARO";"FERNANDO HADDAD";"1630"
"AMPARO";"JAIR BOLSONARO";"177"
"AMPARO";"NULO";"35"
"APARECIDA";"BRANCO";"94"
"APARECIDA";"FERNANDO HADDAD";"4051"
"APARECIDA";"JAIR BOLSONARO";"1095"
"APARECIDA";"NULO";"185"
"ARARA";"BRANCO";"102"
"ARARA";"FERNANDO HADDAD";"4904"
"ARARA";"JAIR BOLSONARO";"1404"
"ARARA";"NULO";"354"
"ARARUNA";"BRANCO";"189"
"ARARUNA";"FERNANDO HADDAD";"6334"
"ARARUNA";"JAIR BOLSONARO";"2556"
"ARARUNA";"NULO";"656"
"ARAÇAGI";"BRANCO";"128"
"ARAÇAGI";"FERNANDO HADDAD";"8256"
"ARAÇAGI";"JAIR BOLSONARO";"1597"
"ARAÇAGI";"NULO";"492"
"AREIA";"BRANCO";"296"
"AREIA";"FERNANDO HADDAD";"10765"
"AREIA";"JAIR BOLSONARO";"2853"
"AREIA";"NULO";"807"
"AREIA DE BARAÚNAS";"BRANCO";"11"
"AREIA DE BARAÚNAS";"FERNANDO HADDAD";"1262"
"AREIA DE BARAÚNAS";"JAIR BOLSONARO";"182"
"AREIA DE BARAÚNAS";"NULO";"43"
"AREIAL";"BRANCO";"101"
"AREIAL";"FERNANDO HADDAD";"2920"
"AREIAL";"JAIR BOLSONARO";"1312"
"AREIAL";"NULO";"324"
"AROEIRAS";"BRANCO";"190"
"AROEIRAS";"FERNANDO HADDAD";"9307"
"AROEIRAS";"JAIR BOLSONARO";"2237"
"AROEIRAS";"NULO";"661"
"ASSUNÇÃO";"BRANCO";"41"
"ASSUNÇÃO";"FERNANDO HADDAD";"2123"
"ASSUNÇÃO";"JAIR BOLSONARO";"467"
"ASSUNÇÃO";"NULO";"101"
"BANANEIRAS";"BRANCO";"243"
"BANANEIRAS";"FERNANDO HADDAD";"10207"
"BANANEIRAS";"JAIR BOLSONARO";"2492"
"BANANEIRAS";"NULO";"705"
"BARAÚNA";"BRANCO";"37"
"BARAÚNA";"FERNANDO HADDAD";"2588"
"BARAÚNA";"JAIR BOLSONARO";"440"
"BARAÚNA";"NULO";"174"
"BARRA DE SANTA ROSA";"BRANCO";"65"
"BARRA DE SANTA ROSA";"FERNANDO HADDAD";"6565"
"BARRA DE SANTA ROSA";"JAIR BOLSONARO";"1304"
"BARRA DE SANTA ROSA";"NULO";"363"
"BARRA DE SANTANA";"BRANCO";"96"
"BARRA DE SANTANA";"FERNANDO HADDAD";"4060"
"BARRA DE SANTANA";"JAIR BOLSONARO";"1377"
"BARRA DE SANTANA";"NULO";"391"
