"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABARÉ";"ALVARO DIAS";"27"
"ABARÉ";"BRANCO";"99"
"ABARÉ";"CABO DACIOLO";"97"
"ABARÉ";"CIRO GOMES";"627"
"ABARÉ";"EYMAEL";"1"
"ABARÉ";"FERNANDO HADDAD";"6895"
"ABARÉ";"GERALDO ALCKMIN";"132"
"ABARÉ";"GUILHERME BOULOS";"7"
"ABARÉ";"HENRIQUE MEIRELLES";"35"
"ABARÉ";"JAIR BOLSONARO";"1700"
"ABARÉ";"JOÃO AMOÊDO";"13"
"ABARÉ";"JOÃO GOULART FILHO";"2"
"ABARÉ";"MARINA SILVA";"36"
"ABARÉ";"NULO";"647"
"ABARÉ";"VERA";"1"
"ABAÍRA";"ALVARO DIAS";"7"
"ABAÍRA";"BRANCO";"115"
"ABAÍRA";"CABO DACIOLO";"10"
"ABAÍRA";"CIRO GOMES";"353"
"ABAÍRA";"EYMAEL";"2"
"ABAÍRA";"FERNANDO HADDAD";"2309"
"ABAÍRA";"GERALDO ALCKMIN";"411"
"ABAÍRA";"GUILHERME BOULOS";"16"
"ABAÍRA";"HENRIQUE MEIRELLES";"15"
"ABAÍRA";"JAIR BOLSONARO";"1146"
"ABAÍRA";"JOÃO AMOÊDO";"32"
"ABAÍRA";"JOÃO GOULART FILHO";"4"
"ABAÍRA";"MARINA SILVA";"14"
"ABAÍRA";"NULO";"650"
"ABAÍRA";"VERA";"1"
"ACAJUTIBA";"ALVARO DIAS";"25"
"ACAJUTIBA";"BRANCO";"163"
"ACAJUTIBA";"CABO DACIOLO";"121"
"ACAJUTIBA";"CIRO GOMES";"581"
"ACAJUTIBA";"FERNANDO HADDAD";"5089"
"ACAJUTIBA";"GERALDO ALCKMIN";"263"
"ACAJUTIBA";"GUILHERME BOULOS";"31"
"ACAJUTIBA";"HENRIQUE MEIRELLES";"47"
"ACAJUTIBA";"JAIR BOLSONARO";"1180"
"ACAJUTIBA";"JOÃO AMOÊDO";"22"
"ACAJUTIBA";"JOÃO GOULART FILHO";"4"
"ACAJUTIBA";"MARINA SILVA";"37"
"ACAJUTIBA";"NULO";"678"
"ACAJUTIBA";"VERA";"3"
"ADUSTINA";"ALVARO DIAS";"11"
"ADUSTINA";"BRANCO";"158"
"ADUSTINA";"CABO DACIOLO";"23"
"ADUSTINA";"CIRO GOMES";"1027"
"ADUSTINA";"EYMAEL";"2"
"ADUSTINA";"FERNANDO HADDAD";"6125"
"ADUSTINA";"GERALDO ALCKMIN";"73"
"ADUSTINA";"GUILHERME BOULOS";"12"
"ADUSTINA";"HENRIQUE MEIRELLES";"15"
"ADUSTINA";"JAIR BOLSONARO";"914"
"ADUSTINA";"JOÃO AMOÊDO";"18"
"ADUSTINA";"JOÃO GOULART FILHO";"1"
"ADUSTINA";"MARINA SILVA";"19"
"ADUSTINA";"NULO";"479"
"ADUSTINA";"VERA";"4"
"AIQUARA";"ALVARO DIAS";"8"
"AIQUARA";"BRANCO";"45"
"AIQUARA";"CABO DACIOLO";"112"
"AIQUARA";"CIRO GOMES";"153"
"AIQUARA";"EYMAEL";"1"
"AIQUARA";"FERNANDO HADDAD";"1886"
"AIQUARA";"GERALDO ALCKMIN";"49"
"AIQUARA";"GUILHERME BOULOS";"2"
"AIQUARA";"HENRIQUE MEIRELLES";"5"
"AIQUARA";"JAIR BOLSONARO";"427"
"AIQUARA";"JOÃO AMOÊDO";"4"
"AIQUARA";"MARINA SILVA";"13"
"AIQUARA";"NULO";"211"
"ALAGOINHAS";"ALVARO DIAS";"623"
"ALAGOINHAS";"BRANCO";"2596"
"ALAGOINHAS";"CABO DACIOLO";"2687"
"ALAGOINHAS";"CIRO GOMES";"8911"
"ALAGOINHAS";"EYMAEL";"28"
"ALAGOINHAS";"FERNANDO HADDAD";"37001"
"ALAGOINHAS";"GERALDO ALCKMIN";"2230"
"ALAGOINHAS";"GUILHERME BOULOS";"413"
"ALAGOINHAS";"HENRIQUE MEIRELLES";"418"
"ALAGOINHAS";"JAIR BOLSONARO";"20628"
"ALAGOINHAS";"JOÃO AMOÊDO";"336"
"ALAGOINHAS";"JOÃO GOULART FILHO";"15"
"ALAGOINHAS";"MARINA SILVA";"982"
"ALAGOINHAS";"NULO";"9101"
"ALAGOINHAS";"VERA";"52"
"ALCOBAÇA";"ALVARO DIAS";"16"
"ALCOBAÇA";"BRANCO";"222"
"ALCOBAÇA";"CABO DACIOLO";"145"
"ALCOBAÇA";"CIRO GOMES";"444"
"ALCOBAÇA";"EYMAEL";"2"
"ALCOBAÇA";"FERNANDO HADDAD";"7445"
"ALCOBAÇA";"GERALDO ALCKMIN";"178"
"ALCOBAÇA";"GUILHERME BOULOS";"24"
"ALCOBAÇA";"HENRIQUE MEIRELLES";"43"
"ALCOBAÇA";"JAIR BOLSONARO";"2234"
"ALCOBAÇA";"JOÃO AMOÊDO";"21"
"ALCOBAÇA";"JOÃO GOULART FILHO";"15"
"ALCOBAÇA";"MARINA SILVA";"66"
"ALCOBAÇA";"NULO";"781"
"ALCOBAÇA";"VERA";"4"
"ALMADINA";"ALVARO DIAS";"28"
"ALMADINA";"BRANCO";"42"
"ALMADINA";"CABO DACIOLO";"21"
"ALMADINA";"CIRO GOMES";"194"
"ALMADINA";"FERNANDO HADDAD";"2124"
"ALMADINA";"GERALDO ALCKMIN";"156"
"ALMADINA";"GUILHERME BOULOS";"9"
"ALMADINA";"HENRIQUE MEIRELLES";"20"
"ALMADINA";"JAIR BOLSONARO";"509"
"ALMADINA";"JOÃO AMOÊDO";"15"
"ALMADINA";"JOÃO GOULART FILHO";"4"
"ALMADINA";"MARINA SILVA";"17"
"ALMADINA";"NULO";"236"
"ALMADINA";"VERA";"4"
"AMARGOSA";"ALVARO DIAS";"26"
"AMARGOSA";"BRANCO";"449"
"AMARGOSA";"CABO DACIOLO";"345"
"AMARGOSA";"CIRO GOMES";"1441"
"AMARGOSA";"EYMAEL";"3"
"AMARGOSA";"FERNANDO HADDAD";"9680"
"AMARGOSA";"GERALDO ALCKMIN";"615"
"AMARGOSA";"GUILHERME BOULOS";"51"
"AMARGOSA";"HENRIQUE MEIRELLES";"45"
"AMARGOSA";"JAIR BOLSONARO";"5238"
"AMARGOSA";"JOÃO AMOÊDO";"73"
"AMARGOSA";"JOÃO GOULART FILHO";"6"
"AMARGOSA";"MARINA SILVA";"119"
"AMARGOSA";"NULO";"1934"
"AMARGOSA";"VERA";"3"
"AMÉLIA RODRIGUES";"ALVARO DIAS";"21"
"AMÉLIA RODRIGUES";"BRANCO";"342"
"AMÉLIA RODRIGUES";"CABO DACIOLO";"314"
"AMÉLIA RODRIGUES";"CIRO GOMES";"1201"
"AMÉLIA RODRIGUES";"EYMAEL";"5"
"AMÉLIA RODRIGUES";"FERNANDO HADDAD";"8795"
"AMÉLIA RODRIGUES";"GERALDO ALCKMIN";"269"
"AMÉLIA RODRIGUES";"GUILHERME BOULOS";"47"
"AMÉLIA RODRIGUES";"HENRIQUE MEIRELLES";"72"
"AMÉLIA RODRIGUES";"JAIR BOLSONARO";"2189"
"AMÉLIA RODRIGUES";"JOÃO AMOÊDO";"32"
"AMÉLIA RODRIGUES";"JOÃO GOULART FILHO";"1"
"AMÉLIA RODRIGUES";"MARINA SILVA";"101"
"AMÉLIA RODRIGUES";"NULO";"1266"
"AMÉLIA RODRIGUES";"VERA";"3"
"AMÉRICA DOURADA";"ALVARO DIAS";"20"
"AMÉRICA DOURADA";"BRANCO";"98"
"AMÉRICA DOURADA";"CABO DACIOLO";"64"
"AMÉRICA DOURADA";"CIRO GOMES";"450"
"AMÉRICA DOURADA";"FERNANDO HADDAD";"7075"
"AMÉRICA DOURADA";"GERALDO ALCKMIN";"109"
"AMÉRICA DOURADA";"GUILHERME BOULOS";"14"
"AMÉRICA DOURADA";"HENRIQUE MEIRELLES";"12"
"AMÉRICA DOURADA";"JAIR BOLSONARO";"836"
"AMÉRICA DOURADA";"JOÃO AMOÊDO";"7"
"AMÉRICA DOURADA";"JOÃO GOULART FILHO";"3"
"AMÉRICA DOURADA";"MARINA SILVA";"31"
"AMÉRICA DOURADA";"NULO";"429"
"AMÉRICA DOURADA";"VERA";"1"
"ANAGÉ";"ALVARO DIAS";"19"
"ANAGÉ";"BRANCO";"241"
"ANAGÉ";"CABO DACIOLO";"36"
"ANAGÉ";"CIRO GOMES";"1409"
"ANAGÉ";"EYMAEL";"1"
"ANAGÉ";"FERNANDO HADDAD";"8395"
"ANAGÉ";"GERALDO ALCKMIN";"633"
"ANAGÉ";"GUILHERME BOULOS";"59"
"ANAGÉ";"HENRIQUE MEIRELLES";"53"
"ANAGÉ";"JAIR BOLSONARO";"1550"
"ANAGÉ";"JOÃO AMOÊDO";"33"
"ANAGÉ";"JOÃO GOULART FILHO";"5"
"ANAGÉ";"MARINA SILVA";"57"
"ANAGÉ";"NULO";"1135"
"ANAGÉ";"VERA";"3"
"ANDARAÍ";"ALVARO DIAS";"4"
"ANDARAÍ";"BRANCO";"78"
"ANDARAÍ";"CABO DACIOLO";"41"
"ANDARAÍ";"CIRO GOMES";"218"
"ANDARAÍ";"EYMAEL";"1"
"ANDARAÍ";"FERNANDO HADDAD";"5605"
"ANDARAÍ";"GERALDO ALCKMIN";"54"
"ANDARAÍ";"GUILHERME BOULOS";"34"
"ANDARAÍ";"HENRIQUE MEIRELLES";"28"
"ANDARAÍ";"JAIR BOLSONARO";"658"
"ANDARAÍ";"JOÃO AMOÊDO";"11"
"ANDARAÍ";"JOÃO GOULART FILHO";"1"
"ANDARAÍ";"MARINA SILVA";"14"
"ANDARAÍ";"NULO";"568"
"ANDARAÍ";"VERA";"3"
"ANDORINHA";"ALVARO DIAS";"2"
"ANDORINHA";"BRANCO";"125"
"ANDORINHA";"CABO DACIOLO";"43"
"ANDORINHA";"CIRO GOMES";"457"
"ANDORINHA";"FERNANDO HADDAD";"7645"
"ANDORINHA";"GERALDO ALCKMIN";"73"
"ANDORINHA";"GUILHERME BOULOS";"15"
"ANDORINHA";"HENRIQUE MEIRELLES";"12"
"ANDORINHA";"JAIR BOLSONARO";"531"
"ANDORINHA";"JOÃO AMOÊDO";"11"
"ANDORINHA";"MARINA SILVA";"16"
"ANDORINHA";"NULO";"520"
"ANGICAL";"ALVARO DIAS";"17"
"ANGICAL";"BRANCO";"104"
"ANGICAL";"CABO DACIOLO";"69"
"ANGICAL";"CIRO GOMES";"358"
"ANGICAL";"EYMAEL";"4"
"ANGICAL";"FERNANDO HADDAD";"7028"
"ANGICAL";"GERALDO ALCKMIN";"134"
"ANGICAL";"GUILHERME BOULOS";"12"
"ANGICAL";"HENRIQUE MEIRELLES";"27"
"ANGICAL";"JAIR BOLSONARO";"1390"
"ANGICAL";"JOÃO AMOÊDO";"18"
"ANGICAL";"MARINA SILVA";"14"
"ANGICAL";"NULO";"551"
"ANGICAL";"VERA";"4"
"ANGUERA";"ALVARO DIAS";"4"
"ANGUERA";"BRANCO";"123"
"ANGUERA";"CABO DACIOLO";"128"
"ANGUERA";"CIRO GOMES";"377"
"ANGUERA";"EYMAEL";"2"
"ANGUERA";"FERNANDO HADDAD";"4957"
"ANGUERA";"GERALDO ALCKMIN";"97"
"ANGUERA";"GUILHERME BOULOS";"28"
"ANGUERA";"HENRIQUE MEIRELLES";"12"
"ANGUERA";"JAIR BOLSONARO";"728"
"ANGUERA";"JOÃO AMOÊDO";"8"
"ANGUERA";"MARINA SILVA";"28"
"ANGUERA";"NULO";"480"
"ANTAS";"ALVARO DIAS";"7"
"ANTAS";"BRANCO";"110"
"ANTAS";"CABO DACIOLO";"20"
"ANTAS";"CIRO GOMES";"802"
"ANTAS";"EYMAEL";"3"
"ANTAS";"FERNANDO HADDAD";"5024"
"ANTAS";"GERALDO ALCKMIN";"116"
"ANTAS";"GUILHERME BOULOS";"17"
"ANTAS";"HENRIQUE MEIRELLES";"13"
"ANTAS";"JAIR BOLSONARO";"1321"
"ANTAS";"JOÃO AMOÊDO";"42"
"ANTAS";"MARINA SILVA";"22"
"ANTAS";"NULO";"565"
"ANTAS";"VERA";"4"
"ANTÔNIO CARDOSO";"ALVARO DIAS";"6"
"ANTÔNIO CARDOSO";"BRANCO";"122"
"ANTÔNIO CARDOSO";"CABO DACIOLO";"61"
"ANTÔNIO CARDOSO";"CIRO GOMES";"312"
"ANTÔNIO CARDOSO";"EYMAEL";"1"
"ANTÔNIO CARDOSO";"FERNANDO HADDAD";"7241"
"ANTÔNIO CARDOSO";"GERALDO ALCKMIN";"146"
"ANTÔNIO CARDOSO";"GUILHERME BOULOS";"16"
"ANTÔNIO CARDOSO";"HENRIQUE MEIRELLES";"17"
"ANTÔNIO CARDOSO";"JAIR BOLSONARO";"770"
"ANTÔNIO CARDOSO";"JOÃO AMOÊDO";"7"
"ANTÔNIO CARDOSO";"MARINA SILVA";"59"
"ANTÔNIO CARDOSO";"NULO";"546"
"ANTÔNIO CARDOSO";"VERA";"2"
"ANTÔNIO GONÇALVES";"ALVARO DIAS";"26"
"ANTÔNIO GONÇALVES";"BRANCO";"100"
"ANTÔNIO GONÇALVES";"CABO DACIOLO";"37"
"ANTÔNIO GONÇALVES";"CIRO GOMES";"343"
"ANTÔNIO GONÇALVES";"FERNANDO HADDAD";"3975"
"ANTÔNIO GONÇALVES";"GERALDO ALCKMIN";"99"
"ANTÔNIO GONÇALVES";"GUILHERME BOULOS";"18"
"ANTÔNIO GONÇALVES";"HENRIQUE MEIRELLES";"15"
"ANTÔNIO GONÇALVES";"JAIR BOLSONARO";"1129"
"ANTÔNIO GONÇALVES";"JOÃO AMOÊDO";"6"
"ANTÔNIO GONÇALVES";"MARINA SILVA";"39"
"ANTÔNIO GONÇALVES";"NULO";"406"
"ANTÔNIO GONÇALVES";"VERA";"5"
"APORÁ";"ALVARO DIAS";"41"
"APORÁ";"BRANCO";"181"
"APORÁ";"CABO DACIOLO";"54"
