"BRANCO";"FERNANDO HADDAD";"JAIR BOLSONARO";"NULO";"DÍGITO"
"29.440247917877205";"30.417227456258413";"33.66013071895425";"29.907443116081758";"1"
"16.63761379043192";"18.092674485675833";"16.935793925413304";"17.85576552256074";"2"
"12.182839434437343";"11.32474524129975";"11.726259131103422";"13.208638642499036";"3"
"9.839240751501066";"9.190540280715247";"8.150711264898115";"9.120709602776707";"4"
"8.560914197172186";"7.575466256489137";"7.189542483660131";"7.59737755495565";"5"
"7.728065078442766";"6.575658527206307";"5.94002306805075";"6.883918241419206";"6"
"5.810575246949448";"6.287252451451644";"5.709342560553633";"5.534130350944851";"7"
"5.074569049002518";"4.999038646414151";"5.843906189926951";"5.283455456999614";"8"
"4.725934534185551";"5.5373966544895215";"4.844290657439446";"4.608561511762438";"9"
