"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AMPARO DE SÃO FRANCISCO";"ALVARO DIAS";"5"
"AMPARO DE SÃO FRANCISCO";"BRANCO";"44"
"AMPARO DE SÃO FRANCISCO";"CABO DACIOLO";"30"
"AMPARO DE SÃO FRANCISCO";"CIRO GOMES";"148"
"AMPARO DE SÃO FRANCISCO";"FERNANDO HADDAD";"1117"
"AMPARO DE SÃO FRANCISCO";"GERALDO ALCKMIN";"201"
"AMPARO DE SÃO FRANCISCO";"GUILHERME BOULOS";"21"
"AMPARO DE SÃO FRANCISCO";"HENRIQUE MEIRELLES";"12"
"AMPARO DE SÃO FRANCISCO";"JAIR BOLSONARO";"385"
"AMPARO DE SÃO FRANCISCO";"JOÃO AMOÊDO";"4"
"AMPARO DE SÃO FRANCISCO";"JOÃO GOULART FILHO";"1"
"AMPARO DE SÃO FRANCISCO";"MARINA SILVA";"10"
"AMPARO DE SÃO FRANCISCO";"NULO";"133"
"AMPARO DE SÃO FRANCISCO";"VERA";"1"
"AQUIDABÃ";"ALVARO DIAS";"38"
"AQUIDABÃ";"BRANCO";"247"
"AQUIDABÃ";"CABO DACIOLO";"74"
"AQUIDABÃ";"CIRO GOMES";"1024"
"AQUIDABÃ";"FERNANDO HADDAD";"7473"
"AQUIDABÃ";"GERALDO ALCKMIN";"285"
"AQUIDABÃ";"GUILHERME BOULOS";"36"
"AQUIDABÃ";"HENRIQUE MEIRELLES";"62"
"AQUIDABÃ";"JAIR BOLSONARO";"2005"
"AQUIDABÃ";"JOÃO AMOÊDO";"41"
"AQUIDABÃ";"JOÃO GOULART FILHO";"11"
"AQUIDABÃ";"MARINA SILVA";"84"
"AQUIDABÃ";"NULO";"1080"
"AQUIDABÃ";"VERA";"14"
"ARACAJU";"ALVARO DIAS";"1751"
"ARACAJU";"BRANCO";"7835"
"ARACAJU";"CABO DACIOLO";"4738"
"ARACAJU";"CIRO GOMES";"57722"
"ARACAJU";"EYMAEL";"93"
"ARACAJU";"FERNANDO HADDAD";"85326"
"ARACAJU";"GERALDO ALCKMIN";"9776"
"ARACAJU";"GUILHERME BOULOS";"3639"
"ARACAJU";"HENRIQUE MEIRELLES";"2489"
"ARACAJU";"JAIR BOLSONARO";"119781"
"ARACAJU";"JOÃO AMOÊDO";"5249"
"ARACAJU";"JOÃO GOULART FILHO";"207"
"ARACAJU";"MARINA SILVA";"7701"
"ARACAJU";"NULO";"24861"
"ARACAJU";"VERA";"1744"
"ARAUÁ";"ALVARO DIAS";"15"
"ARAUÁ";"BRANCO";"178"
"ARAUÁ";"CABO DACIOLO";"46"
"ARAUÁ";"CIRO GOMES";"715"
"ARAUÁ";"FERNANDO HADDAD";"4159"
"ARAUÁ";"GERALDO ALCKMIN";"329"
"ARAUÁ";"GUILHERME BOULOS";"28"
"ARAUÁ";"HENRIQUE MEIRELLES";"40"
"ARAUÁ";"JAIR BOLSONARO";"1069"
"ARAUÁ";"JOÃO AMOÊDO";"22"
"ARAUÁ";"JOÃO GOULART FILHO";"4"
"ARAUÁ";"MARINA SILVA";"34"
"ARAUÁ";"NULO";"604"
"ARAUÁ";"VERA";"4"
"AREIA BRANCA";"ALVARO DIAS";"29"
"AREIA BRANCA";"BRANCO";"347"
"AREIA BRANCA";"CABO DACIOLO";"104"
"AREIA BRANCA";"CIRO GOMES";"925"
"AREIA BRANCA";"EYMAEL";"1"
"AREIA BRANCA";"FERNANDO HADDAD";"5452"
"AREIA BRANCA";"GERALDO ALCKMIN";"617"
"AREIA BRANCA";"GUILHERME BOULOS";"45"
"AREIA BRANCA";"HENRIQUE MEIRELLES";"88"
"AREIA BRANCA";"JAIR BOLSONARO";"2284"
"AREIA BRANCA";"JOÃO AMOÊDO";"27"
"AREIA BRANCA";"JOÃO GOULART FILHO";"8"
"AREIA BRANCA";"MARINA SILVA";"79"
"AREIA BRANCA";"NULO";"1009"
"AREIA BRANCA";"VERA";"14"
"BARRA DOS COQUEIROS";"ALVARO DIAS";"66"
"BARRA DOS COQUEIROS";"BRANCO";"461"
"BARRA DOS COQUEIROS";"CABO DACIOLO";"202"
"BARRA DOS COQUEIROS";"CIRO GOMES";"1899"
"BARRA DOS COQUEIROS";"EYMAEL";"4"
"BARRA DOS COQUEIROS";"FERNANDO HADDAD";"5641"
"BARRA DOS COQUEIROS";"GERALDO ALCKMIN";"629"
"BARRA DOS COQUEIROS";"GUILHERME BOULOS";"114"
"BARRA DOS COQUEIROS";"HENRIQUE MEIRELLES";"122"
