"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABATIÁ";"BRANCO";"111"
"ABATIÁ";"FERNANDO HADDAD";"1767"
"ABATIÁ";"JAIR BOLSONARO";"2746"
"ABATIÁ";"NULO";"234"
"ADRIANÓPOLIS";"BRANCO";"69"
"ADRIANÓPOLIS";"FERNANDO HADDAD";"2251"
"ADRIANÓPOLIS";"JAIR BOLSONARO";"1456"
"ADRIANÓPOLIS";"NULO";"143"
"AGUDOS DO SUL";"BRANCO";"102"
"AGUDOS DO SUL";"FERNANDO HADDAD";"1770"
"AGUDOS DO SUL";"JAIR BOLSONARO";"3692"
"AGUDOS DO SUL";"NULO";"201"
"ALMIRANTE TAMANDARÉ";"BRANCO";"1441"
"ALMIRANTE TAMANDARÉ";"FERNANDO HADDAD";"17171"
"ALMIRANTE TAMANDARÉ";"JAIR BOLSONARO";"35436"
"ALMIRANTE TAMANDARÉ";"NULO";"2498"
"ALTAMIRA DO PARANÁ";"BRANCO";"38"
"ALTAMIRA DO PARANÁ";"FERNANDO HADDAD";"1288"
"ALTAMIRA DO PARANÁ";"JAIR BOLSONARO";"1174"
"ALTAMIRA DO PARANÁ";"NULO";"92"
"ALTO PARANÁ";"BRANCO";"143"
"ALTO PARANÁ";"FERNANDO HADDAD";"2899"
"ALTO PARANÁ";"JAIR BOLSONARO";"4467"
"ALTO PARANÁ";"NULO";"401"
"ALTO PARAÍSO";"BRANCO";"28"
"ALTO PARAÍSO";"FERNANDO HADDAD";"869"
"ALTO PARAÍSO";"JAIR BOLSONARO";"1208"
"ALTO PARAÍSO";"NULO";"120"
"ALTO PIQUIRI";"BRANCO";"88"
"ALTO PIQUIRI";"FERNANDO HADDAD";"2773"
"ALTO PIQUIRI";"JAIR BOLSONARO";"2808"
"ALTO PIQUIRI";"NULO";"239"
"ALTÔNIA";"BRANCO";"178"
"ALTÔNIA";"FERNANDO HADDAD";"3301"
