"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABIDJÃ";"CIRO GOMES";"2"
"ABIDJÃ";"FERNANDO HADDAD";"14"
"ABIDJÃ";"GERALDO ALCKMIN";"1"
"ABIDJÃ";"JAIR BOLSONARO";"15"
"ABIDJÃ";"NULO";"1"
"ABU DHABI";"ALVARO DIAS";"2"
"ABU DHABI";"BRANCO";"14"
"ABU DHABI";"CABO DACIOLO";"2"
"ABU DHABI";"CIRO GOMES";"84"
"ABU DHABI";"FERNANDO HADDAD";"46"
"ABU DHABI";"GERALDO ALCKMIN";"10"
"ABU DHABI";"GUILHERME BOULOS";"4"
"ABU DHABI";"HENRIQUE MEIRELLES";"4"
"ABU DHABI";"JAIR BOLSONARO";"485"
"ABU DHABI";"JOÃO AMOÊDO";"95"
"ABU DHABI";"JOÃO GOULART FILHO";"2"
"ABU DHABI";"MARINA SILVA";"10"
"ABU DHABI";"NULO";"4"
"ACCRA-GANA";"CIRO GOMES";"6"
"ACCRA-GANA";"FERNANDO HADDAD";"2"
"ACCRA-GANA";"GUILHERME BOULOS";"1"
"ACCRA-GANA";"JAIR BOLSONARO";"6"
"AMÃ";"ALVARO DIAS";"6"
"AMÃ";"BRANCO";"11"
"AMÃ";"CABO DACIOLO";"7"
"AMÃ";"CIRO GOMES";"29"
"AMÃ";"EYMAEL";"1"
"AMÃ";"FERNANDO HADDAD";"221"
"AMÃ";"GERALDO ALCKMIN";"10"
"AMÃ";"GUILHERME BOULOS";"4"
"AMÃ";"HENRIQUE MEIRELLES";"3"
"AMÃ";"JAIR BOLSONARO";"99"
"AMÃ";"JOÃO AMOÊDO";"9"
"AMÃ";"MARINA SILVA";"12"
"AMÃ";"NULO";"6"
"AMÃ";"VERA";"6"
"ANCARA";"CABO DACIOLO";"1"
"ANCARA";"CIRO GOMES";"3"
"ANCARA";"FERNANDO HADDAD";"2"
"ANCARA";"GERALDO ALCKMIN";"1"
"ANCARA";"JAIR BOLSONARO";"12"
"ANCARA";"JOÃO AMOÊDO";"2"
"ANCARA";"MARINA SILVA";"1"
"ANCARA";"NULO";"1"
"ARTIGAS";"ALVARO DIAS";"5"
"ARTIGAS";"BRANCO";"7"
"ARTIGAS";"CABO DACIOLO";"5"
"ARTIGAS";"CIRO GOMES";"23"
"ARTIGAS";"FERNANDO HADDAD";"50"
"ARTIGAS";"GERALDO ALCKMIN";"22"
"ARTIGAS";"GUILHERME BOULOS";"2"
"ARTIGAS";"HENRIQUE MEIRELLES";"10"
"ARTIGAS";"JAIR BOLSONARO";"252"
"ARTIGAS";"JOÃO AMOÊDO";"6"
"ARTIGAS";"JOÃO GOULART FILHO";"2"
"ARTIGAS";"MARINA SILVA";"14"
"ARTIGAS";"NULO";"13"
"ARTIGAS";"VERA";"2"
"ASSUNÇÃO";"ALVARO DIAS";"25"
"ASSUNÇÃO";"BRANCO";"54"
"ASSUNÇÃO";"CABO DACIOLO";"8"
"ASSUNÇÃO";"CIRO GOMES";"97"
"ASSUNÇÃO";"FERNANDO HADDAD";"99"
"ASSUNÇÃO";"GERALDO ALCKMIN";"44"
"ASSUNÇÃO";"GUILHERME BOULOS";"2"
"ASSUNÇÃO";"HENRIQUE MEIRELLES";"8"
"ASSUNÇÃO";"JAIR BOLSONARO";"773"
"ASSUNÇÃO";"JOÃO AMOÊDO";"24"
"ASSUNÇÃO";"JOÃO GOULART FILHO";"2"
"ASSUNÇÃO";"MARINA SILVA";"18"
"ASSUNÇÃO";"NULO";"17"
"ASSUNÇÃO";"VERA";"1"
"ATENAS";"ALVARO DIAS";"10"
"ATENAS";"BRANCO";"7"
"ATENAS";"CABO DACIOLO";"2"
"ATENAS";"CIRO GOMES";"49"
"ATENAS";"EYMAEL";"1"
"ATENAS";"FERNANDO HADDAD";"31"
"ATENAS";"GERALDO ALCKMIN";"16"
"ATENAS";"GUILHERME BOULOS";"5"
"ATENAS";"HENRIQUE MEIRELLES";"6"
"ATENAS";"JAIR BOLSONARO";"239"
"ATENAS";"JOÃO AMOÊDO";"22"
"ATENAS";"JOÃO GOULART FILHO";"2"
"ATENAS";"MARINA SILVA";"14"
"ATENAS";"NULO";"12"
"ATENAS";"VERA";"3"
"ATLANTA";"ALVARO DIAS";"30"
"ATLANTA";"BRANCO";"33"
"ATLANTA";"CABO DACIOLO";"10"
"ATLANTA";"CIRO GOMES";"261"
"ATLANTA";"FERNANDO HADDAD";"133"
"ATLANTA";"GERALDO ALCKMIN";"80"
"ATLANTA";"GUILHERME BOULOS";"5"
"ATLANTA";"HENRIQUE MEIRELLES";"17"
"ATLANTA";"JAIR BOLSONARO";"2609"
"ATLANTA";"JOÃO AMOÊDO";"239"
"ATLANTA";"MARINA SILVA";"36"
"ATLANTA";"NULO";"33"
"ATLANTA";"VERA";"2"
"BANGKOK";"BRANCO";"1"
"BANGKOK";"CIRO GOMES";"10"
"BANGKOK";"FERNANDO HADDAD";"11"
"BANGKOK";"GERALDO ALCKMIN";"3"
"BANGKOK";"GUILHERME BOULOS";"1"
