"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"PEDRA MOLE";"FERNANDO HADDAD";"1442"
"PEDRA MOLE";"JAIR BOLSONARO";"792"
"PEDRA MOLE";"NULO";"224"
"PEDRINHAS";"BRANCO";"61"
"PEDRINHAS";"FERNANDO HADDAD";"3733"
"PEDRINHAS";"JAIR BOLSONARO";"1089"
"PEDRINHAS";"NULO";"515"
"PINHÃO";"BRANCO";"65"
"PINHÃO";"FERNANDO HADDAD";"2691"
"PINHÃO";"JAIR BOLSONARO";"792"
"PINHÃO";"NULO";"421"
"PIRAMBU";"BRANCO";"92"
"PIRAMBU";"FERNANDO HADDAD";"3827"
"PIRAMBU";"JAIR BOLSONARO";"1466"
"PIRAMBU";"NULO";"503"
"PORTO DA FOLHA";"BRANCO";"324"
"PORTO DA FOLHA";"FERNANDO HADDAD";"12453"
"PORTO DA FOLHA";"JAIR BOLSONARO";"2902"
"PORTO DA FOLHA";"NULO";"1495"
"POÇO REDONDO";"BRANCO";"194"
"POÇO REDONDO";"FERNANDO HADDAD";"11124"
"POÇO REDONDO";"JAIR BOLSONARO";"2853"
"POÇO REDONDO";"NULO";"1353"
"POÇO VERDE";"BRANCO";"233"
"POÇO VERDE";"FERNANDO HADDAD";"10479"
"POÇO VERDE";"JAIR BOLSONARO";"2233"
"POÇO VERDE";"NULO";"1247"
"PROPRIÁ";"BRANCO";"227"
"PROPRIÁ";"FERNANDO HADDAD";"9340"
"PROPRIÁ";"JAIR BOLSONARO";"4715"
"PROPRIÁ";"NULO";"1237"
"RIACHUELO";"BRANCO";"57"
"RIACHUELO";"FERNANDO HADDAD";"4394"
"RIACHUELO";"JAIR BOLSONARO";"1219"
"RIACHUELO";"NULO";"538"
"RIACHÃO DO DANTAS";"BRANCO";"179"
"RIACHÃO DO DANTAS";"FERNANDO HADDAD";"9942"
"RIACHÃO DO DANTAS";"JAIR BOLSONARO";"1984"
"RIACHÃO DO DANTAS";"NULO";"1027"
"RIBEIRÓPOLIS";"BRANCO";"183"
"RIBEIRÓPOLIS";"FERNANDO HADDAD";"6578"
"RIBEIRÓPOLIS";"JAIR BOLSONARO";"3192"
"RIBEIRÓPOLIS";"NULO";"1074"
"ROSÁRIO DO CATETE";"BRANCO";"85"
"ROSÁRIO DO CATETE";"FERNANDO HADDAD";"4512"
"ROSÁRIO DO CATETE";"JAIR BOLSONARO";"1283"
"ROSÁRIO DO CATETE";"NULO";"644"
"SALGADO";"BRANCO";"181"
"SALGADO";"FERNANDO HADDAD";"9100"
"SALGADO";"JAIR BOLSONARO";"2222"
"SALGADO";"NULO";"1156"
"SANTA LUZIA DO ITANHY";"BRANCO";"130"
"SANTA LUZIA DO ITANHY";"FERNANDO HADDAD";"5859"
"SANTA LUZIA DO ITANHY";"JAIR BOLSONARO";"1143"
"SANTA LUZIA DO ITANHY";"NULO";"791"
"SANTA ROSA DE LIMA";"BRANCO";"57"
"SANTA ROSA DE LIMA";"FERNANDO HADDAD";"2001"
"SANTA ROSA DE LIMA";"JAIR BOLSONARO";"628"
"SANTA ROSA DE LIMA";"NULO";"281"
"SANTANA DO SÃO FRANCISCO";"BRANCO";"59"
"SANTANA DO SÃO FRANCISCO";"FERNANDO HADDAD";"3026"
"SANTANA DO SÃO FRANCISCO";"JAIR BOLSONARO";"912"
"SANTANA DO SÃO FRANCISCO";"NULO";"369"
"SANTO AMARO DAS BROTAS";"BRANCO";"74"
"SANTO AMARO DAS BROTAS";"FERNANDO HADDAD";"5254"
"SANTO AMARO DAS BROTAS";"JAIR BOLSONARO";"814"
"SANTO AMARO DAS BROTAS";"NULO";"572"
"SIMÃO DIAS";"BRANCO";"375"
"SIMÃO DIAS";"FERNANDO HADDAD";"19094"
"SIMÃO DIAS";"JAIR BOLSONARO";"4971"
"SIMÃO DIAS";"NULO";"3139"
"SIRIRI";"BRANCO";"87"
"SIRIRI";"FERNANDO HADDAD";"3508"
"SIRIRI";"JAIR BOLSONARO";"1079"
"SIRIRI";"NULO";"468"
"SÃO CRISTÓVÃO";"BRANCO";"866"
"SÃO CRISTÓVÃO";"FERNANDO HADDAD";"25032"
"SÃO CRISTÓVÃO";"JAIR BOLSONARO";"14108"
"SÃO CRISTÓVÃO";"NULO";"4908"
"SÃO DOMINGOS";"BRANCO";"97"
"SÃO DOMINGOS";"FERNANDO HADDAD";"3451"
"SÃO DOMINGOS";"JAIR BOLSONARO";"1905"
"SÃO DOMINGOS";"NULO";"678"
"SÃO FRANCISCO";"BRANCO";"23"
"SÃO FRANCISCO";"FERNANDO HADDAD";"1988"
"SÃO FRANCISCO";"JAIR BOLSONARO";"477"
"SÃO FRANCISCO";"NULO";"211"
"SÃO MIGUEL DO ALEIXO";"BRANCO";"40"
"SÃO MIGUEL DO ALEIXO";"FERNANDO HADDAD";"2101"
"SÃO MIGUEL DO ALEIXO";"JAIR BOLSONARO";"520"
"SÃO MIGUEL DO ALEIXO";"NULO";"231"
"TELHA";"BRANCO";"32"
"TELHA";"FERNANDO HADDAD";"1720"
"TELHA";"JAIR BOLSONARO";"726"
"TELHA";"NULO";"171"
"TOBIAS BARRETO";"BRANCO";"384"
"TOBIAS BARRETO";"FERNANDO HADDAD";"21192"
"TOBIAS BARRETO";"JAIR BOLSONARO";"6832"
"TOBIAS BARRETO";"NULO";"2520"
"TOMAR DO GERU";"BRANCO";"110"
"TOMAR DO GERU";"FERNANDO HADDAD";"4859"
"TOMAR DO GERU";"JAIR BOLSONARO";"1540"
"TOMAR DO GERU";"NULO";"713"
"UMBAÚBA";"BRANCO";"237"
"UMBAÚBA";"FERNANDO HADDAD";"9162"
"UMBAÚBA";"JAIR BOLSONARO";"3193"
"UMBAÚBA";"NULO";"1260"
