"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABAIARA";"BRANCO";"65"
"ABAIARA";"FERNANDO HADDAD";"4665"
"ABAIARA";"JAIR BOLSONARO";"681"
"ABAIARA";"NULO";"260"
"ACARAPE";"BRANCO";"165"
"ACARAPE";"FERNANDO HADDAD";"5839"
"ACARAPE";"JAIR BOLSONARO";"2769"
"ACARAPE";"NULO";"563"
"ACARAÚ";"BRANCO";"474"
"ACARAÚ";"FERNANDO HADDAD";"23661"
"ACARAÚ";"JAIR BOLSONARO";"6154"
"ACARAÚ";"NULO";"1761"
"ACOPIARA";"BRANCO";"388"
"ACOPIARA";"FERNANDO HADDAD";"23614"
"ACOPIARA";"JAIR BOLSONARO";"3629"
"ACOPIARA";"NULO";"1287"
"AIUABA";"BRANCO";"57"
"AIUABA";"FERNANDO HADDAD";"7000"
"AIUABA";"JAIR BOLSONARO";"654"
"AIUABA";"NULO";"263"
"ALCÂNTARAS";"BRANCO";"125"
"ALCÂNTARAS";"FERNANDO HADDAD";"5599"
"ALCÂNTARAS";"JAIR BOLSONARO";"883"
"ALCÂNTARAS";"NULO";"365"
"ALTANEIRA";"BRANCO";"43"
"ALTANEIRA";"FERNANDO HADDAD";"3999"
"ALTANEIRA";"JAIR BOLSONARO";"435"
"ALTANEIRA";"NULO";"183"
"ALTO SANTO";"BRANCO";"86"
"ALTO SANTO";"FERNANDO HADDAD";"7572"
"ALTO SANTO";"JAIR BOLSONARO";"1134"
"ALTO SANTO";"NULO";"260"
"AMONTADA";"BRANCO";"253"
"AMONTADA";"FERNANDO HADDAD";"18328"
"AMONTADA";"JAIR BOLSONARO";"3789"
"AMONTADA";"NULO";"960"
"ANTONINA DO NORTE";"BRANCO";"45"
"ANTONINA DO NORTE";"FERNANDO HADDAD";"3905"
"ANTONINA DO NORTE";"JAIR BOLSONARO";"481"
"ANTONINA DO NORTE";"NULO";"168"
"APUIARÉS";"BRANCO";"74"
"APUIARÉS";"FERNANDO HADDAD";"7423"
"APUIARÉS";"JAIR BOLSONARO";"1501"
"APUIARÉS";"NULO";"329"
"AQUIRAZ";"BRANCO";"773"
"AQUIRAZ";"FERNANDO HADDAD";"29499"
"AQUIRAZ";"JAIR BOLSONARO";"13121"
"AQUIRAZ";"NULO";"2663"
"ARACATI";"BRANCO";"725"
"ARACATI";"FERNANDO HADDAD";"28880"
"ARACATI";"JAIR BOLSONARO";"11455"
"ARACATI";"NULO";"2215"
"ARACOIABA";"BRANCO";"202"
"ARACOIABA";"FERNANDO HADDAD";"14469"
