"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABAIARA";"ALVARO DIAS";"1"
"ABAIARA";"BRANCO";"141"
"ABAIARA";"CABO DACIOLO";"15"
"ABAIARA";"CIRO GOMES";"1178"
"ABAIARA";"FERNANDO HADDAD";"3288"
"ABAIARA";"GERALDO ALCKMIN";"29"
"ABAIARA";"GUILHERME BOULOS";"2"
"ABAIARA";"HENRIQUE MEIRELLES";"41"
"ABAIARA";"JAIR BOLSONARO";"484"
"ABAIARA";"JOÃO AMOÊDO";"3"
"ABAIARA";"JOÃO GOULART FILHO";"1"
"ABAIARA";"MARINA SILVA";"6"
"ABAIARA";"NULO";"269"
"ABAIARA";"VERA";"1"
"ACARAPE";"ALVARO DIAS";"15"
"ACARAPE";"BRANCO";"271"
"ACARAPE";"CABO DACIOLO";"79"
"ACARAPE";"CIRO GOMES";"2327"
"ACARAPE";"FERNANDO HADDAD";"3672"
"ACARAPE";"GERALDO ALCKMIN";"169"
"ACARAPE";"GUILHERME BOULOS";"22"
"ACARAPE";"HENRIQUE MEIRELLES";"62"
"ACARAPE";"JAIR BOLSONARO";"2346"
"ACARAPE";"JOÃO AMOÊDO";"24"
"ACARAPE";"JOÃO GOULART FILHO";"6"
"ACARAPE";"MARINA SILVA";"47"
"ACARAPE";"NULO";"463"
"ACARAPE";"VERA";"2"
"ACARAÚ";"ALVARO DIAS";"33"
"ACARAÚ";"BRANCO";"727"
"ACARAÚ";"CABO DACIOLO";"290"
"ACARAÚ";"CIRO GOMES";"12521"
"ACARAÚ";"EYMAEL";"12"
"ACARAÚ";"FERNANDO HADDAD";"11919"
"ACARAÚ";"GERALDO ALCKMIN";"299"
"ACARAÚ";"GUILHERME BOULOS";"55"
"ACARAÚ";"HENRIQUE MEIRELLES";"210"
"ACARAÚ";"JAIR BOLSONARO";"4540"
"ACARAÚ";"JOÃO AMOÊDO";"81"
"ACARAÚ";"JOÃO GOULART FILHO";"5"
"ACARAÚ";"MARINA SILVA";"76"
"ACARAÚ";"NULO";"1478"
"ACARAÚ";"VERA";"4"
"ACOPIARA";"ALVARO DIAS";"24"
"ACOPIARA";"BRANCO";"766"
"ACOPIARA";"CABO DACIOLO";"81"
"ACOPIARA";"CIRO GOMES";"9816"
"ACOPIARA";"EYMAEL";"9"
"ACOPIARA";"FERNANDO HADDAD";"14302"
"ACOPIARA";"GERALDO ALCKMIN";"242"
"ACOPIARA";"GUILHERME BOULOS";"45"
"ACOPIARA";"HENRIQUE MEIRELLES";"208"
"ACOPIARA";"JAIR BOLSONARO";"2153"
"ACOPIARA";"JOÃO AMOÊDO";"33"
"ACOPIARA";"JOÃO GOULART FILHO";"1"
"ACOPIARA";"MARINA SILVA";"44"
"ACOPIARA";"NULO";"1454"
"ACOPIARA";"VERA";"4"
"AIUABA";"ALVARO DIAS";"3"
"AIUABA";"BRANCO";"95"
"AIUABA";"CABO DACIOLO";"17"
"AIUABA";"CIRO GOMES";"2886"
"AIUABA";"FERNANDO HADDAD";"4228"
"AIUABA";"GERALDO ALCKMIN";"36"
"AIUABA";"GUILHERME BOULOS";"12"
"AIUABA";"HENRIQUE MEIRELLES";"52"
"AIUABA";"JAIR BOLSONARO";"395"
"AIUABA";"JOÃO AMOÊDO";"5"
"AIUABA";"MARINA SILVA";"9"
"AIUABA";"NULO";"441"
"AIUABA";"VERA";"1"
"ALCÂNTARAS";"ALVARO DIAS";"7"
"ALCÂNTARAS";"BRANCO";"175"
"ALCÂNTARAS";"CABO DACIOLO";"35"
"ALCÂNTARAS";"CIRO GOMES";"4340"
"ALCÂNTARAS";"EYMAEL";"1"
"ALCÂNTARAS";"FERNANDO HADDAD";"1669"
"ALCÂNTARAS";"GERALDO ALCKMIN";"27"
"ALCÂNTARAS";"GUILHERME BOULOS";"16"
"ALCÂNTARAS";"HENRIQUE MEIRELLES";"48"
"ALCÂNTARAS";"JAIR BOLSONARO";"475"
"ALCÂNTARAS";"JOÃO AMOÊDO";"7"
"ALCÂNTARAS";"MARINA SILVA";"10"
"ALCÂNTARAS";"NULO";"263"
"ALTANEIRA";"ALVARO DIAS";"7"
"ALTANEIRA";"BRANCO";"56"
"ALTANEIRA";"CABO DACIOLO";"9"
"ALTANEIRA";"CIRO GOMES";"1468"
"ALTANEIRA";"FERNANDO HADDAD";"2584"
"ALTANEIRA";"GERALDO ALCKMIN";"25"
"ALTANEIRA";"GUILHERME BOULOS";"8"
"ALTANEIRA";"HENRIQUE MEIRELLES";"34"
"ALTANEIRA";"JAIR BOLSONARO";"267"
"ALTANEIRA";"JOÃO AMOÊDO";"6"
"ALTANEIRA";"MARINA SILVA";"4"
"ALTANEIRA";"NULO";"195"
"ALTANEIRA";"VERA";"1"
"ALTO SANTO";"ALVARO DIAS";"8"
"ALTO SANTO";"BRANCO";"149"
"ALTO SANTO";"CABO DACIOLO";"75"
"ALTO SANTO";"CIRO GOMES";"4150"
"ALTO SANTO";"EYMAEL";"3"
"ALTO SANTO";"FERNANDO HADDAD";"3450"
"ALTO SANTO";"GERALDO ALCKMIN";"49"
"ALTO SANTO";"GUILHERME BOULOS";"7"
"ALTO SANTO";"HENRIQUE MEIRELLES";"42"
"ALTO SANTO";"JAIR BOLSONARO";"893"
"ALTO SANTO";"JOÃO AMOÊDO";"15"
"ALTO SANTO";"MARINA SILVA";"4"
"ALTO SANTO";"NULO";"327"
"ALTO SANTO";"VERA";"1"
"AMONTADA";"ALVARO DIAS";"14"
"AMONTADA";"BRANCO";"389"
"AMONTADA";"CABO DACIOLO";"176"
"AMONTADA";"CIRO GOMES";"7224"
"AMONTADA";"EYMAEL";"1"
"AMONTADA";"FERNANDO HADDAD";"12412"
"AMONTADA";"GERALDO ALCKMIN";"204"
"AMONTADA";"GUILHERME BOULOS";"42"
"AMONTADA";"HENRIQUE MEIRELLES";"104"
"AMONTADA";"JAIR BOLSONARO";"2979"
"AMONTADA";"JOÃO AMOÊDO";"29"
"AMONTADA";"MARINA SILVA";"45"
"AMONTADA";"NULO";"988"
"AMONTADA";"VERA";"8"
"ANTONINA DO NORTE";"ALVARO DIAS";"2"
"ANTONINA DO NORTE";"BRANCO";"75"
"ANTONINA DO NORTE";"CABO DACIOLO";"18"
