"ALVARO DIAS";"BRANCO";"CABO DACIOLO";"CIRO GOMES";"EYMAEL";"FERNANDO HADDAD";"GERALDO ALCKMIN";"GUILHERME BOULOS";"HENRIQUE MEIRELLES";"JAIR BOLSONARO";"JOÃO AMOÊDO";"JOÃO GOULART FILHO";"MARINA SILVA";"NULO";"VERA";"DÍGITO"
"31.648936170212767";"29.87104751810634";"30.203136136849608";"30.60473269062226";"39.73765432098765";"29.751051893408135";"31.03448275862069";"31.653010331314572";"29.45859872611465";"32.79607568325158";"30.223552191515576";"42.94820717131474";"32.45924875974486";"30.16740088105727";"35.453716370269035";"1"
"18.04964539007092";"15.986574810104221";"18.193157519600856";"17.510955302366344";"21.347736625514404";"17.215988779803645";"18.209007741027445";"16.351977199857497";"18.577494692144374";"16.625788367203924";"18.271431086076394";"22.284196547144756";"16.92062367115521";"17.955947136563875";"21.29502963976288";"2"
"12.23404255319149";"12.559618441971383";"12.544547398431932";"13.111305872042069";"13.01440329218107";"11.956521739130435";"11.980999296270232";"11.667260420377627";"12.7034677990092";"10.87946741415557";"12.409787009329344";"12.403718459495352";"11.463501063075833";"12.722466960352422";"14.067487460100319";"3"
"9.414893617021276";"9.874580462815757";"10.121168923734855";"10.026292725679228";"8.590534979423868";"9.624824684431978";"8.603096410978184";"9.95724973281083";"9.978768577494693";"8.601962158374212";"9.417356099278296";"7.171314741035856";"8.345145287030475";"10.220264317180616";"9.849521203830369";"4"
"7.446808510638298";"8.514396749690867";"7.85816108339273";"7.554776511831727";"5.658436213991769";"8.02945301542777";"7.037297677691766";"7.890986818667617";"7.873319179051663";"7.603363700070077";"7.65710262277768";"5.604249667994688";"8.097094259390504";"7.488986784140969";"6.634746922024624";"5"
"6.542553191489362";"6.995230524642289";"6.539558089807556";"6.187554776511832";"3.935185185185185";"7.135343618513324";"6.9317382125263896";"6.483790523690773";"6.2809624911535735";"6.166783461807989";"6.653758141172329";"3.851261620185923";"6.768249468462083";"6.819383259911894";"4.582763337893297";"6"
"5.939716312056738";"6.270976859212153";"5.185317177476835";"6.047326906222612";"3.1378600823045266";"6.434081346423563";"5.489092188599578";"6.180976131100819";"5.803255484784147";"6.0616678346180795";"5.826439007217039";"2.4169986719787517";"6.024096385542169";"5.903083700440528";"3.3287733698130415";"7"
"4.592198581560283";"5.405405405405405";"5.060584461867427";"4.732690622261174";"2.4691358024691357";"5.2945301542777";"5.665024630541872";"5.504096900605629";"4.971691436659589";"6.131744919411353";"5.175145220911811";"1.7264276228419655";"5.031892274982282";"4.634361233480176";"2.5991792065663475";"8"
"4.131205673758865";"4.522169228051581";"4.294369208838204";"4.224364592462752";"2.1090534979423867";"4.55820476858345";"5.0492610837438425";"4.310651941574635";"4.352441613588111";"5.133146461107218";"4.365428621721528";"1.593625498007968";"4.890148830616584";"4.0881057268722465";"2.188782489740082";"9"
