"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALVARÃES";"ALVARO DIAS";"19"
"ALVARÃES";"BRANCO";"35"
"ALVARÃES";"CABO DACIOLO";"7"
"ALVARÃES";"CIRO GOMES";"450"
"ALVARÃES";"FERNANDO HADDAD";"5026"
"ALVARÃES";"GERALDO ALCKMIN";"99"
"ALVARÃES";"GUILHERME BOULOS";"37"
"ALVARÃES";"HENRIQUE MEIRELLES";"34"
"ALVARÃES";"JAIR BOLSONARO";"1236"
"ALVARÃES";"JOÃO AMOÊDO";"24"
"ALVARÃES";"MARINA SILVA";"56"
"ALVARÃES";"NULO";"217"
"ALVARÃES";"VERA";"4"
"AMATURÁ";"ALVARO DIAS";"13"
"AMATURÁ";"BRANCO";"37"
"AMATURÁ";"CABO DACIOLO";"54"
"AMATURÁ";"CIRO GOMES";"243"
"AMATURÁ";"EYMAEL";"1"
"AMATURÁ";"FERNANDO HADDAD";"3150"
"AMATURÁ";"GERALDO ALCKMIN";"113"
"AMATURÁ";"GUILHERME BOULOS";"22"
"AMATURÁ";"HENRIQUE MEIRELLES";"40"
"AMATURÁ";"JAIR BOLSONARO";"744"
"AMATURÁ";"JOÃO AMOÊDO";"10"
"AMATURÁ";"JOÃO GOULART FILHO";"1"
"AMATURÁ";"MARINA SILVA";"32"
"AMATURÁ";"NULO";"214"
"ANAMÃ";"ALVARO DIAS";"18"
"ANAMÃ";"BRANCO";"23"
"ANAMÃ";"CABO DACIOLO";"30"
"ANAMÃ";"CIRO GOMES";"306"
"ANAMÃ";"EYMAEL";"5"
"ANAMÃ";"FERNANDO HADDAD";"3389"
"ANAMÃ";"GERALDO ALCKMIN";"141"
"ANAMÃ";"GUILHERME BOULOS";"4"
"ANAMÃ";"HENRIQUE MEIRELLES";"53"
"ANAMÃ";"JAIR BOLSONARO";"1373"
"ANAMÃ";"JOÃO AMOÊDO";"12"
"ANAMÃ";"JOÃO GOULART FILHO";"1"
"ANAMÃ";"MARINA SILVA";"60"
"ANAMÃ";"NULO";"142"
