"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACAUÃ";"ALVARO DIAS";"6"
"ACAUÃ";"BRANCO";"81"
"ACAUÃ";"CABO DACIOLO";"22"
"ACAUÃ";"CIRO GOMES";"498"
"ACAUÃ";"EYMAEL";"2"
"ACAUÃ";"FERNANDO HADDAD";"3792"
"ACAUÃ";"GERALDO ALCKMIN";"32"
"ACAUÃ";"GUILHERME BOULOS";"13"
"ACAUÃ";"HENRIQUE MEIRELLES";"25"
"ACAUÃ";"JAIR BOLSONARO";"279"
"ACAUÃ";"JOÃO AMOÊDO";"10"
"ACAUÃ";"JOÃO GOULART FILHO";"1"
"ACAUÃ";"MARINA SILVA";"10"
"ACAUÃ";"NULO";"273"
"ACAUÃ";"VERA";"1"
"AGRICOLÂNDIA";"ALVARO DIAS";"11"
"AGRICOLÂNDIA";"BRANCO";"79"
"AGRICOLÂNDIA";"CABO DACIOLO";"7"
"AGRICOLÂNDIA";"CIRO GOMES";"275"
"AGRICOLÂNDIA";"FERNANDO HADDAD";"2794"
"AGRICOLÂNDIA";"GERALDO ALCKMIN";"65"
"AGRICOLÂNDIA";"GUILHERME BOULOS";"5"
"AGRICOLÂNDIA";"HENRIQUE MEIRELLES";"29"
"AGRICOLÂNDIA";"JAIR BOLSONARO";"503"
"AGRICOLÂNDIA";"JOÃO AMOÊDO";"17"
"AGRICOLÂNDIA";"MARINA SILVA";"24"
"AGRICOLÂNDIA";"NULO";"263"
"AGRICOLÂNDIA";"VERA";"1"
"ALAGOINHA DO PIAUÍ";"ALVARO DIAS";"5"
"ALAGOINHA DO PIAUÍ";"BRANCO";"85"
"ALAGOINHA DO PIAUÍ";"CABO DACIOLO";"15"
"ALAGOINHA DO PIAUÍ";"CIRO GOMES";"718"
"ALAGOINHA DO PIAUÍ";"FERNANDO HADDAD";"3091"
"ALAGOINHA DO PIAUÍ";"GERALDO ALCKMIN";"120"
"ALAGOINHA DO PIAUÍ";"GUILHERME BOULOS";"16"
"ALAGOINHA DO PIAUÍ";"HENRIQUE MEIRELLES";"39"
"ALAGOINHA DO PIAUÍ";"JAIR BOLSONARO";"560"
"ALAGOINHA DO PIAUÍ";"JOÃO AMOÊDO";"8"
"ALAGOINHA DO PIAUÍ";"JOÃO GOULART FILHO";"1"
"ALAGOINHA DO PIAUÍ";"MARINA SILVA";"12"
"ALAGOINHA DO PIAUÍ";"NULO";"335"
"ALAGOINHA DO PIAUÍ";"VERA";"4"
"ALEGRETE DO PIAUÍ";"ALVARO DIAS";"3"
"ALEGRETE DO PIAUÍ";"BRANCO";"21"
"ALEGRETE DO PIAUÍ";"CABO DACIOLO";"5"
"ALEGRETE DO PIAUÍ";"CIRO GOMES";"649"
"ALEGRETE DO PIAUÍ";"EYMAEL";"1"
"ALEGRETE DO PIAUÍ";"FERNANDO HADDAD";"2225"
"ALEGRETE DO PIAUÍ";"GERALDO ALCKMIN";"61"
"ALEGRETE DO PIAUÍ";"GUILHERME BOULOS";"2"
"ALEGRETE DO PIAUÍ";"HENRIQUE MEIRELLES";"29"
"ALEGRETE DO PIAUÍ";"JAIR BOLSONARO";"363"
"ALEGRETE DO PIAUÍ";"JOÃO AMOÊDO";"10"
"ALEGRETE DO PIAUÍ";"JOÃO GOULART FILHO";"1"
"ALEGRETE DO PIAUÍ";"MARINA SILVA";"9"
"ALEGRETE DO PIAUÍ";"NULO";"128"
"ALEGRETE DO PIAUÍ";"VERA";"1"
"ALTO LONGÁ";"ALVARO DIAS";"17"
"ALTO LONGÁ";"BRANCO";"115"
"ALTO LONGÁ";"CABO DACIOLO";"22"
"ALTO LONGÁ";"CIRO GOMES";"858"
"ALTO LONGÁ";"EYMAEL";"2"
"ALTO LONGÁ";"FERNANDO HADDAD";"6646"
"ALTO LONGÁ";"GERALDO ALCKMIN";"225"
"ALTO LONGÁ";"GUILHERME BOULOS";"28"
"ALTO LONGÁ";"HENRIQUE MEIRELLES";"75"
"ALTO LONGÁ";"JAIR BOLSONARO";"1283"
"ALTO LONGÁ";"JOÃO AMOÊDO";"45"
"ALTO LONGÁ";"MARINA SILVA";"36"
"ALTO LONGÁ";"NULO";"615"
"ALTOS";"ALVARO DIAS";"72"
"ALTOS";"BRANCO";"500"
"ALTOS";"CABO DACIOLO";"120"
"ALTOS";"CIRO GOMES";"1878"
"ALTOS";"EYMAEL";"6"
"ALTOS";"FERNANDO HADDAD";"18020"
"ALTOS";"GERALDO ALCKMIN";"418"
"ALTOS";"GUILHERME BOULOS";"62"
"ALTOS";"HENRIQUE MEIRELLES";"233"
"ALTOS";"JAIR BOLSONARO";"3571"
"ALTOS";"JOÃO AMOÊDO";"115"
