"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACEGUÁ";"ALVARO DIAS";"17"
"ACEGUÁ";"BRANCO";"100"
"ACEGUÁ";"CABO DACIOLO";"19"
"ACEGUÁ";"CIRO GOMES";"138"
"ACEGUÁ";"EYMAEL";"1"
"ACEGUÁ";"FERNANDO HADDAD";"850"
"ACEGUÁ";"GERALDO ALCKMIN";"219"
"ACEGUÁ";"GUILHERME BOULOS";"7"
"ACEGUÁ";"HENRIQUE MEIRELLES";"84"
"ACEGUÁ";"JAIR BOLSONARO";"1502"
"ACEGUÁ";"JOÃO AMOÊDO";"16"
"ACEGUÁ";"JOÃO GOULART FILHO";"1"
"ACEGUÁ";"MARINA SILVA";"21"
"ACEGUÁ";"NULO";"54"
"AGUDO";"ALVARO DIAS";"68"
"AGUDO";"BRANCO";"499"
"AGUDO";"CABO DACIOLO";"39"
"AGUDO";"CIRO GOMES";"714"
"AGUDO";"EYMAEL";"1"
"AGUDO";"FERNANDO HADDAD";"3133"
"AGUDO";"GERALDO ALCKMIN";"618"
"AGUDO";"GUILHERME BOULOS";"36"
"AGUDO";"HENRIQUE MEIRELLES";"191"
"AGUDO";"JAIR BOLSONARO";"5255"
"AGUDO";"JOÃO AMOÊDO";"190"
"AGUDO";"JOÃO GOULART FILHO";"9"
"AGUDO";"MARINA SILVA";"40"
"AGUDO";"NULO";"246"
"AGUDO";"VERA";"5"
"AJURICABA";"ALVARO DIAS";"30"
"AJURICABA";"BRANCO";"67"
"AJURICABA";"CABO DACIOLO";"12"
"AJURICABA";"CIRO GOMES";"477"
"AJURICABA";"EYMAEL";"2"
"AJURICABA";"FERNANDO HADDAD";"1165"
"AJURICABA";"GERALDO ALCKMIN";"298"
"AJURICABA";"GUILHERME BOULOS";"16"
"AJURICABA";"HENRIQUE MEIRELLES";"47"
"AJURICABA";"JAIR BOLSONARO";"2788"
"AJURICABA";"JOÃO AMOÊDO";"48"
"AJURICABA";"JOÃO GOULART FILHO";"2"
"AJURICABA";"MARINA SILVA";"6"
"AJURICABA";"NULO";"65"
"AJURICABA";"VERA";"1"
"ALECRIM";"ALVARO DIAS";"42"
"ALECRIM";"BRANCO";"117"
"ALECRIM";"CABO DACIOLO";"9"
"ALECRIM";"CIRO GOMES";"291"
"ALECRIM";"FERNANDO HADDAD";"1667"
"ALECRIM";"GERALDO ALCKMIN";"211"
"ALECRIM";"GUILHERME BOULOS";"7"
"ALECRIM";"HENRIQUE MEIRELLES";"129"
"ALECRIM";"JAIR BOLSONARO";"1976"
"ALECRIM";"JOÃO AMOÊDO";"34"
"ALECRIM";"MARINA SILVA";"16"
"ALECRIM";"NULO";"128"
"ALECRIM";"VERA";"1"
"ALEGRETE";"ALVARO DIAS";"211"
"ALEGRETE";"BRANCO";"1374"
"ALEGRETE";"CABO DACIOLO";"303"
"ALEGRETE";"CIRO GOMES";"4756"
"ALEGRETE";"EYMAEL";"7"
"ALEGRETE";"FERNANDO HADDAD";"12805"
"ALEGRETE";"GERALDO ALCKMIN";"2853"
"ALEGRETE";"GUILHERME BOULOS";"249"
"ALEGRETE";"HENRIQUE MEIRELLES";"944"
"ALEGRETE";"JAIR BOLSONARO";"18980"
"ALEGRETE";"JOÃO AMOÊDO";"436"
"ALEGRETE";"JOÃO GOULART FILHO";"13"
"ALEGRETE";"MARINA SILVA";"334"
"ALEGRETE";"NULO";"937"
"ALEGRETE";"VERA";"19"
"ALEGRIA";"ALVARO DIAS";"26"
"ALEGRIA";"BRANCO";"110"
"ALEGRIA";"CABO DACIOLO";"3"
"ALEGRIA";"CIRO GOMES";"221"
"ALEGRIA";"FERNANDO HADDAD";"935"
"ALEGRIA";"GERALDO ALCKMIN";"153"
"ALEGRIA";"GUILHERME BOULOS";"5"
"ALEGRIA";"HENRIQUE MEIRELLES";"97"
"ALEGRIA";"JAIR BOLSONARO";"1124"
