"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ABREU E LIMA";"ALVARO DIAS";"109"
"ABREU E LIMA";"BRANCO";"2047"
"ABREU E LIMA";"CABO DACIOLO";"1531"
"ABREU E LIMA";"CIRO GOMES";"6033"
"ABREU E LIMA";"EYMAEL";"16"
"ABREU E LIMA";"FERNANDO HADDAD";"25560"
"ABREU E LIMA";"GERALDO ALCKMIN";"827"
"ABREU E LIMA";"GUILHERME BOULOS";"291"
"ABREU E LIMA";"HENRIQUE MEIRELLES";"471"
"ABREU E LIMA";"JAIR BOLSONARO";"22609"
"ABREU E LIMA";"JOÃO AMOÊDO";"442"
"ABREU E LIMA";"JOÃO GOULART FILHO";"11"
"ABREU E LIMA";"MARINA SILVA";"751"
"ABREU E LIMA";"NULO";"6366"
"ABREU E LIMA";"VERA";"36"
"AFOGADOS DA INGAZEIRA";"ALVARO DIAS";"13"
"AFOGADOS DA INGAZEIRA";"BRANCO";"529"
"AFOGADOS DA INGAZEIRA";"CABO DACIOLO";"66"
"AFOGADOS DA INGAZEIRA";"CIRO GOMES";"1918"
"AFOGADOS DA INGAZEIRA";"EYMAEL";"4"
"AFOGADOS DA INGAZEIRA";"FERNANDO HADDAD";"11674"
"AFOGADOS DA INGAZEIRA";"GERALDO ALCKMIN";"205"
"AFOGADOS DA INGAZEIRA";"GUILHERME BOULOS";"43"
"AFOGADOS DA INGAZEIRA";"HENRIQUE MEIRELLES";"109"
"AFOGADOS DA INGAZEIRA";"JAIR BOLSONARO";"3979"
"AFOGADOS DA INGAZEIRA";"JOÃO AMOÊDO";"180"
"AFOGADOS DA INGAZEIRA";"JOÃO GOULART FILHO";"3"
"AFOGADOS DA INGAZEIRA";"MARINA SILVA";"62"
"AFOGADOS DA INGAZEIRA";"NULO";"1775"
"AFOGADOS DA INGAZEIRA";"VERA";"8"
"AFRÂNIO";"ALVARO DIAS";"35"
"AFRÂNIO";"BRANCO";"301"
"AFRÂNIO";"CABO DACIOLO";"116"
"AFRÂNIO";"CIRO GOMES";"1421"
"AFRÂNIO";"EYMAEL";"4"
"AFRÂNIO";"FERNANDO HADDAD";"7271"
"AFRÂNIO";"GERALDO ALCKMIN";"116"
"AFRÂNIO";"GUILHERME BOULOS";"17"
"AFRÂNIO";"HENRIQUE MEIRELLES";"60"
"AFRÂNIO";"JAIR BOLSONARO";"1902"
"AFRÂNIO";"JOÃO AMOÊDO";"61"
"AFRÂNIO";"JOÃO GOULART FILHO";"2"
"AFRÂNIO";"MARINA SILVA";"201"
"AFRÂNIO";"NULO";"1366"
"AFRÂNIO";"VERA";"11"
"AGRESTINA";"ALVARO DIAS";"17"
"AGRESTINA";"BRANCO";"397"
"AGRESTINA";"CABO DACIOLO";"124"
"AGRESTINA";"CIRO GOMES";"2296"
"AGRESTINA";"EYMAEL";"2"
"AGRESTINA";"FERNANDO HADDAD";"7598"
"AGRESTINA";"GERALDO ALCKMIN";"181"
"AGRESTINA";"GUILHERME BOULOS";"43"
"AGRESTINA";"HENRIQUE MEIRELLES";"63"
"AGRESTINA";"JAIR BOLSONARO";"2280"
"AGRESTINA";"JOÃO AMOÊDO";"61"
"AGRESTINA";"MARINA SILVA";"69"
"AGRESTINA";"NULO";"1856"
"AGRESTINA";"VERA";"6"
"ALAGOINHA";"ALVARO DIAS";"8"
"ALAGOINHA";"BRANCO";"218"
"ALAGOINHA";"CABO DACIOLO";"58"
"ALAGOINHA";"CIRO GOMES";"1766"
"ALAGOINHA";"FERNANDO HADDAD";"5347"
"ALAGOINHA";"GERALDO ALCKMIN";"60"
"ALAGOINHA";"GUILHERME BOULOS";"28"
"ALAGOINHA";"HENRIQUE MEIRELLES";"62"
"ALAGOINHA";"JAIR BOLSONARO";"775"
"ALAGOINHA";"JOÃO AMOÊDO";"20"
"ALAGOINHA";"JOÃO GOULART FILHO";"2"
"ALAGOINHA";"MARINA SILVA";"13"
"ALAGOINHA";"NULO";"865"
"ALAGOINHA";"VERA";"2"
"ALIANÇA";"ALVARO DIAS";"32"
"ALIANÇA";"BRANCO";"606"
