"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AFONSO CLÁUDIO";"BRANCO";"391"
"AFONSO CLÁUDIO";"FERNANDO HADDAD";"6007"
"AFONSO CLÁUDIO";"JAIR BOLSONARO";"10484"
"AFONSO CLÁUDIO";"NULO";"1021"
"ALEGRE";"BRANCO";"402"
"ALEGRE";"FERNANDO HADDAD";"6621"
"ALEGRE";"JAIR BOLSONARO";"9243"
"ALEGRE";"NULO";"790"
"ALFREDO CHAVES";"BRANCO";"228"
"ALFREDO CHAVES";"FERNANDO HADDAD";"1835"
"ALFREDO CHAVES";"JAIR BOLSONARO";"6816"
"ALFREDO CHAVES";"NULO";"469"
"ALTO RIO NOVO";"BRANCO";"106"
"ALTO RIO NOVO";"FERNANDO HADDAD";"2315"
"ALTO RIO NOVO";"JAIR BOLSONARO";"1979"
"ALTO RIO NOVO";"NULO";"197"
"ANCHIETA";"BRANCO";"435"
"ANCHIETA";"FERNANDO HADDAD";"5813"
"ANCHIETA";"JAIR BOLSONARO";"10240"
"ANCHIETA";"NULO";"829"
"APIACÁ";"BRANCO";"91"
"APIACÁ";"FERNANDO HADDAD";"1897"
"APIACÁ";"JAIR BOLSONARO";"2243"
"APIACÁ";"NULO";"214"
"ARACRUZ";"BRANCO";"1129"
"ARACRUZ";"FERNANDO HADDAD";"18253"
"ARACRUZ";"JAIR BOLSONARO";"30832"
"ARACRUZ";"NULO";"2606"
"ATÍLIO VIVÁCQUA";"BRANCO";"145"
"ATÍLIO VIVÁCQUA";"FERNANDO HADDAD";"2762"
"ATÍLIO VIVÁCQUA";"JAIR BOLSONARO";"3733"
"ATÍLIO VIVÁCQUA";"NULO";"262"
"BAIXO GUANDU";"BRANCO";"364"
"BAIXO GUANDU";"FERNANDO HADDAD";"5739"
"BAIXO GUANDU";"JAIR BOLSONARO";"10313"
"BAIXO GUANDU";"NULO";"921"
"BARRA DE SÃO FRANCISCO";"BRANCO";"363"
"BARRA DE SÃO FRANCISCO";"FERNANDO HADDAD";"9975"
"BARRA DE SÃO FRANCISCO";"JAIR BOLSONARO";"12932"
"BARRA DE SÃO FRANCISCO";"NULO";"820"
"BOA ESPERANÇA";"BRANCO";"168"
"BOA ESPERANÇA";"FERNANDO HADDAD";"3897"
"BOA ESPERANÇA";"JAIR BOLSONARO";"3690"
"BOA ESPERANÇA";"NULO";"357"
"BOM JESUS DO NORTE";"BRANCO";"85"
"BOM JESUS DO NORTE";"FERNANDO HADDAD";"2065"
"BOM JESUS DO NORTE";"JAIR BOLSONARO";"2903"
"BOM JESUS DO NORTE";"NULO";"357"
"BREJETUBA";"BRANCO";"187"
"BREJETUBA";"FERNANDO HADDAD";"2725"
"BREJETUBA";"JAIR BOLSONARO";"3247"
"BREJETUBA";"NULO";"336"
"CACHOEIRO DE ITAPEMIRIM";"BRANCO";"3035"
"CACHOEIRO DE ITAPEMIRIM";"FERNANDO HADDAD";"24792"
"CACHOEIRO DE ITAPEMIRIM";"JAIR BOLSONARO";"75462"
"CACHOEIRO DE ITAPEMIRIM";"NULO";"3699"
"CARIACICA";"BRANCO";"5044"
"CARIACICA";"FERNANDO HADDAD";"76814"
"CARIACICA";"JAIR BOLSONARO";"117219"
"CARIACICA";"NULO";"9929"
"CASTELO";"BRANCO";"545"
"CASTELO";"FERNANDO HADDAD";"4124"
"CASTELO";"JAIR BOLSONARO";"16286"
"CASTELO";"NULO";"966"
"COLATINA";"BRANCO";"1449"
"COLATINA";"FERNANDO HADDAD";"17848"
"COLATINA";"JAIR BOLSONARO";"46700"
"COLATINA";"NULO";"3185"
"CONCEIÇÃO DA BARRA";"BRANCO";"329"
"CONCEIÇÃO DA BARRA";"FERNANDO HADDAD";"8355"
"CONCEIÇÃO DA BARRA";"JAIR BOLSONARO";"5405"
"CONCEIÇÃO DA BARRA";"NULO";"797"
"CONCEIÇÃO DO CASTELO";"BRANCO";"185"
"CONCEIÇÃO DO CASTELO";"FERNANDO HADDAD";"1539"
"CONCEIÇÃO DO CASTELO";"JAIR BOLSONARO";"4950"
"CONCEIÇÃO DO CASTELO";"NULO";"537"
"DIVINO DE SÃO LOURENÇO";"BRANCO";"125"
"DIVINO DE SÃO LOURENÇO";"FERNANDO HADDAD";"1015"
"DIVINO DE SÃO LOURENÇO";"JAIR BOLSONARO";"1685"
"DIVINO DE SÃO LOURENÇO";"NULO";"146"
"DOMINGOS MARTINS";"BRANCO";"601"
"DOMINGOS MARTINS";"FERNANDO HADDAD";"4831"
"DOMINGOS MARTINS";"JAIR BOLSONARO";"15930"
"DOMINGOS MARTINS";"NULO";"1115"
"DORES DO RIO PRETO";"BRANCO";"92"
"DORES DO RIO PRETO";"FERNANDO HADDAD";"1810"
"DORES DO RIO PRETO";"JAIR BOLSONARO";"2254"
"DORES DO RIO PRETO";"NULO";"235"
"ECOPORANGA";"BRANCO";"235"
"ECOPORANGA";"FERNANDO HADDAD";"6912"
"ECOPORANGA";"JAIR BOLSONARO";"5903"
"ECOPORANGA";"NULO";"492"
"FUNDÃO";"BRANCO";"245"
"FUNDÃO";"FERNANDO HADDAD";"4262"
"FUNDÃO";"JAIR BOLSONARO";"5768"
"FUNDÃO";"NULO";"547"
"GOVERNADOR LINDENBERG";"BRANCO";"104"
"GOVERNADOR LINDENBERG";"FERNANDO HADDAD";"2972"
"GOVERNADOR LINDENBERG";"JAIR BOLSONARO";"3174"
"GOVERNADOR LINDENBERG";"NULO";"327"
"GUARAPARI";"BRANCO";"1766"
"GUARAPARI";"FERNANDO HADDAD";"17993"
"GUARAPARI";"JAIR BOLSONARO";"46417"
"GUARAPARI";"NULO";"3584"
"GUAÇUÍ";"BRANCO";"370"
"GUAÇUÍ";"FERNANDO HADDAD";"4887"
"GUAÇUÍ";"JAIR BOLSONARO";"9516"
"GUAÇUÍ";"NULO";"702"
"IBATIBA";"BRANCO";"339"
"IBATIBA";"FERNANDO HADDAD";"4037"
"IBATIBA";"JAIR BOLSONARO";"8640"
"IBATIBA";"NULO";"765"
"IBIRAÇU";"BRANCO";"126"
"IBIRAÇU";"FERNANDO HADDAD";"2349"
"IBIRAÇU";"JAIR BOLSONARO";"4461"
"IBIRAÇU";"NULO";"462"
"IBITIRAMA";"BRANCO";"142"
"IBITIRAMA";"FERNANDO HADDAD";"1792"
"IBITIRAMA";"JAIR BOLSONARO";"3003"
"IBITIRAMA";"NULO";"267"
"ICONHA";"BRANCO";"227"
"ICONHA";"FERNANDO HADDAD";"2484"
"ICONHA";"JAIR BOLSONARO";"5571"
"ICONHA";"NULO";"586"
"IRUPI";"BRANCO";"235"
"IRUPI";"FERNANDO HADDAD";"2190"
"IRUPI";"JAIR BOLSONARO";"4799"
"IRUPI";"NULO";"319"
"ITAGUAÇU";"BRANCO";"176"
"ITAGUAÇU";"FERNANDO HADDAD";"3314"
"ITAGUAÇU";"JAIR BOLSONARO";"4708"
"ITAGUAÇU";"NULO";"489"
"ITAPEMIRIM";"BRANCO";"506"
