"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"CACHOEIRA DO ARARI";"JAIR BOLSONARO";"1908"
"CACHOEIRA DO ARARI";"NULO";"725"
"CACHOEIRA DO PIRIÁ";"BRANCO";"62"
"CACHOEIRA DO PIRIÁ";"FERNANDO HADDAD";"6460"
"CACHOEIRA DO PIRIÁ";"JAIR BOLSONARO";"1720"
"CACHOEIRA DO PIRIÁ";"NULO";"576"
"CAMETÁ";"BRANCO";"710"
"CAMETÁ";"FERNANDO HADDAD";"49947"
"CAMETÁ";"JAIR BOLSONARO";"15959"
"CAMETÁ";"NULO";"3370"
"CANAÃ DOS CARAJÁS";"BRANCO";"378"
"CANAÃ DOS CARAJÁS";"FERNANDO HADDAD";"9048"
"CANAÃ DOS CARAJÁS";"JAIR BOLSONARO";"14842"
"CANAÃ DOS CARAJÁS";"NULO";"1686"
"CAPANEMA";"BRANCO";"639"
"CAPANEMA";"FERNANDO HADDAD";"20189"
"CAPANEMA";"JAIR BOLSONARO";"15253"
"CAPANEMA";"NULO";"3208"
"CAPITÃO POÇO";"BRANCO";"351"
"CAPITÃO POÇO";"FERNANDO HADDAD";"17366"
"CAPITÃO POÇO";"JAIR BOLSONARO";"9979"
"CAPITÃO POÇO";"NULO";"2261"
"CASTANHAL";"BRANCO";"1575"
"CASTANHAL";"FERNANDO HADDAD";"42925"
"CASTANHAL";"JAIR BOLSONARO";"52067"
"CASTANHAL";"NULO";"9220"
"CHAVES";"BRANCO";"76"
"CHAVES";"FERNANDO HADDAD";"6408"
"CHAVES";"JAIR BOLSONARO";"1968"
"CHAVES";"NULO";"619"
"COLARES";"BRANCO";"98"
"COLARES";"FERNANDO HADDAD";"4871"
"COLARES";"JAIR BOLSONARO";"1480"
"COLARES";"NULO";"556"
"CONCEIÇÃO DO ARAGUAIA";"BRANCO";"326"
"CONCEIÇÃO DO ARAGUAIA";"FERNANDO HADDAD";"9945"
"CONCEIÇÃO DO ARAGUAIA";"JAIR BOLSONARO";"11724"
"CONCEIÇÃO DO ARAGUAIA";"NULO";"2030"
"CONCÓRDIA DO PARÁ";"BRANCO";"187"
"CONCÓRDIA DO PARÁ";"FERNANDO HADDAD";"9628"
"CONCÓRDIA DO PARÁ";"JAIR BOLSONARO";"5179"
"CONCÓRDIA DO PARÁ";"NULO";"986"
"CUMARU DO NORTE";"BRANCO";"33"
"CUMARU DO NORTE";"FERNANDO HADDAD";"1878"
"CUMARU DO NORTE";"JAIR BOLSONARO";"1724"
"CUMARU DO NORTE";"NULO";"262"
"CURIONÓPOLIS";"BRANCO";"139"
"CURIONÓPOLIS";"FERNANDO HADDAD";"5195"
"CURIONÓPOLIS";"JAIR BOLSONARO";"5406"
"CURIONÓPOLIS";"NULO";"696"
"CURRALINHO";"BRANCO";"74"
"CURRALINHO";"FERNANDO HADDAD";"11165"
"CURRALINHO";"JAIR BOLSONARO";"2076"
"CURRALINHO";"NULO";"862"
"CURUÁ";"BRANCO";"46"
"CURUÁ";"FERNANDO HADDAD";"5629"
"CURUÁ";"JAIR BOLSONARO";"1482"
"CURUÁ";"NULO";"340"
"CURUÇÁ";"BRANCO";"217"
"CURUÇÁ";"FERNANDO HADDAD";"15550"
"CURUÇÁ";"JAIR BOLSONARO";"5033"
"CURUÇÁ";"NULO";"1618"
"DOM ELISEU";"BRANCO";"284"
"DOM ELISEU";"FERNANDO HADDAD";"10573"
"DOM ELISEU";"JAIR BOLSONARO";"8200"
"DOM ELISEU";"NULO";"1267"
"ELDORADO DOS CARAJÁS";"BRANCO";"165"
"ELDORADO DOS CARAJÁS";"FERNANDO HADDAD";"6733"
"ELDORADO DOS CARAJÁS";"JAIR BOLSONARO";"4937"
"ELDORADO DOS CARAJÁS";"NULO";"958"
"FARO";"BRANCO";"28"
"FARO";"FERNANDO HADDAD";"3216"
"FARO";"JAIR BOLSONARO";"633"
"FARO";"NULO";"145"
"FLORESTA DO ARAGUAIA";"BRANCO";"78"
"FLORESTA DO ARAGUAIA";"FERNANDO HADDAD";"4799"
"FLORESTA DO ARAGUAIA";"JAIR BOLSONARO";"4363"
"FLORESTA DO ARAGUAIA";"NULO";"706"
"GARRAFÃO DO NORTE";"BRANCO";"169"
"GARRAFÃO DO NORTE";"FERNANDO HADDAD";"10084"
"GARRAFÃO DO NORTE";"JAIR BOLSONARO";"3557"
"GARRAFÃO DO NORTE";"NULO";"1144"
"GOIANÉSIA DO PARÁ";"BRANCO";"172"
"GOIANÉSIA DO PARÁ";"FERNANDO HADDAD";"8242"
"GOIANÉSIA DO PARÁ";"JAIR BOLSONARO";"4648"
"GOIANÉSIA DO PARÁ";"NULO";"874"
"GURUPÁ";"BRANCO";"76"
"GURUPÁ";"FERNANDO HADDAD";"9551"
"GURUPÁ";"JAIR BOLSONARO";"2771"
"GURUPÁ";"NULO";"527"
"IGARAPÉ-AÇU";"BRANCO";"315"
"IGARAPÉ-AÇU";"FERNANDO HADDAD";"14992"
"IGARAPÉ-AÇU";"JAIR BOLSONARO";"5649"
"IGARAPÉ-AÇU";"NULO";"1956"
"IGARAPÉ-MIRI";"BRANCO";"504"
"IGARAPÉ-MIRI";"FERNANDO HADDAD";"21804"
"IGARAPÉ-MIRI";"JAIR BOLSONARO";"9576"
"IGARAPÉ-MIRI";"NULO";"2244"
"INHANGAPI";"BRANCO";"78"
"INHANGAPI";"FERNANDO HADDAD";"4020"
"INHANGAPI";"JAIR BOLSONARO";"2369"
"INHANGAPI";"NULO";"662"
"IPIXUNA DO PARÁ";"BRANCO";"164"
"IPIXUNA DO PARÁ";"FERNANDO HADDAD";"8214"
"IPIXUNA DO PARÁ";"JAIR BOLSONARO";"3962"
"IPIXUNA DO PARÁ";"NULO";"924"
"IRITUIA";"BRANCO";"206"
"IRITUIA";"FERNANDO HADDAD";"12956"
"IRITUIA";"JAIR BOLSONARO";"4031"
"IRITUIA";"NULO";"1209"
"ITAITUBA";"BRANCO";"727"
"ITAITUBA";"FERNANDO HADDAD";"19715"
"ITAITUBA";"JAIR BOLSONARO";"24784"
"ITAITUBA";"NULO";"2818"
"ITUPIRANGA";"BRANCO";"190"
"ITUPIRANGA";"FERNANDO HADDAD";"12266"
"ITUPIRANGA";"JAIR BOLSONARO";"6785"
"ITUPIRANGA";"NULO";"1360"
"JACAREACANGA";"BRANCO";"50"
"JACAREACANGA";"FERNANDO HADDAD";"4370"
"JACAREACANGA";"JAIR BOLSONARO";"1419"
"JACAREACANGA";"NULO";"418"
"JACUNDÁ";"BRANCO";"268"
"JACUNDÁ";"FERNANDO HADDAD";"12043"
"JACUNDÁ";"JAIR BOLSONARO";"8318"
"JACUNDÁ";"NULO";"1665"
"JURUTI";"BRANCO";"188"
"JURUTI";"FERNANDO HADDAD";"13294"
"JURUTI";"JAIR BOLSONARO";"8755"
"JURUTI";"NULO";"921"
"LIMOEIRO DO AJURU";"BRANCO";"187"
"LIMOEIRO DO AJURU";"FERNANDO HADDAD";"10679"
"LIMOEIRO DO AJURU";"JAIR BOLSONARO";"3381"
"LIMOEIRO DO AJURU";"NULO";"673"
"MAGALHÃES BARATA";"BRANCO";"59"
"MAGALHÃES BARATA";"FERNANDO HADDAD";"3562"
"MAGALHÃES BARATA";"JAIR BOLSONARO";"1552"
"MAGALHÃES BARATA";"NULO";"332"
"MARABÁ";"BRANCO";"1782"
"MARABÁ";"FERNANDO HADDAD";"48278"
"MARABÁ";"JAIR BOLSONARO";"61220"
"MARABÁ";"NULO";"8936"
"MARACANÃ";"BRANCO";"190"
"MARACANÃ";"FERNANDO HADDAD";"12021"
"MARACANÃ";"JAIR BOLSONARO";"5165"
"MARACANÃ";"NULO";"1154"
"MARAPANIM";"BRANCO";"145"
"MARAPANIM";"FERNANDO HADDAD";"10105"
"MARAPANIM";"JAIR BOLSONARO";"4943"
"MARAPANIM";"NULO";"1154"
"MARITUBA";"BRANCO";"1040"
"MARITUBA";"FERNANDO HADDAD";"30049"
"MARITUBA";"JAIR BOLSONARO";"25234"
"MARITUBA";"NULO";"5042"
"MEDICILÂNDIA";"BRANCO";"257"
"MEDICILÂNDIA";"FERNANDO HADDAD";"4329"
"MEDICILÂNDIA";"JAIR BOLSONARO";"7085"
"MEDICILÂNDIA";"NULO";"1019"
"MELGAÇO";"BRANCO";"67"
"MELGAÇO";"FERNANDO HADDAD";"6115"
"MELGAÇO";"JAIR BOLSONARO";"1970"
"MELGAÇO";"NULO";"593"
"MOCAJUBA";"BRANCO";"184"
"MOCAJUBA";"FERNANDO HADDAD";"12928"
"MOCAJUBA";"JAIR BOLSONARO";"3847"
"MOCAJUBA";"NULO";"895"
"MOJU";"BRANCO";"347"
"MOJU";"FERNANDO HADDAD";"26114"
"MOJU";"JAIR BOLSONARO";"8296"
"MOJU";"NULO";"2333"
"MOJUÍ DOS CAMPOS";"BRANCO";"173"
"MOJUÍ DOS CAMPOS";"FERNANDO HADDAD";"5744"
"MOJUÍ DOS CAMPOS";"JAIR BOLSONARO";"7192"
"MOJUÍ DOS CAMPOS";"NULO";"1029"
"MONTE ALEGRE";"BRANCO";"324"
"MONTE ALEGRE";"FERNANDO HADDAD";"15297"
"MONTE ALEGRE";"JAIR BOLSONARO";"16203"
"MONTE ALEGRE";"NULO";"2065"
"MUANÁ";"BRANCO";"162"
"MUANÁ";"FERNANDO HADDAD";"13130"
"MUANÁ";"JAIR BOLSONARO";"3433"
"MUANÁ";"NULO";"1011"
"MÃE DO RIO";"BRANCO";"200"
"MÃE DO RIO";"FERNANDO HADDAD";"8853"
"MÃE DO RIO";"JAIR BOLSONARO";"7101"
"MÃE DO RIO";"NULO";"1301"
"NOVA ESPERANÇA DO PIRIÁ";"BRANCO";"129"
"NOVA ESPERANÇA DO PIRIÁ";"FERNANDO HADDAD";"5574"
"NOVA ESPERANÇA DO PIRIÁ";"JAIR BOLSONARO";"3639"
"NOVA ESPERANÇA DO PIRIÁ";"NULO";"678"
"NOVA IPIXUNA";"BRANCO";"90"
"NOVA IPIXUNA";"FERNANDO HADDAD";"3645"
"NOVA IPIXUNA";"JAIR BOLSONARO";"3221"
"NOVA IPIXUNA";"NULO";"648"
"NOVA TIMBOTEUA";"BRANCO";"118"
"NOVA TIMBOTEUA";"FERNANDO HADDAD";"5548"
"NOVA TIMBOTEUA";"JAIR BOLSONARO";"2064"
"NOVA TIMBOTEUA";"NULO";"658"
"NOVO PROGRESSO";"BRANCO";"145"
"NOVO PROGRESSO";"FERNANDO HADDAD";"2638"
"NOVO PROGRESSO";"JAIR BOLSONARO";"9454"
"NOVO PROGRESSO";"NULO";"545"
"NOVO REPARTIMENTO";"BRANCO";"302"
"NOVO REPARTIMENTO";"FERNANDO HADDAD";"12573"
"NOVO REPARTIMENTO";"JAIR BOLSONARO";"11506"
"NOVO REPARTIMENTO";"NULO";"1799"
"OEIRAS DO PARÁ";"BRANCO";"96"
"OEIRAS DO PARÁ";"FERNANDO HADDAD";"11875"
"OEIRAS DO PARÁ";"JAIR BOLSONARO";"2804"
"OEIRAS DO PARÁ";"NULO";"846"
"ORIXIMINÁ";"BRANCO";"323"
"ORIXIMINÁ";"FERNANDO HADDAD";"16020"
"ORIXIMINÁ";"JAIR BOLSONARO";"11263"
"ORIXIMINÁ";"NULO";"1577"
"OURILÂNDIA DO NORTE";"BRANCO";"140"
"OURILÂNDIA DO NORTE";"FERNANDO HADDAD";"5816"
"OURILÂNDIA DO NORTE";"JAIR BOLSONARO";"7299"
"OURILÂNDIA DO NORTE";"NULO";"915"
"OURÉM";"BRANCO";"122"
"OURÉM";"FERNANDO HADDAD";"7541"
"OURÉM";"JAIR BOLSONARO";"2637"
"OURÉM";"NULO";"794"
"PACAJÁ";"BRANCO";"230"
"PACAJÁ";"FERNANDO HADDAD";"8037"
"PACAJÁ";"JAIR BOLSONARO";"7460"
"PACAJÁ";"NULO";"1342"
"PALESTINA DO PARÁ";"BRANCO";"40"
"PALESTINA DO PARÁ";"FERNANDO HADDAD";"2385"
"PALESTINA DO PARÁ";"JAIR BOLSONARO";"1485"
"PALESTINA DO PARÁ";"NULO";"316"
"PARAGOMINAS";"BRANCO";"634"
"PARAGOMINAS";"FERNANDO HADDAD";"19464"
"PARAGOMINAS";"JAIR BOLSONARO";"27031"
"PARAGOMINAS";"NULO";"3625"
"PARAUAPEBAS";"BRANCO";"1715"
"PARAUAPEBAS";"FERNANDO HADDAD";"40410"
"PARAUAPEBAS";"JAIR BOLSONARO";"64650"
"PARAUAPEBAS";"NULO";"8224"
"PAU D'ARCO";"BRANCO";"52"
"PAU D'ARCO";"FERNANDO HADDAD";"2046"
"PAU D'ARCO";"JAIR BOLSONARO";"2033"
"PAU D'ARCO";"NULO";"226"
"PEIXE-BOI";"BRANCO";"54"
"PEIXE-BOI";"FERNANDO HADDAD";"3890"
"PEIXE-BOI";"JAIR BOLSONARO";"1851"
"PEIXE-BOI";"NULO";"458"
"PIÇARRA";"BRANCO";"68"
"PIÇARRA";"FERNANDO HADDAD";"2749"
"PIÇARRA";"JAIR BOLSONARO";"2621"
"PIÇARRA";"NULO";"364"
"PLACAS";"BRANCO";"155"
"PLACAS";"FERNANDO HADDAD";"3478"
"PLACAS";"JAIR BOLSONARO";"3809"
"PLACAS";"NULO";"558"
"PONTA DE PEDRAS";"BRANCO";"169"
"PONTA DE PEDRAS";"FERNANDO HADDAD";"10879"
"PONTA DE PEDRAS";"JAIR BOLSONARO";"2982"
"PONTA DE PEDRAS";"NULO";"1024"
"PORTEL";"BRANCO";"202"
"PORTEL";"FERNANDO HADDAD";"13016"
"PORTEL";"JAIR BOLSONARO";"5388"
"PORTEL";"NULO";"1503"
"PORTO DE MOZ";"BRANCO";"77"
"PORTO DE MOZ";"FERNANDO HADDAD";"8813"
"PORTO DE MOZ";"JAIR BOLSONARO";"3577"
"PORTO DE MOZ";"NULO";"614"
"PRAINHA";"BRANCO";"155"
"PRAINHA";"FERNANDO HADDAD";"9806"
"PRAINHA";"JAIR BOLSONARO";"5641"
"PRAINHA";"NULO";"783"
"PRIMAVERA";"BRANCO";"57"
"PRIMAVERA";"FERNANDO HADDAD";"4731"
"PRIMAVERA";"JAIR BOLSONARO";"2010"
"PRIMAVERA";"NULO";"637"
"QUATIPURU";"BRANCO";"76"
"QUATIPURU";"FERNANDO HADDAD";"4447"
"QUATIPURU";"JAIR BOLSONARO";"1553"
"QUATIPURU";"NULO";"437"
"REDENÇÃO";"BRANCO";"586"
"REDENÇÃO";"FERNANDO HADDAD";"12661"
"REDENÇÃO";"JAIR BOLSONARO";"24929"
"REDENÇÃO";"NULO";"2425"
"RIO MARIA";"BRANCO";"119"
"RIO MARIA";"FERNANDO HADDAD";"3877"
"RIO MARIA";"JAIR BOLSONARO";"5007"
"RIO MARIA";"NULO";"690"
"RONDON DO PARÁ";"BRANCO";"197"
"RONDON DO PARÁ";"FERNANDO HADDAD";"8530"
"RONDON DO PARÁ";"JAIR BOLSONARO";"9123"
"RONDON DO PARÁ";"NULO";"1285"
"RURÓPOLIS";"BRANCO";"197"
"RURÓPOLIS";"FERNANDO HADDAD";"5511"
"RURÓPOLIS";"JAIR BOLSONARO";"5564"
"RURÓPOLIS";"NULO";"789"
"SALINÓPOLIS";"BRANCO";"339"
"SALINÓPOLIS";"FERNANDO HADDAD";"14318"
"SALINÓPOLIS";"JAIR BOLSONARO";"7897"
"SALINÓPOLIS";"NULO";"1695"
"SALVATERRA";"BRANCO";"181"
"SALVATERRA";"FERNANDO HADDAD";"8757"
"SALVATERRA";"JAIR BOLSONARO";"2955"
"SALVATERRA";"NULO";"988"
"SANTA BÁRBARA DO PARÁ";"BRANCO";"219"
"SANTA BÁRBARA DO PARÁ";"FERNANDO HADDAD";"7364"
"SANTA BÁRBARA DO PARÁ";"JAIR BOLSONARO";"5175"
"SANTA BÁRBARA DO PARÁ";"NULO";"1177"
"SANTA CRUZ DO ARARI";"BRANCO";"30"
"SANTA CRUZ DO ARARI";"FERNANDO HADDAD";"2590"
"SANTA CRUZ DO ARARI";"JAIR BOLSONARO";"821"
"SANTA CRUZ DO ARARI";"NULO";"252"
"SANTA ISABEL DO PARÁ";"BRANCO";"573"
"SANTA ISABEL DO PARÁ";"FERNANDO HADDAD";"17253"
"SANTA ISABEL DO PARÁ";"JAIR BOLSONARO";"14312"
"SANTA ISABEL DO PARÁ";"NULO";"2766"
"SANTA LUZIA DO PARÁ";"BRANCO";"127"
"SANTA LUZIA DO PARÁ";"FERNANDO HADDAD";"7632"
"SANTA LUZIA DO PARÁ";"JAIR BOLSONARO";"2684"
"SANTA LUZIA DO PARÁ";"NULO";"788"
"SANTA MARIA DAS BARREIRAS";"BRANCO";"74"
"SANTA MARIA DAS BARREIRAS";"FERNANDO HADDAD";"3411"
"SANTA MARIA DAS BARREIRAS";"JAIR BOLSONARO";"4427"
"SANTA MARIA DAS BARREIRAS";"NULO";"565"
"SANTA MARIA DO PARÁ";"BRANCO";"248"
"SANTA MARIA DO PARÁ";"FERNANDO HADDAD";"8299"
"SANTA MARIA DO PARÁ";"JAIR BOLSONARO";"6395"
"SANTA MARIA DO PARÁ";"NULO";"1314"
"SANTANA DO ARAGUAIA";"BRANCO";"155"
"SANTANA DO ARAGUAIA";"FERNANDO HADDAD";"5241"
"SANTANA DO ARAGUAIA";"JAIR BOLSONARO";"7561"
"SANTANA DO ARAGUAIA";"NULO";"959"
"SANTARÉM";"BRANCO";"2560"
"SANTARÉM";"FERNANDO HADDAD";"70119"
"SANTARÉM";"JAIR BOLSONARO";"90577"
"SANTARÉM";"NULO";"10943"
"SANTARÉM NOVO";"BRANCO";"47"
"SANTARÉM NOVO";"FERNANDO HADDAD";"3570"
"SANTARÉM NOVO";"JAIR BOLSONARO";"830"
"SANTARÉM NOVO";"NULO";"248"
"SANTO ANTÔNIO DO TAUÁ";"BRANCO";"219"
"SANTO ANTÔNIO DO TAUÁ";"FERNANDO HADDAD";"11076"
"SANTO ANTÔNIO DO TAUÁ";"JAIR BOLSONARO";"5010"
"SANTO ANTÔNIO DO TAUÁ";"NULO";"1153"
"SAPUCAIA";"BRANCO";"38"
"SAPUCAIA";"FERNANDO HADDAD";"1555"
"SAPUCAIA";"JAIR BOLSONARO";"1310"
"SAPUCAIA";"NULO";"207"
"SENADOR JOSÉ PORFÍRIO";"BRANCO";"87"
"SENADOR JOSÉ PORFÍRIO";"FERNANDO HADDAD";"4577"
"SENADOR JOSÉ PORFÍRIO";"JAIR BOLSONARO";"2329"
"SENADOR JOSÉ PORFÍRIO";"NULO";"557"
"SOURE";"BRANCO";"155"
"SOURE";"FERNANDO HADDAD";"9682"
"SOURE";"JAIR BOLSONARO";"3137"
"SOURE";"NULO";"892"
"SÃO CAETANO DE ODIVELAS";"BRANCO";"146"
"SÃO CAETANO DE ODIVELAS";"FERNANDO HADDAD";"6784"
"SÃO CAETANO DE ODIVELAS";"JAIR BOLSONARO";"2556"
"SÃO CAETANO DE ODIVELAS";"NULO";"670"
"SÃO DOMINGOS DO ARAGUAIA";"BRANCO";"119"
"SÃO DOMINGOS DO ARAGUAIA";"FERNANDO HADDAD";"5976"
"SÃO DOMINGOS DO ARAGUAIA";"JAIR BOLSONARO";"3701"
"SÃO DOMINGOS DO ARAGUAIA";"NULO";"784"
"SÃO DOMINGOS DO CAPIM";"BRANCO";"214"
"SÃO DOMINGOS DO CAPIM";"FERNANDO HADDAD";"11473"
"SÃO DOMINGOS DO CAPIM";"JAIR BOLSONARO";"3872"
"SÃO DOMINGOS DO CAPIM";"NULO";"1338"
"SÃO FRANCISCO DO PARÁ";"BRANCO";"119"
"SÃO FRANCISCO DO PARÁ";"FERNANDO HADDAD";"6328"
"SÃO FRANCISCO DO PARÁ";"JAIR BOLSONARO";"3646"
"SÃO FRANCISCO DO PARÁ";"NULO";"930"
"SÃO FÉLIX DO XINGU";"BRANCO";"255"
"SÃO FÉLIX DO XINGU";"FERNANDO HADDAD";"8727"
"SÃO FÉLIX DO XINGU";"JAIR BOLSONARO";"13133"
"SÃO FÉLIX DO XINGU";"NULO";"1572"
"SÃO GERALDO DO ARAGUAIA";"BRANCO";"152"
"SÃO GERALDO DO ARAGUAIA";"FERNANDO HADDAD";"6276"
"SÃO GERALDO DO ARAGUAIA";"JAIR BOLSONARO";"5519"
"SÃO GERALDO DO ARAGUAIA";"NULO";"1025"
"SÃO JOÃO DA PONTA";"BRANCO";"36"
"SÃO JOÃO DA PONTA";"FERNANDO HADDAD";"2776"
"SÃO JOÃO DA PONTA";"JAIR BOLSONARO";"1094"
"SÃO JOÃO DA PONTA";"NULO";"335"
"SÃO JOÃO DE PIRABAS";"BRANCO";"131"
"SÃO JOÃO DE PIRABAS";"FERNANDO HADDAD";"7397"
"SÃO JOÃO DE PIRABAS";"JAIR BOLSONARO";"3227"
"SÃO JOÃO DE PIRABAS";"NULO";"886"
"SÃO JOÃO DO ARAGUAIA";"BRANCO";"78"
"SÃO JOÃO DO ARAGUAIA";"FERNANDO HADDAD";"4372"
"SÃO JOÃO DO ARAGUAIA";"JAIR BOLSONARO";"2376"
"SÃO JOÃO DO ARAGUAIA";"NULO";"552"
"SÃO MIGUEL DO GUAMÁ";"BRANCO";"376"
"SÃO MIGUEL DO GUAMÁ";"FERNANDO HADDAD";"16700"
"SÃO MIGUEL DO GUAMÁ";"JAIR BOLSONARO";"8788"
"SÃO MIGUEL DO GUAMÁ";"NULO";"2018"
"SÃO SEBASTIÃO DA BOA VISTA";"BRANCO";"126"
"SÃO SEBASTIÃO DA BOA VISTA";"FERNANDO HADDAD";"10358"
"SÃO SEBASTIÃO DA BOA VISTA";"JAIR BOLSONARO";"2813"
"SÃO SEBASTIÃO DA BOA VISTA";"NULO";"766"
"TAILÂNDIA";"BRANCO";"384"
"TAILÂNDIA";"FERNANDO HADDAD";"16910"
"TAILÂNDIA";"JAIR BOLSONARO";"13392"
"TAILÂNDIA";"NULO";"2178"
"TERRA ALTA";"BRANCO";"110"
"TERRA ALTA";"FERNANDO HADDAD";"4726"
"TERRA ALTA";"JAIR BOLSONARO";"2241"
"TERRA ALTA";"NULO";"572"
"TERRA SANTA";"BRANCO";"104"
"TERRA SANTA";"FERNANDO HADDAD";"5303"
"TERRA SANTA";"JAIR BOLSONARO";"3753"
"TERRA SANTA";"NULO";"354"
