"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ANGRA DOS REIS";"ALVARO DIAS";"349"
"ANGRA DOS REIS";"BRANCO";"2470"
"ANGRA DOS REIS";"CABO DACIOLO";"1976"
"ANGRA DOS REIS";"CIRO GOMES";"8696"
"ANGRA DOS REIS";"EYMAEL";"32"
"ANGRA DOS REIS";"FERNANDO HADDAD";"13204"
"ANGRA DOS REIS";"GERALDO ALCKMIN";"1909"
"ANGRA DOS REIS";"GUILHERME BOULOS";"380"
"ANGRA DOS REIS";"HENRIQUE MEIRELLES";"565"
"ANGRA DOS REIS";"JAIR BOLSONARO";"59499"
"ANGRA DOS REIS";"JOÃO AMOÊDO";"998"
"ANGRA DOS REIS";"JOÃO GOULART FILHO";"12"
"ANGRA DOS REIS";"MARINA SILVA";"662"
"ANGRA DOS REIS";"NULO";"5764"
"ANGRA DOS REIS";"VERA";"34"
"APERIBÉ";"ALVARO DIAS";"34"
"APERIBÉ";"BRANCO";"127"
"APERIBÉ";"CABO DACIOLO";"79"
"APERIBÉ";"CIRO GOMES";"561"
"APERIBÉ";"EYMAEL";"5"
"APERIBÉ";"FERNANDO HADDAD";"1129"
"APERIBÉ";"GERALDO ALCKMIN";"261"
"APERIBÉ";"GUILHERME BOULOS";"11"
"APERIBÉ";"HENRIQUE MEIRELLES";"68"
"APERIBÉ";"JAIR BOLSONARO";"4366"
"APERIBÉ";"JOÃO AMOÊDO";"96"
"APERIBÉ";"JOÃO GOULART FILHO";"3"
"APERIBÉ";"MARINA SILVA";"61"
"APERIBÉ";"NULO";"472"
"APERIBÉ";"VERA";"6"
"ARARUAMA";"ALVARO DIAS";"381"
"ARARUAMA";"BRANCO";"2042"
"ARARUAMA";"CABO DACIOLO";"1389"
"ARARUAMA";"CIRO GOMES";"6866"
"ARARUAMA";"EYMAEL";"31"
"ARARUAMA";"FERNANDO HADDAD";"7411"
"ARARUAMA";"GERALDO ALCKMIN";"1888"
"ARARUAMA";"GUILHERME BOULOS";"294"
"ARARUAMA";"HENRIQUE MEIRELLES";"598"
"ARARUAMA";"JAIR BOLSONARO";"44108"
"ARARUAMA";"JOÃO AMOÊDO";"540"
"ARARUAMA";"JOÃO GOULART FILHO";"8"
"ARARUAMA";"MARINA SILVA";"934"
"ARARUAMA";"NULO";"5074"
"ARARUAMA";"VERA";"33"
"AREAL";"ALVARO DIAS";"65"
"AREAL";"BRANCO";"206"
"AREAL";"CABO DACIOLO";"104"
"AREAL";"CIRO GOMES";"945"
"AREAL";"EYMAEL";"4"
"AREAL";"FERNANDO HADDAD";"1111"
"AREAL";"GERALDO ALCKMIN";"470"
"AREAL";"GUILHERME BOULOS";"41"
"AREAL";"HENRIQUE MEIRELLES";"99"
"AREAL";"JAIR BOLSONARO";"3816"
"AREAL";"JOÃO AMOÊDO";"136"
"AREAL";"JOÃO GOULART FILHO";"3"
"AREAL";"MARINA SILVA";"123"
"AREAL";"NULO";"574"
"AREAL";"VERA";"4"
"ARMAÇÃO DOS BÚZIOS";"ALVARO DIAS";"100"
