"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ALTO ALEGRE";"ALVARO DIAS";"34"
"ALTO ALEGRE";"BRANCO";"117"
"ALTO ALEGRE";"CABO DACIOLO";"56"
"ALTO ALEGRE";"CIRO GOMES";"389"
"ALTO ALEGRE";"EYMAEL";"7"
"ALTO ALEGRE";"FERNANDO HADDAD";"2322"
"ALTO ALEGRE";"GERALDO ALCKMIN";"769"
"ALTO ALEGRE";"GUILHERME BOULOS";"68"
"ALTO ALEGRE";"HENRIQUE MEIRELLES";"89"
"ALTO ALEGRE";"JAIR BOLSONARO";"4358"
"ALTO ALEGRE";"JOÃO AMOÊDO";"27"
"ALTO ALEGRE";"MARINA SILVA";"113"
"ALTO ALEGRE";"NULO";"288"
"ALTO ALEGRE";"VERA";"3"
"AMAJARI";"ALVARO DIAS";"22"
"AMAJARI";"BRANCO";"40"
"AMAJARI";"CABO DACIOLO";"40"
"AMAJARI";"CIRO GOMES";"237"
"AMAJARI";"EYMAEL";"2"
"AMAJARI";"FERNANDO HADDAD";"1258"
"AMAJARI";"GERALDO ALCKMIN";"552"
"AMAJARI";"GUILHERME BOULOS";"85"
"AMAJARI";"HENRIQUE MEIRELLES";"66"
"AMAJARI";"JAIR BOLSONARO";"2610"
"AMAJARI";"JOÃO AMOÊDO";"27"
"AMAJARI";"JOÃO GOULART FILHO";"3"
"AMAJARI";"MARINA SILVA";"181"
"AMAJARI";"NULO";"149"
"AMAJARI";"VERA";"3"
"BOA VISTA";"ALVARO DIAS";"1075"
"BOA VISTA";"BRANCO";"1877"
"BOA VISTA";"CABO DACIOLO";"2167"
"BOA VISTA";"CIRO GOMES";"10843"
"BOA VISTA";"EYMAEL";"85"
"BOA VISTA";"FERNANDO HADDAD";"18767"
"BOA VISTA";"GERALDO ALCKMIN";"10981"
"BOA VISTA";"GUILHERME BOULOS";"1780"
"BOA VISTA";"HENRIQUE MEIRELLES";"2399"
"BOA VISTA";"JAIR BOLSONARO";"123848"
"BOA VISTA";"JOÃO AMOÊDO";"3831"
"BOA VISTA";"JOÃO GOULART FILHO";"47"
"BOA VISTA";"MARINA SILVA";"2743"
"BOA VISTA";"NULO";"4220"
"BOA VISTA";"VERA";"104"
"BONFIM";"ALVARO DIAS";"35"
"BONFIM";"BRANCO";"49"
"BONFIM";"CABO DACIOLO";"73"
"BONFIM";"CIRO GOMES";"271"
"BONFIM";"EYMAEL";"3"
"BONFIM";"FERNANDO HADDAD";"1958"
"BONFIM";"GERALDO ALCKMIN";"748"
"BONFIM";"GUILHERME BOULOS";"45"
"BONFIM";"HENRIQUE MEIRELLES";"69"
"BONFIM";"JAIR BOLSONARO";"3746"
"BONFIM";"JOÃO AMOÊDO";"59"
"BONFIM";"JOÃO GOULART FILHO";"1"
"BONFIM";"MARINA SILVA";"324"
"BONFIM";"NULO";"225"
"BONFIM";"VERA";"1"
"CANTÁ";"ALVARO DIAS";"47"
"CANTÁ";"BRANCO";"89"
"CANTÁ";"CABO DACIOLO";"73"
"CANTÁ";"CIRO GOMES";"441"
"CANTÁ";"EYMAEL";"5"
"CANTÁ";"FERNANDO HADDAD";"2541"
"CANTÁ";"GERALDO ALCKMIN";"1238"
"CANTÁ";"GUILHERME BOULOS";"59"
"CANTÁ";"HENRIQUE MEIRELLES";"172"
"CANTÁ";"JAIR BOLSONARO";"4786"
"CANTÁ";"JOÃO AMOÊDO";"43"
"CANTÁ";"JOÃO GOULART FILHO";"6"
"CANTÁ";"MARINA SILVA";"97"
"CANTÁ";"NULO";"293"
"CANTÁ";"VERA";"6"
"CARACARAÍ";"ALVARO DIAS";"57"
"CARACARAÍ";"BRANCO";"92"
"CARACARAÍ";"CABO DACIOLO";"94"
"CARACARAÍ";"CIRO GOMES";"444"
"CARACARAÍ";"FERNANDO HADDAD";"2874"
"CARACARAÍ";"GERALDO ALCKMIN";"778"
"CARACARAÍ";"GUILHERME BOULOS";"61"
"CARACARAÍ";"HENRIQUE MEIRELLES";"115"
"CARACARAÍ";"JAIR BOLSONARO";"5881"
"CARACARAÍ";"JOÃO AMOÊDO";"75"
"CARACARAÍ";"MARINA SILVA";"68"
"CARACARAÍ";"NULO";"315"
"CARACARAÍ";"VERA";"4"
"CAROEBE";"ALVARO DIAS";"30"
"CAROEBE";"BRANCO";"43"
"CAROEBE";"CABO DACIOLO";"47"
"CAROEBE";"CIRO GOMES";"201"
"CAROEBE";"EYMAEL";"2"
"CAROEBE";"FERNANDO HADDAD";"1250"
"CAROEBE";"GERALDO ALCKMIN";"240"
"CAROEBE";"GUILHERME BOULOS";"15"
"CAROEBE";"HENRIQUE MEIRELLES";"50"
"CAROEBE";"JAIR BOLSONARO";"3019"
"CAROEBE";"JOÃO AMOÊDO";"6"
"CAROEBE";"MARINA SILVA";"15"
"CAROEBE";"NULO";"190"
"CAROEBE";"VERA";"3"
"IRACEMA";"ALVARO DIAS";"13"
"IRACEMA";"BRANCO";"42"
"IRACEMA";"CABO DACIOLO";"28"
"IRACEMA";"CIRO GOMES";"137"
"IRACEMA";"EYMAEL";"3"
"IRACEMA";"FERNANDO HADDAD";"1291"
"IRACEMA";"GERALDO ALCKMIN";"342"
"IRACEMA";"GUILHERME BOULOS";"41"
"IRACEMA";"HENRIQUE MEIRELLES";"48"
"IRACEMA";"JAIR BOLSONARO";"2293"
"IRACEMA";"JOÃO AMOÊDO";"14"
"IRACEMA";"JOÃO GOULART FILHO";"2"
"IRACEMA";"MARINA SILVA";"25"
"IRACEMA";"NULO";"175"
"IRACEMA";"VERA";"4"
"MUCAJAÍ";"ALVARO DIAS";"42"
"MUCAJAÍ";"BRANCO";"91"
"MUCAJAÍ";"CABO DACIOLO";"84"
"MUCAJAÍ";"CIRO GOMES";"402"
"MUCAJAÍ";"EYMAEL";"4"
"MUCAJAÍ";"FERNANDO HADDAD";"2265"
"MUCAJAÍ";"GERALDO ALCKMIN";"673"
"MUCAJAÍ";"GUILHERME BOULOS";"52"
"MUCAJAÍ";"HENRIQUE MEIRELLES";"106"
"MUCAJAÍ";"JAIR BOLSONARO";"5540"
"MUCAJAÍ";"JOÃO AMOÊDO";"50"
"MUCAJAÍ";"JOÃO GOULART FILHO";"1"
"MUCAJAÍ";"MARINA SILVA";"67"
"MUCAJAÍ";"NULO";"372"
"MUCAJAÍ";"VERA";"5"
"NORMANDIA";"ALVARO DIAS";"8"
"NORMANDIA";"BRANCO";"28"
"NORMANDIA";"CABO DACIOLO";"31"
"NORMANDIA";"CIRO GOMES";"124"
"NORMANDIA";"EYMAEL";"1"
"NORMANDIA";"FERNANDO HADDAD";"3227"
"NORMANDIA";"GERALDO ALCKMIN";"516"
"NORMANDIA";"GUILHERME BOULOS";"23"
"NORMANDIA";"HENRIQUE MEIRELLES";"40"
"NORMANDIA";"JAIR BOLSONARO";"1698"
"NORMANDIA";"JOÃO AMOÊDO";"30"
"NORMANDIA";"JOÃO GOULART FILHO";"1"
"NORMANDIA";"MARINA SILVA";"91"
"NORMANDIA";"NULO";"107"
"NORMANDIA";"VERA";"1"
"PACARAIMA";"ALVARO DIAS";"29"
"PACARAIMA";"BRANCO";"55"
"PACARAIMA";"CABO DACIOLO";"22"
"PACARAIMA";"CIRO GOMES";"248"
"PACARAIMA";"EYMAEL";"2"
"PACARAIMA";"FERNANDO HADDAD";"2340"
"PACARAIMA";"GERALDO ALCKMIN";"738"
"PACARAIMA";"GUILHERME BOULOS";"86"
"PACARAIMA";"HENRIQUE MEIRELLES";"49"
"PACARAIMA";"JAIR BOLSONARO";"2739"
"PACARAIMA";"JOÃO AMOÊDO";"39"
"PACARAIMA";"JOÃO GOULART FILHO";"3"
"PACARAIMA";"MARINA SILVA";"148"
"PACARAIMA";"NULO";"184"
"PACARAIMA";"VERA";"1"
