"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"AMAPÁ";"ALVARO DIAS";"2"
"AMAPÁ";"BRANCO";"33"
"AMAPÁ";"CABO DACIOLO";"68"
"AMAPÁ";"CIRO GOMES";"401"
"AMAPÁ";"EYMAEL";"2"
"AMAPÁ";"FERNANDO HADDAD";"2519"
"AMAPÁ";"GERALDO ALCKMIN";"147"
"AMAPÁ";"GUILHERME BOULOS";"39"
"AMAPÁ";"HENRIQUE MEIRELLES";"36"
"AMAPÁ";"JAIR BOLSONARO";"1404"
"AMAPÁ";"JOÃO AMOÊDO";"28"
"AMAPÁ";"MARINA SILVA";"57"
"AMAPÁ";"NULO";"154"
"CALÇOENE";"ALVARO DIAS";"12"
"CALÇOENE";"BRANCO";"59"
"CALÇOENE";"CABO DACIOLO";"43"
"CALÇOENE";"CIRO GOMES";"554"
"CALÇOENE";"EYMAEL";"2"
"CALÇOENE";"FERNANDO HADDAD";"2841"
"CALÇOENE";"GERALDO ALCKMIN";"224"
"CALÇOENE";"GUILHERME BOULOS";"32"
"CALÇOENE";"HENRIQUE MEIRELLES";"71"
"CALÇOENE";"JAIR BOLSONARO";"1644"
"CALÇOENE";"JOÃO AMOÊDO";"9"
"CALÇOENE";"JOÃO GOULART FILHO";"2"
"CALÇOENE";"MARINA SILVA";"117"
"CALÇOENE";"NULO";"186"
"CALÇOENE";"VERA";"3"
"CUTIAS";"ALVARO DIAS";"3"
"CUTIAS";"BRANCO";"15"
"CUTIAS";"CABO DACIOLO";"20"
"CUTIAS";"CIRO GOMES";"202"
"CUTIAS";"FERNANDO HADDAD";"1944"
"CUTIAS";"GERALDO ALCKMIN";"190"
"CUTIAS";"GUILHERME BOULOS";"24"
"CUTIAS";"HENRIQUE MEIRELLES";"24"
"CUTIAS";"JAIR BOLSONARO";"953"
"CUTIAS";"JOÃO AMOÊDO";"5"
"CUTIAS";"MARINA SILVA";"48"
"CUTIAS";"NULO";"117"
"CUTIAS";"VERA";"2"
"FERREIRA GOMES";"ALVARO DIAS";"13"
"FERREIRA GOMES";"BRANCO";"38"
"FERREIRA GOMES";"CABO DACIOLO";"155"
"FERREIRA GOMES";"CIRO GOMES";"375"
"FERREIRA GOMES";"EYMAEL";"1"
"FERREIRA GOMES";"FERNANDO HADDAD";"2110"
"FERREIRA GOMES";"GERALDO ALCKMIN";"185"
"FERREIRA GOMES";"GUILHERME BOULOS";"86"
"FERREIRA GOMES";"HENRIQUE MEIRELLES";"63"
"FERREIRA GOMES";"JAIR BOLSONARO";"1778"
"FERREIRA GOMES";"JOÃO AMOÊDO";"40"
