"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ACORIZAL";"ALVARO DIAS";"12"
"ACORIZAL";"BRANCO";"43"
"ACORIZAL";"CABO DACIOLO";"13"
"ACORIZAL";"CIRO GOMES";"160"
"ACORIZAL";"FERNANDO HADDAD";"2456"
"ACORIZAL";"GERALDO ALCKMIN";"123"
"ACORIZAL";"GUILHERME BOULOS";"15"
"ACORIZAL";"HENRIQUE MEIRELLES";"39"
"ACORIZAL";"JAIR BOLSONARO";"1874"
"ACORIZAL";"JOÃO AMOÊDO";"33"
"ACORIZAL";"MARINA SILVA";"18"
"ACORIZAL";"NULO";"186"
"ACORIZAL";"VERA";"1"
"ALTA FLORESTA";"ALVARO DIAS";"374"
"ALTA FLORESTA";"BRANCO";"580"
"ALTA FLORESTA";"CABO DACIOLO";"166"
"ALTA FLORESTA";"CIRO GOMES";"1494"
"ALTA FLORESTA";"EYMAEL";"7"
"ALTA FLORESTA";"FERNANDO HADDAD";"5442"
"ALTA FLORESTA";"GERALDO ALCKMIN";"1436"
"ALTA FLORESTA";"GUILHERME BOULOS";"107"
"ALTA FLORESTA";"HENRIQUE MEIRELLES";"242"
"ALTA FLORESTA";"JAIR BOLSONARO";"16125"
"ALTA FLORESTA";"JOÃO AMOÊDO";"328"
"ALTA FLORESTA";"JOÃO GOULART FILHO";"12"
"ALTA FLORESTA";"MARINA SILVA";"117"
"ALTA FLORESTA";"NULO";"1549"
"ALTA FLORESTA";"VERA";"6"
"ALTO ARAGUAIA";"ALVARO DIAS";"30"
"ALTO ARAGUAIA";"BRANCO";"174"
"ALTO ARAGUAIA";"CABO DACIOLO";"75"
"ALTO ARAGUAIA";"CIRO GOMES";"661"
"ALTO ARAGUAIA";"EYMAEL";"3"
"ALTO ARAGUAIA";"FERNANDO HADDAD";"1842"
"ALTO ARAGUAIA";"GERALDO ALCKMIN";"282"
"ALTO ARAGUAIA";"GUILHERME BOULOS";"32"
"ALTO ARAGUAIA";"HENRIQUE MEIRELLES";"57"
"ALTO ARAGUAIA";"JAIR BOLSONARO";"4538"
"ALTO ARAGUAIA";"JOÃO AMOÊDO";"205"
"ALTO ARAGUAIA";"JOÃO GOULART FILHO";"2"
"ALTO ARAGUAIA";"MARINA SILVA";"48"
"ALTO ARAGUAIA";"NULO";"615"
"ALTO ARAGUAIA";"VERA";"4"
"ALTO BOA VISTA";"ALVARO DIAS";"13"
"ALTO BOA VISTA";"BRANCO";"25"
"ALTO BOA VISTA";"CABO DACIOLO";"10"
"ALTO BOA VISTA";"CIRO GOMES";"62"
"ALTO BOA VISTA";"FERNANDO HADDAD";"464"
"ALTO BOA VISTA";"GERALDO ALCKMIN";"122"
"ALTO BOA VISTA";"GUILHERME BOULOS";"1"
"ALTO BOA VISTA";"HENRIQUE MEIRELLES";"22"
"ALTO BOA VISTA";"JAIR BOLSONARO";"1686"
"ALTO BOA VISTA";"JOÃO AMOÊDO";"6"
"ALTO BOA VISTA";"MARINA SILVA";"4"
"ALTO BOA VISTA";"NULO";"129"
"ALTO GARÇAS";"ALVARO DIAS";"24"
"ALTO GARÇAS";"BRANCO";"105"
"ALTO GARÇAS";"CABO DACIOLO";"11"
"ALTO GARÇAS";"CIRO GOMES";"224"
"ALTO GARÇAS";"EYMAEL";"3"
"ALTO GARÇAS";"FERNANDO HADDAD";"1213"
"ALTO GARÇAS";"GERALDO ALCKMIN";"216"
"ALTO GARÇAS";"GUILHERME BOULOS";"13"
"ALTO GARÇAS";"HENRIQUE MEIRELLES";"15"
"ALTO GARÇAS";"JAIR BOLSONARO";"2900"
"ALTO GARÇAS";"JOÃO AMOÊDO";"37"
"ALTO GARÇAS";"MARINA SILVA";"23"
"ALTO GARÇAS";"NULO";"438"
"ALTO PARAGUAI";"ALVARO DIAS";"14"
"ALTO PARAGUAI";"BRANCO";"72"
"ALTO PARAGUAI";"CABO DACIOLO";"29"
"ALTO PARAGUAI";"CIRO GOMES";"173"
"ALTO PARAGUAI";"EYMAEL";"3"
"ALTO PARAGUAI";"FERNANDO HADDAD";"2262"
"ALTO PARAGUAI";"GERALDO ALCKMIN";"211"
"ALTO PARAGUAI";"GUILHERME BOULOS";"10"
"ALTO PARAGUAI";"HENRIQUE MEIRELLES";"45"
"ALTO PARAGUAI";"JAIR BOLSONARO";"1534"
"ALTO PARAGUAI";"JOÃO AMOÊDO";"25"
"ALTO PARAGUAI";"JOÃO GOULART FILHO";"1"
"ALTO PARAGUAI";"MARINA SILVA";"24"
"ALTO PARAGUAI";"NULO";"269"
"ALTO PARAGUAI";"VERA";"2"
"ALTO TAQUARI";"ALVARO DIAS";"52"
"ALTO TAQUARI";"BRANCO";"79"
"ALTO TAQUARI";"CABO DACIOLO";"75"
"ALTO TAQUARI";"CIRO GOMES";"156"
"ALTO TAQUARI";"EYMAEL";"1"
"ALTO TAQUARI";"FERNANDO HADDAD";"888"
"ALTO TAQUARI";"GERALDO ALCKMIN";"175"
"ALTO TAQUARI";"GUILHERME BOULOS";"19"
"ALTO TAQUARI";"HENRIQUE MEIRELLES";"29"
"ALTO TAQUARI";"JAIR BOLSONARO";"2908"
"ALTO TAQUARI";"JOÃO AMOÊDO";"69"
"ALTO TAQUARI";"JOÃO GOULART FILHO";"5"
"ALTO TAQUARI";"MARINA SILVA";"23"
"ALTO TAQUARI";"NULO";"255"
"APIACÁS";"ALVARO DIAS";"60"
"APIACÁS";"BRANCO";"67"
"APIACÁS";"CABO DACIOLO";"8"
"APIACÁS";"CIRO GOMES";"126"
"APIACÁS";"EYMAEL";"2"
"APIACÁS";"FERNANDO HADDAD";"1200"
"APIACÁS";"GERALDO ALCKMIN";"174"
"APIACÁS";"GUILHERME BOULOS";"7"
"APIACÁS";"HENRIQUE MEIRELLES";"26"
"APIACÁS";"JAIR BOLSONARO";"1850"
"APIACÁS";"JOÃO AMOÊDO";"15"
"APIACÁS";"JOÃO GOULART FILHO";"1"
"APIACÁS";"MARINA SILVA";"11"
"APIACÁS";"NULO";"197"
"ARAGUAIANA";"ALVARO DIAS";"8"
"ARAGUAIANA";"BRANCO";"24"
"ARAGUAIANA";"CABO DACIOLO";"5"
"ARAGUAIANA";"CIRO GOMES";"69"
"ARAGUAIANA";"EYMAEL";"1"
"ARAGUAIANA";"FERNANDO HADDAD";"730"
"ARAGUAIANA";"GERALDO ALCKMIN";"153"
"ARAGUAIANA";"GUILHERME BOULOS";"5"
"ARAGUAIANA";"HENRIQUE MEIRELLES";"18"
"ARAGUAIANA";"JAIR BOLSONARO";"918"
"ARAGUAIANA";"JOÃO AMOÊDO";"16"
"ARAGUAIANA";"MARINA SILVA";"9"
"ARAGUAIANA";"NULO";"119"
"ARAGUAINHA";"ALVARO DIAS";"1"
"ARAGUAINHA";"BRANCO";"20"
"ARAGUAINHA";"CABO DACIOLO";"9"
"ARAGUAINHA";"CIRO GOMES";"40"
"ARAGUAINHA";"EYMAEL";"2"
"ARAGUAINHA";"FERNANDO HADDAD";"260"
"ARAGUAINHA";"GERALDO ALCKMIN";"20"
"ARAGUAINHA";"HENRIQUE MEIRELLES";"6"
"ARAGUAINHA";"JAIR BOLSONARO";"311"
"ARAGUAINHA";"JOÃO AMOÊDO";"5"
"ARAGUAINHA";"MARINA SILVA";"8"
"ARAGUAINHA";"NULO";"49"
"ARAPUTANGA";"ALVARO DIAS";"57"
"ARAPUTANGA";"BRANCO";"169"
"ARAPUTANGA";"CABO DACIOLO";"45"
"ARAPUTANGA";"CIRO GOMES";"360"
"ARAPUTANGA";"EYMAEL";"5"
"ARAPUTANGA";"FERNANDO HADDAD";"1496"
"ARAPUTANGA";"GERALDO ALCKMIN";"366"
"ARAPUTANGA";"GUILHERME BOULOS";"17"
"ARAPUTANGA";"HENRIQUE MEIRELLES";"55"
"ARAPUTANGA";"JAIR BOLSONARO";"5228"
"ARAPUTANGA";"JOÃO AMOÊDO";"171"
"ARAPUTANGA";"JOÃO GOULART FILHO";"1"
"ARAPUTANGA";"MARINA SILVA";"57"
"ARAPUTANGA";"NULO";"645"
"ARAPUTANGA";"VERA";"4"
"ARENÁPOLIS";"ALVARO DIAS";"29"
